,plagiarism_male,plagiarism_female,tuple,average_male,average_female,female-male
65,-1.4185226,-1.4235973,"('insecure', 'secure')",-1.4185226,-1.4235973,-0.0050747
66,-0.13615991,-0.19696617,"('inactive', 'active')",-0.1361599,-0.1969662,-0.0608063
67,0.14848794,0.19183253,"('doubtful', 'determined')",0.1484879,0.1918325,0.0433446
68,-0.59776443,-0.57608575,"('dependent', 'independent')",-0.5977644,-0.5760857,0.0216787
69,-0.24979755,-0.16368973,"('lazy', 'industrious')",-0.2497976,-0.1636897,0.0861079
70,-0.7081933,-0.75044197,"('lethargic', 'energetic')",-0.7081933,-0.750442,-0.0422487
71,-0.7507041,-0.71545196,"('diffident', 'self-confident')",-0.7507041,-0.715452,0.0352521
72,-1.5789889,-1.6344595,"('unambitious', 'ambitious')",-1.5789889,-1.6344595,-0.0554706
73,0.118425265,0.15055402,"('helpless', 'self-reliant')",0.1184253,0.150554,0.0321287
74,-0.7863293,-0.85573864,"('undedicated', 'dedicated')",-0.7863293,-0.8557386,-0.0694093
75,0.18571413,0.31333405,"('meek', 'impulsive')",0.1857141,0.313334,0.1276199
76,0.23496999,0.24568494,"('anxious', 'daring')",0.23497,0.2456849,0.0107149
77,-0.76851976,-0.68815684,"('unmotivated', 'motivated')",-0.7685198,-0.6881568,0.080363
78,-0.64559793,-0.66694254,"('nonresilient', 'resilient')",-0.6455979,-0.6669425,-0.0213446
79,0.3409351,0.3280312,"('wavering', 'unwavering')",0.3409351,0.3280312,-0.0129039
80,-0.3552583,-0.32606807,"('dominated', 'dominating')",-0.3552583,-0.3260681,0.0291902
81,0.00024598837,0.026690725,"('submissive', 'aggressive')",0.000246,0.0266907,0.0264447
82,0.32792056,0.31117743,"('poor', 'rich')",0.3279206,0.3111774,-0.0167432
83,-0.16625072,-0.18749191,"('powerless', 'powerful')",-0.1662507,-0.1874919,-0.0212412
84,0.80011255,0.74984723,"('inferior', 'superior')",0.8001125,0.7498472,-0.0502653
85,1.0449916,0.99426645,"('insignificant', 'prestigious')",1.0449916,0.9942665,-0.0507251
86,-1.5787874,-1.6763518,"('uninfluential', 'influential')",-1.5787874,-1.6763518,-0.0975644
87,-0.8808918,-0.8589134,"('unsuccessful', 'successful')",-0.8808918,-0.8589134,0.0219784
88,0.16999865,0.13767827,"('low', 'eminent')",0.1699986,0.1376783,-0.0323203
