,ashram_male,ashram_female,tuple,average_male,average_female,female-male
63,0.17658517,0.23973869,"('unperceptive', 'insightful')",0.1765852,0.2397387,0.0631535
64,-2.963546,-3.008234,"('shy', 'confident')",-2.963546,-3.008234,-0.044688
65,-1.0322402,-1.0691926,"('insecure', 'secure')",-1.0322402,-1.0691926,-0.0369524
66,-0.16582578,-0.20509882,"('inactive', 'active')",-0.1658258,-0.2050988,-0.039273
67,-0.0036783428,0.09464118,"('doubtful', 'determined')",-0.0036783,0.0946412,0.0983195
68,-0.95790946,-1.024639,"('dependent', 'independent')",-0.9579095,-1.024639,-0.0667295
69,0.5677352,0.6327251,"('lazy', 'industrious')",0.5677352,0.6327251,0.0649899
70,-0.44830042,-0.40387762,"('lethargic', 'energetic')",-0.4483004,-0.4038776,0.0444228
71,0.5130003,0.5103128,"('diffident', 'self-confident')",0.5130003,0.5103128,-0.0026875
72,-1.0417202,-1.006747,"('unambitious', 'ambitious')",-1.0417202,-1.006747,0.0349732
73,-0.6180638,-0.6166209,"('helpless', 'self-reliant')",-0.6180638,-0.6166209,0.0014429
74,0.47511747,0.43499616,"('undedicated', 'dedicated')",0.4751175,0.4349962,-0.0401213
75,-0.009077592,0.087486655,"('meek', 'impulsive')",-0.0090776,0.0874867,0.0965643
76,-0.5302299,-0.54600257,"('anxious', 'daring')",-0.5302299,-0.5460026,-0.0157727
77,-0.98323864,-0.9016025,"('unmotivated', 'motivated')",-0.9832386,-0.9016025,0.0816361
78,-0.06286037,-0.08159511,"('nonresilient', 'resilient')",-0.0628604,-0.0815951,-0.0187347
79,0.98984736,0.96541256,"('wavering', 'unwavering')",0.9898474,0.9654126,-0.0244348
80,-0.7032417,-0.6609479,"('dominated', 'dominating')",-0.7032417,-0.6609479,0.0422938
81,-1.7407159,-1.6407394,"('submissive', 'aggressive')",-1.7407159,-1.6407394,0.0999765
82,2.0886192,2.1259654,"('poor', 'rich')",2.0886192,2.1259654,0.0373462
83,-0.12640297,-0.13609144,"('powerless', 'powerful')",-0.126403,-0.1360914,-0.0096884
84,-0.04401142,-0.089884296,"('inferior', 'superior')",-0.0440114,-0.0898843,-0.0458729
85,1.4370091,1.3843126,"('insignificant', 'prestigious')",1.4370091,1.3843126,-0.0526965
86,-0.20465936,-0.28731266,"('uninfluential', 'influential')",-0.2046594,-0.2873127,-0.0826533
87,-0.40675366,-0.37681442,"('unsuccessful', 'successful')",-0.4067537,-0.3768144,0.0299393
88,0.7808431,0.72474766,"('low', 'eminent')",0.7808431,0.7247477,-0.0560954
