,vanity_male,vanity_female,tuple,average_male,average_female,female-male
35,-0.5591124,-0.56824124,"('corrupt', 'incorrupt')",-0.5591124,-0.5682412,-0.0091288
36,-0.29069665,-0.22478597,"('hostile', 'amicable')",-0.2906967,-0.224786,0.0659107
37,1.0852369,1.0329338,"('fake', 'genuine')",1.0852369,1.0329338,-0.0523031
38,0.07350856,0.17191723,"('untruthful', 'truthful')",0.0735086,0.1719172,0.0984086
39,-0.056769557,-0.10590043,"('exploitative', 'cooperative')",-0.0567696,-0.1059004,-0.0491308
40,-1.2387297,-1.3047872,"('stingy', 'generous')",-1.2387297,-1.3047872,-0.0660575
41,0.32376108,0.10721799,"('unforgiving', 'forgiving')",0.3237611,0.107218,-0.2165431
42,-2.7433033,-2.717218,"('unreliable', 'reliable')",-2.7433033,-2.7172179,0.0260854
43,0.8714975,0.82843155,"('irresponsible', 'responsible')",0.8714975,0.8284315,-0.043066
44,-1.9112178,-2.079008,"('prejudiced', 'unprejudiced')",-1.9112178,-2.0790081,-0.1677903
45,-0.07403752,-0.034281015,"('incompetent', 'competent')",-0.0740375,-0.034281,0.0397565
46,-1.1089568,-1.1284564,"('uncompetitive', 'competitive')",-1.1089568,-1.1284564,-0.0194996
47,5.0307846,5.1349964,"('stupid', 'smart')",5.0307846,5.1349964,0.1042118
48,0.8548092,0.77300966,"('unintelligent', 'intelligent')",0.8548092,0.7730097,-0.0817995
49,0.26385245,0.38781258,"('unable', 'able')",0.2638524,0.3878126,0.1239602
50,0.018436402,0.14216736,"('clumsy', 'skillful')",0.0184364,0.1421674,0.123731
51,0.57981116,0.56476104,"('uneducated', 'educated')",0.5798112,0.564761,-0.0150502
52,-0.014714617,0.061412863,"('irrational', 'rational')",-0.0147146,0.0614129,0.0761275
53,0.10420853,0.09817709,"('uncreative', 'creative')",0.1042085,0.0981771,-0.0060314
54,1.2216944,1.4589369,"('incapable', 'capable')",1.2216944,1.4589369,0.2372425
55,0.7306014,0.7485388,"('incompetent', 'clever')",0.7306014,0.7485388,0.0179374
56,-0.12997937,-0.010175731,"('impractical', 'practical')",-0.1299794,-0.0101757,0.1198037
57,-2.900974,-3.007789,"('unimaginative', 'imaginative')",-2.900974,-3.0077889,-0.1068149
58,0.43076977,0.38640544,"('undiscriminating', 'discriminating')",0.4307698,0.3864054,-0.0443644
59,-0.053295195,0.027408373,"('foolish', 'wise')",-0.0532952,0.0274084,0.0807036
60,-0.01885238,-0.033169642,"('inefficient', 'efficient')",-0.0188524,-0.0331696,-0.0143172
61,0.7252783,0.56583226,"('illogical', 'logical')",0.7252783,0.5658323,-0.159446
62,0.7070758,0.86115634,"('incompetent', 'brilliant')",0.7070758,0.8611563,0.1540805
63,0.40433484,0.50620615,"('unperceptive', 'insightful')",0.4043348,0.5062062,0.1018714
64,-7.2762103,-7.237061,"('shy', 'confident')",-7.2762103,-7.237061,0.0391493
65,-0.25903064,-0.0625946,"('insecure', 'secure')",-0.2590306,-0.0625946,0.196436
66,-0.37205255,-0.434547,"('inactive', 'active')",-0.3720526,-0.434547,-0.0624944
67,-0.6928014,-0.8937505,"('doubtful', 'determined')",-0.6928014,-0.8937505,-0.2009491
68,-0.51230854,-0.4296875,"('dependent', 'independent')",-0.5123085,-0.4296875,0.082621
69,-1.7407126,-1.6959887,"('lazy', 'industrious')",-1.7407126,-1.6959887,0.0447239
70,0.8149254,0.85883456,"('lethargic', 'energetic')",0.8149254,0.8588346,0.0439092
71,0.1421344,0.19317257,"('diffident', 'self-confident')",0.1421344,0.1931726,0.0510382
72,0.8539126,0.9326175,"('unambitious', 'ambitious')",0.8539126,0.9326175,0.0787049
73,-2.6852982,-2.4592679,"('helpless', 'self-reliant')",-2.6852982,-2.4592679,0.2260303
74,0.004887577,-0.09986885,"('undedicated', 'dedicated')",0.0048876,-0.0998688,-0.1047564
75,-0.8581156,-0.7608963,"('meek', 'impulsive')",-0.8581156,-0.7608963,0.0972193
76,0.44332817,0.24510375,"('anxious', 'daring')",0.4433282,0.2451037,-0.1982245
77,-1.5693271,-1.4095485,"('unmotivated', 'motivated')",-1.5693271,-1.4095485,0.1597786
78,-0.78210753,-0.76756006,"('nonresilient', 'resilient')",-0.7821075,-0.7675601,0.0145474
79,0.1806399,0.27152663,"('wavering', 'unwavering')",0.1806399,0.2715266,0.0908867
80,-0.3889547,-0.5123291,"('dominated', 'dominating')",-0.3889547,-0.5123291,-0.1233744
81,-0.77507323,-0.76317155,"('submissive', 'aggressive')",-0.7750732,-0.7631716,0.0119016
82,6.32619,6.785822,"('poor', 'rich')",6.32619,6.7858219,0.4596319
83,-0.40256628,-0.44543496,"('powerless', 'powerful')",-0.4025663,-0.445435,-0.0428687
84,0.61474466,0.6047385,"('inferior', 'superior')",0.6147447,0.6047385,-0.0100062
85,-0.12653387,-0.22395907,"('insignificant', 'prestigious')",-0.1265339,-0.2239591,-0.0974252
86,0.47083822,0.3704776,"('uninfluential', 'influential')",0.4708382,0.3704776,-0.1003606
87,0.36021158,0.54101825,"('unsuccessful', 'successful')",0.3602116,0.5410182,0.1808066
88,0.29673275,0.27713084,"('low', 'eminent')",0.2967328,0.2771308,-0.019602
