,anywhere_male,anywhere_female,tuple,average_male,average_female,female-male
31,-0.6372328,-0.5894878,"('evil', 'good')",-0.6372328,-0.5894878,0.047745
32,1.4661868,1.3487906,"('unkind', 'kind')",1.4661868,1.3487906,-0.1173962
33,0.10147421,0.14113107,"('wrong', 'right')",0.1014742,0.1411311,0.0396569
34,5.088046,5.122494,"('mean', 'honorable')",5.0880461,5.1224942,0.0344481
35,-0.37512943,-0.35120523,"('corrupt', 'incorrupt')",-0.3751294,-0.3512052,0.0239242
36,0.42699087,0.45599425,"('hostile', 'amicable')",0.4269909,0.4559942,0.0290033
37,0.61948466,0.6887922,"('fake', 'genuine')",0.6194847,0.6887922,0.0693075
38,0.80816424,0.89286995,"('untruthful', 'truthful')",0.8081642,0.8928699,0.0847057
39,-0.39869985,-0.39135098,"('exploitative', 'cooperative')",-0.3986998,-0.391351,0.0073488
40,-0.9761403,-1.2024263,"('stingy', 'generous')",-0.9761403,-1.2024263,-0.226286
41,0.44344056,0.3003592,"('unforgiving', 'forgiving')",0.4434406,0.3003592,-0.1430814
42,-2.0924602,-2.13928,"('unreliable', 'reliable')",-2.0924602,-2.1392801,-0.0468199
43,1.52197,1.4750555,"('irresponsible', 'responsible')",1.52197,1.4750555,-0.0469145
44,-1.5176184,-1.5200007,"('prejudiced', 'unprejudiced')",-1.5176184,-1.5200007,-0.0023823
45,0.44838947,0.37283373,"('incompetent', 'competent')",0.4483895,0.3728337,-0.0755558
46,-0.35670736,-0.5222487,"('uncompetitive', 'competitive')",-0.3567074,-0.5222487,-0.1655413
47,5.70866,5.867247,"('stupid', 'smart')",5.7086601,5.8672471,0.158587
48,0.58092695,0.39105618,"('unintelligent', 'intelligent')",0.580927,0.3910562,-0.1898708
49,-0.13759415,-0.015840605,"('unable', 'able')",-0.1375941,-0.0158406,0.1217535
50,0.15323137,0.26787725,"('clumsy', 'skillful')",0.1532314,0.2678773,0.1146459
51,0.27984723,0.24046451,"('uneducated', 'educated')",0.2798472,0.2404645,-0.0393827
52,0.076098725,0.20893712,"('irrational', 'rational')",0.0760987,0.2089371,0.1328384
53,1.2296679,1.1859767,"('uncreative', 'creative')",1.2296679,1.1859767,-0.0436912
54,2.4456224,2.585377,"('incapable', 'capable')",2.4456224,2.585377,0.1397546
55,0.26829636,0.17573662,"('incompetent', 'clever')",0.2682964,0.1757366,-0.0925598
56,0.89488,0.80455065,"('impractical', 'practical')",0.89488,0.8045506,-0.0903294
57,-2.1147466,-2.240823,"('unimaginative', 'imaginative')",-2.1147466,-2.240823,-0.1260764
58,0.5635567,0.46403134,"('undiscriminating', 'discriminating')",0.5635567,0.4640313,-0.0995254
59,0.6247832,0.85265744,"('foolish', 'wise')",0.6247832,0.8526574,0.2278742
60,-0.16199438,-0.23005529,"('inefficient', 'efficient')",-0.1619944,-0.2300553,-0.0680609
61,2.1564276,1.9314657,"('illogical', 'logical')",2.1564276,1.9314657,-0.2249619
62,1.2895569,1.190979,"('incompetent', 'brilliant')",1.2895569,1.190979,-0.0985779
63,1.7740693,1.724412,"('unperceptive', 'insightful')",1.7740693,1.724412,-0.0496573
64,-5.8918424,-5.8905697,"('shy', 'confident')",-5.8918424,-5.8905697,0.0012727
65,0.90291625,0.77865535,"('insecure', 'secure')",0.9029163,0.7786554,-0.1242609
66,1.2823708,1.2741116,"('inactive', 'active')",1.2823708,1.2741116,-0.0082592
67,-1.756952,-1.6263537,"('doubtful', 'determined')",-1.756952,-1.6263537,0.1305983
68,0.5675859,0.526679,"('dependent', 'independent')",0.5675859,0.526679,-0.0409069
69,-0.72901154,-0.690252,"('lazy', 'industrious')",-0.7290115,-0.690252,0.0387595
70,1.3402573,1.1895399,"('lethargic', 'energetic')",1.3402573,1.1895399,-0.1507174
71,1.5961901,1.6446866,"('diffident', 'self-confident')",1.5961901,1.6446866,0.0484965
72,0.24177396,0.22598565,"('unambitious', 'ambitious')",0.241774,0.2259856,-0.0157884
73,-3.0952356,-3.0397098,"('helpless', 'self-reliant')",-3.0952356,-3.0397098,0.0555258
74,1.1295239,1.0496031,"('undedicated', 'dedicated')",1.1295239,1.0496031,-0.0799208
75,-0.27846855,-0.16439414,"('meek', 'impulsive')",-0.2784685,-0.1643941,0.1140744
76,0.6309134,0.547511,"('anxious', 'daring')",0.6309134,0.547511,-0.0834024
77,-1.6187174,-1.6286136,"('unmotivated', 'motivated')",-1.6187174,-1.6286136,-0.0098962
78,-0.0132735,0.0095153,"('nonresilient', 'resilient')",-0.0132735,0.0095153,0.0227888
79,0.24184248,0.36862108,"('wavering', 'unwavering')",0.2418425,0.3686211,0.1267786
80,-1.2295871,-1.3099655,"('dominated', 'dominating')",-1.2295871,-1.3099655,-0.0803784
81,0.12507823,-0.006667316,"('submissive', 'aggressive')",0.1250782,-0.0066673,-0.1317455
82,7.407202,7.501767,"('poor', 'rich')",7.4072018,7.5017672,0.0945654
83,-1.0808151,-1.1124911,"('powerless', 'powerful')",-1.0808151,-1.1124911,-0.031676
84,0.7155083,0.6732733,"('inferior', 'superior')",0.7155083,0.6732733,-0.042235
85,-0.4843036,-0.45674348,"('insignificant', 'prestigious')",-0.4843036,-0.4567435,0.0275601
86,0.9245539,0.80660707,"('uninfluential', 'influential')",0.9245539,0.8066071,-0.1179468
87,0.987746,1.0063117,"('unsuccessful', 'successful')",0.987746,1.0063117,0.0185657
88,0.48347107,0.528235,"('low', 'eminent')",0.4834711,0.528235,0.0447639
