,run_male,run_female,tuple,average_male,average_female,female-male
36,-1.3556721,-1.1116179,"('hostile', 'amicable')",-1.3556721,-1.1116179,0.2440542
37,1.1415818,1.1919284,"('fake', 'genuine')",1.1415818,1.1919284,0.0503466
38,0.63192797,0.7775427,"('untruthful', 'truthful')",0.631928,0.7775427,0.1456147
39,0.20853516,0.060522404,"('exploitative', 'cooperative')",0.2085352,0.0605224,-0.1480128
40,-2.1764598,-2.5051827,"('stingy', 'generous')",-2.1764598,-2.5051827,-0.3287229
41,0.5115029,0.33902398,"('unforgiving', 'forgiving')",0.5115029,0.339024,-0.1724789
42,-1.9088848,-2.2475522,"('unreliable', 'reliable')",-1.9088848,-2.2475522,-0.3386674
43,1.2647213,1.0969952,"('irresponsible', 'responsible')",1.2647213,1.0969952,-0.1677261
44,-1.3889475,-1.4380056,"('prejudiced', 'unprejudiced')",-1.3889475,-1.4380056,-0.0490581
45,0.46472228,0.26773235,"('incompetent', 'competent')",0.4647223,0.2677324,-0.1969899
46,0.38687605,0.08810863,"('uncompetitive', 'competitive')",0.386876,0.0881086,-0.2987674
47,5.3655653,5.5694575,"('stupid', 'smart')",5.3655653,5.5694575,0.2038922
48,1.0001678,0.81890476,"('unintelligent', 'intelligent')",1.0001678,0.8189048,-0.181263
49,0.61698914,0.6721228,"('unable', 'able')",0.6169891,0.6721228,0.0551337
50,-0.45591426,-0.4306155,"('clumsy', 'skillful')",-0.4559143,-0.4306155,0.0252988
51,1.5198379,1.4160284,"('uneducated', 'educated')",1.5198379,1.4160284,-0.1038095
52,-1.2537044,-1.162746,"('irrational', 'rational')",-1.2537044,-1.162746,0.0909584
53,-0.3303568,-0.3732743,"('uncreative', 'creative')",-0.3303568,-0.3732743,-0.0429175
54,1.3549016,1.5001574,"('incapable', 'capable')",1.3549016,1.5001574,0.1452558
55,1.2517835,0.9316579,"('incompetent', 'clever')",1.2517835,0.9316579,-0.3201256
56,1.3114043,1.1430056,"('impractical', 'practical')",1.3114043,1.1430056,-0.1683987
57,-2.1438878,-2.3720694,"('unimaginative', 'imaginative')",-2.1438878,-2.3720694,-0.2281816
58,-0.20029877,-0.26685596,"('undiscriminating', 'discriminating')",-0.2002988,-0.266856,-0.0665572
59,-0.10264249,0.15524498,"('foolish', 'wise')",-0.1026425,0.155245,0.2578875
60,1.8067883,1.5784469,"('inefficient', 'efficient')",1.8067883,1.5784469,-0.2283414
61,0.31573784,0.12848283,"('illogical', 'logical')",0.3157378,0.1284828,-0.187255
62,1.6410624,1.4743354,"('incompetent', 'brilliant')",1.6410624,1.4743354,-0.166727
63,1.1165123,1.0198995,"('unperceptive', 'insightful')",1.1165123,1.0198995,-0.0966128
64,-5.2329245,-5.4592743,"('shy', 'confident')",-5.2329245,-5.4592743,-0.2263498
65,0.8847905,0.43186787,"('insecure', 'secure')",0.8847905,0.4318679,-0.4529226
66,-0.13086435,-0.120852165,"('inactive', 'active')",-0.1308644,-0.1208522,0.0100122
67,-0.2099164,-0.20052457,"('doubtful', 'determined')",-0.2099164,-0.2005246,0.0093918
68,-0.40229955,-0.2887858,"('dependent', 'independent')",-0.4022996,-0.2887858,0.1135138
69,-2.1368363,-1.8108171,"('lazy', 'industrious')",-2.1368363,-1.8108171,0.3260192
70,1.5723981,1.2787013,"('lethargic', 'energetic')",1.5723981,1.2787013,-0.2936968
71,0.36525992,0.5045721,"('diffident', 'self-confident')",0.3652599,0.5045721,0.1393122
72,0.974169,0.7958943,"('unambitious', 'ambitious')",0.974169,0.7958943,-0.1782747
73,-3.0912519,-3.055926,"('helpless', 'self-reliant')",-3.0912519,-3.0559261,0.0353258
74,0.15624776,-0.016538076,"('undedicated', 'dedicated')",0.1562478,-0.0165381,-0.1727859
75,-1.3448228,-1.1253542,"('meek', 'impulsive')",-1.3448228,-1.1253542,0.2194686
76,0.4187573,0.20026477,"('anxious', 'daring')",0.4187573,0.2002648,-0.2184925
77,-0.13555202,-0.02986081,"('unmotivated', 'motivated')",-0.135552,-0.0298608,0.1056912
78,-0.6336141,-0.72216654,"('nonresilient', 'resilient')",-0.6336141,-0.7221665,-0.0885524
79,-0.8078169,-0.45744857,"('wavering', 'unwavering')",-0.8078169,-0.4574486,0.3503683
80,0.27264825,0.026090972,"('dominated', 'dominating')",0.2726482,0.026091,-0.2465572
81,0.85830605,0.5815394,"('submissive', 'aggressive')",0.8583061,0.5815394,-0.2767667
82,6.139279,6.2549334,"('poor', 'rich')",6.1392789,6.2549334,0.1156545
83,-0.06992859,-0.21711999,"('powerless', 'powerful')",-0.0699286,-0.21712,-0.1471914
84,-0.1507706,-0.1344837,"('inferior', 'superior')",-0.1507706,-0.1344837,0.0162869
85,-1.7444881,-1.5610956,"('insignificant', 'prestigious')",-1.7444881,-1.5610956,0.1833925
86,0.65373796,0.5099864,"('uninfluential', 'influential')",0.653738,0.5099864,-0.1437516
87,0.20536642,0.17811641,"('unsuccessful', 'successful')",0.2053664,0.1781164,-0.02725
88,0.47376618,0.4132418,"('low', 'eminent')",0.4737662,0.4132418,-0.0605244
