,corporal_male,corporal_female,tuple,average_male,average_female,female-male
74,0.064715415,0.0053484365,"('undedicated', 'dedicated')",0.0647154,0.0053484,-0.059367
75,-1.1944222,-1.1561365,"('meek', 'impulsive')",-1.1944222,-1.1561365,0.0382857
76,0.16494823,0.44740996,"('anxious', 'daring')",0.1649482,0.44741,0.2824618
77,-1.1742616,-0.91725564,"('unmotivated', 'motivated')",-1.1742616,-0.9172556,0.257006
78,-0.8104291,-0.81846327,"('nonresilient', 'resilient')",-0.8104291,-0.8184633,-0.0080342
79,-0.0154788215,-0.1854847,"('wavering', 'unwavering')",-0.0154788,-0.1854847,-0.1700059
80,-0.41542184,-0.28574002,"('dominated', 'dominating')",-0.4154218,-0.28574,0.1296818
81,-0.67082846,-0.32895175,"('submissive', 'aggressive')",-0.6708285,-0.3289517,0.3418768
82,6.148634,6.2515454,"('poor', 'rich')",6.148634,6.2515454,0.1029114
83,-0.4048215,-0.25062847,"('powerless', 'powerful')",-0.4048215,-0.2506285,0.154193
84,0.37279886,0.40563145,"('inferior', 'superior')",0.3727989,0.4056315,0.0328326
85,-0.61581427,-0.8486871,"('insignificant', 'prestigious')",-0.6158143,-0.8486871,-0.2328728
86,0.49831688,0.515489,"('uninfluential', 'influential')",0.4983169,0.515489,0.0171721
87,-0.36206168,-0.23766418,"('unsuccessful', 'successful')",-0.3620617,-0.2376642,0.1243975
88,-0.11776226,-0.09173012,"('low', 'eminent')",-0.1177623,-0.0917301,0.0260322
