,cross_male,cross_female,tuple,average_male,average_female,female-male
38,-0.025206953,0.026224934,"('untruthful', 'truthful')",-0.025207,0.0262249,0.0514319
39,0.68189985,0.7938464,"('exploitative', 'cooperative')",0.6818998,0.7938464,0.1119466
40,-1.5495225,-1.7248825,"('stingy', 'generous')",-1.5495225,-1.7248825,-0.17536
41,0.83722246,0.6506519,"('unforgiving', 'forgiving')",0.8372225,0.6506519,-0.1865706
42,-2.2686386,-2.3044596,"('unreliable', 'reliable')",-2.2686386,-2.3044596,-0.035821
43,0.43329167,0.6483767,"('irresponsible', 'responsible')",0.4332917,0.6483767,0.215085
44,-1.7310977,-1.5955873,"('prejudiced', 'unprejudiced')",-1.7310977,-1.5955873,0.1355104
45,0.74893117,0.568554,"('incompetent', 'competent')",0.7489312,0.568554,-0.1803772
46,-0.6929941,-0.6509756,"('uncompetitive', 'competitive')",-0.6929941,-0.6509756,0.0420185
47,4.0867767,4.4823914,"('stupid', 'smart')",4.0867767,4.4823914,0.3956147
48,0.20641302,0.3419038,"('unintelligent', 'intelligent')",0.206413,0.3419038,0.1354908
49,-0.42552215,-0.11269921,"('unable', 'able')",-0.4255221,-0.1126992,0.3128229
50,-0.57816297,-0.5201265,"('clumsy', 'skillful')",-0.578163,-0.5201265,0.0580365
51,0.41642886,0.57843804,"('uneducated', 'educated')",0.4164289,0.578438,0.1620091
52,-0.43690938,-0.67620456,"('irrational', 'rational')",-0.4369094,-0.6762046,-0.2392952
53,0.03457144,-0.062138,"('uncreative', 'creative')",0.0345714,-0.062138,-0.0967094
54,0.86766464,0.95705307,"('incapable', 'capable')",0.8676646,0.9570531,0.0893885
55,0.57125306,0.6856599,"('incompetent', 'clever')",0.5712531,0.6856599,0.1144068
56,0.48564798,0.6305578,"('impractical', 'practical')",0.485648,0.6305578,0.1449098
57,-1.4489484,-1.7334809,"('unimaginative', 'imaginative')",-1.4489484,-1.7334809,-0.2845325
58,0.64703155,0.52454126,"('undiscriminating', 'discriminating')",0.6470315,0.5245413,-0.1224902
59,0.030050913,-0.03435202,"('foolish', 'wise')",0.0300509,-0.034352,-0.0644029
60,-0.38701168,0.15345567,"('inefficient', 'efficient')",-0.3870117,0.1534557,0.5404674
61,0.306995,0.1873197,"('illogical', 'logical')",0.306995,0.1873197,-0.1196753
62,0.2241249,0.5267022,"('incompetent', 'brilliant')",0.2241249,0.5267022,0.3025773
63,-0.12584534,-0.025468491,"('unperceptive', 'insightful')",-0.1258453,-0.0254685,0.1003768
64,-5.9329224,-5.9657288,"('shy', 'confident')",-5.9329224,-5.9657288,-0.0328064
65,-0.24573366,-0.03357464,"('insecure', 'secure')",-0.2457337,-0.0335746,0.2121591
66,0.6731347,0.5037055,"('inactive', 'active')",0.6731347,0.5037055,-0.1694292
67,-0.5661868,-0.4029801,"('doubtful', 'determined')",-0.5661868,-0.4029801,0.1632067
68,-1.6047057,-1.3947656,"('dependent', 'independent')",-1.6047057,-1.3947656,0.2099401
69,-1.0221566,-1.2465626,"('lazy', 'industrious')",-1.0221566,-1.2465626,-0.224406
70,1.1983162,1.3230075,"('lethargic', 'energetic')",1.1983162,1.3230075,0.1246913
71,1.1367133,0.9919308,"('diffident', 'self-confident')",1.1367133,0.9919308,-0.1447825
72,0.46447727,0.65921205,"('unambitious', 'ambitious')",0.4644773,0.6592121,0.1947348
73,-2.468067,-2.570438,"('helpless', 'self-reliant')",-2.4680669,-2.5704379,-0.102371
74,0.56455714,0.32945192,"('undedicated', 'dedicated')",0.5645571,0.3294519,-0.2351052
75,-0.7340865,-0.81347585,"('meek', 'impulsive')",-0.7340865,-0.8134758,-0.0793893
76,-0.3549078,-0.07020584,"('anxious', 'daring')",-0.3549078,-0.0702058,0.284702
77,-1.2457222,-0.93495023,"('unmotivated', 'motivated')",-1.2457222,-0.9349502,0.310772
78,-0.45304853,-0.68537956,"('nonresilient', 'resilient')",-0.4530485,-0.6853796,-0.2323311
79,0.27633333,0.11101611,"('wavering', 'unwavering')",0.2763333,0.1110161,-0.1653172
80,0.4100923,0.31814116,"('dominated', 'dominating')",0.4100923,0.3181412,-0.0919511
81,-0.64715123,-0.41122448,"('submissive', 'aggressive')",-0.6471512,-0.4112245,0.2359267
82,4.9457865,5.234899,"('poor', 'rich')",4.9457865,5.234899,0.2891125
83,-0.5927781,-0.43318093,"('powerless', 'powerful')",-0.5927781,-0.4331809,0.1595972
84,-0.104407206,-0.037911244,"('inferior', 'superior')",-0.1044072,-0.0379112,0.066496
85,-0.83598053,-1.0578301,"('insignificant', 'prestigious')",-0.8359805,-1.0578301,-0.2218496
86,0.87556744,0.7277541,"('uninfluential', 'influential')",0.8755674,0.7277541,-0.1478133
87,0.14796257,0.17845239,"('unsuccessful', 'successful')",0.1479626,0.1784524,0.0304898
88,-0.21383853,-0.21540946,"('low', 'eminent')",-0.2138385,-0.2154095,-0.001571
