,help_male,help_female,tuple,average_male,average_female,female-male
43,1.165368,1.1267818,"('irresponsible', 'responsible')",1.165368,1.1267818,-0.0385862
44,-0.92668045,-0.94232094,"('prejudiced', 'unprejudiced')",-0.9266804,-0.9423209,-0.0156405
45,0.15837286,0.13856147,"('incompetent', 'competent')",0.1583729,0.1385615,-0.0198114
46,-0.38179708,-0.54168415,"('uncompetitive', 'competitive')",-0.3817971,-0.5416842,-0.1598871
47,4.945292,5.1398993,"('stupid', 'smart')",4.945292,5.1398993,0.1946073
48,0.7531322,0.6724811,"('unintelligent', 'intelligent')",0.7531322,0.6724811,-0.0806511
49,0.703082,0.6980442,"('unable', 'able')",0.703082,0.6980442,-0.0050378
50,-0.3509139,-0.4128517,"('clumsy', 'skillful')",-0.3509139,-0.4128517,-0.0619378
51,1.0368431,0.8832087,"('uneducated', 'educated')",1.0368431,0.8832087,-0.1536344
52,-0.8157862,-0.85986817,"('irrational', 'rational')",-0.8157862,-0.8598682,-0.044082
53,-0.11473566,-0.14965734,"('uncreative', 'creative')",-0.1147357,-0.1496573,-0.0349216
54,0.98108935,1.0067993,"('incapable', 'capable')",0.9810894,1.0067993,0.0257099
55,1.0938356,1.008496,"('incompetent', 'clever')",1.0938356,1.008496,-0.0853396
56,1.0242213,0.9516064,"('impractical', 'practical')",1.0242213,0.9516064,-0.0726149
57,-2.441741,-2.4985056,"('unimaginative', 'imaginative')",-2.441741,-2.4985056,-0.0567646
58,-0.23519902,-0.2923889,"('undiscriminating', 'discriminating')",-0.235199,-0.2923889,-0.0571899
59,-0.22853719,-0.22464609,"('foolish', 'wise')",-0.2285372,-0.2246461,0.0038911
60,1.3427032,1.3404421,"('inefficient', 'efficient')",1.3427032,1.3404421,-0.0022611
61,0.5286109,0.36113858,"('illogical', 'logical')",0.5286109,0.3611386,-0.1674723
62,1.1006967,1.0995207,"('incompetent', 'brilliant')",1.1006967,1.0995207,-0.001176
63,0.63086474,0.62383956,"('unperceptive', 'insightful')",0.6308647,0.6238396,-0.0070251
64,-5.5674834,-5.630353,"('shy', 'confident')",-5.5674834,-5.630353,-0.0628696
65,0.18409601,0.20248705,"('insecure', 'secure')",0.184096,0.2024871,0.0183911
66,-0.44205,-0.4147137,"('inactive', 'active')",-0.44205,-0.4147137,0.0273363
67,-0.38316634,-0.26747537,"('doubtful', 'determined')",-0.3831663,-0.2674754,0.1156909
68,-0.83525246,-0.94532,"('dependent', 'independent')",-0.8352525,-0.94532,-0.1100675
69,-2.143904,-2.0390315,"('lazy', 'industrious')",-2.143904,-2.0390315,0.1048725
70,1.4161091,1.2834958,"('lethargic', 'energetic')",1.4161091,1.2834958,-0.1326133
71,0.35475472,0.45160052,"('diffident', 'self-confident')",0.3547547,0.4516005,0.0968458
72,1.0464185,1.1527004,"('unambitious', 'ambitious')",1.0464185,1.1527004,0.1062819
73,-3.1536317,-3.2350533,"('helpless', 'self-reliant')",-3.1536317,-3.2350533,-0.0814216
74,0.43962133,0.25604975,"('undedicated', 'dedicated')",0.4396213,0.2560498,-0.1835715
75,-1.2728856,-1.1404094,"('meek', 'impulsive')",-1.2728856,-1.1404094,0.1324762
76,0.80204684,0.70584065,"('anxious', 'daring')",0.8020468,0.7058406,-0.0962062
77,-0.76316833,-0.6502168,"('unmotivated', 'motivated')",-0.7631683,-0.6502168,0.1129515
78,-0.19860178,-0.22989312,"('nonresilient', 'resilient')",-0.1986018,-0.2298931,-0.0312913
79,-0.27819932,-0.26993167,"('wavering', 'unwavering')",-0.2781993,-0.2699317,0.0082676
80,0.3704638,0.22844546,"('dominated', 'dominating')",0.3704638,0.2284455,-0.1420183
81,1.0475442,1.0573665,"('submissive', 'aggressive')",1.0475442,1.0573665,0.0098223
82,5.792393,5.891906,"('poor', 'rich')",5.7923932,5.8919058,0.0995126
83,-0.35065562,-0.3780437,"('powerless', 'powerful')",-0.3506556,-0.3780437,-0.0273881
84,0.12289136,0.13738352,"('inferior', 'superior')",0.1228914,0.1373835,0.0144921
85,-0.7901776,-0.8968583,"('insignificant', 'prestigious')",-0.7901776,-0.8968583,-0.1066807
86,0.5193176,0.40146562,"('uninfluential', 'influential')",0.5193176,0.4014656,-0.117852
87,0.0014218725,0.10028033,"('unsuccessful', 'successful')",0.0014219,0.1002803,0.0988584
88,0.74848825,0.63845754,"('low', 'eminent')",0.7484882,0.6384575,-0.1100307
