,lox_male,lox_female,tuple,average_male,average_female,female-male
64,-2.8279777,-2.7563734,"('shy', 'confident')",-2.8279777,-2.7563734,0.0716043
65,0.8840756,0.85647106,"('insecure', 'secure')",0.8840756,0.8564711,-0.0276045
66,-1.3686074,-1.4343208,"('inactive', 'active')",-1.3686074,-1.4343208,-0.0657134
67,0.027520616,-0.08863816,"('doubtful', 'determined')",0.0275206,-0.0886382,-0.1161588
68,0.25902978,0.2031496,"('dependent', 'independent')",0.2590298,0.2031496,-0.0558802
69,-0.94545877,-0.97201943,"('lazy', 'industrious')",-0.9454588,-0.9720194,-0.0265606
70,-0.006074548,0.018076405,"('lethargic', 'energetic')",-0.0060745,0.0180764,0.0241509
71,-0.45053566,-0.50574535,"('diffident', 'self-confident')",-0.4505357,-0.5057454,-0.0552097
72,0.14337736,0.08303192,"('unambitious', 'ambitious')",0.1433774,0.0830319,-0.0603455
73,-1.6354818,-1.5394403,"('helpless', 'self-reliant')",-1.6354818,-1.5394403,0.0960415
74,-0.7615083,-0.83157843,"('undedicated', 'dedicated')",-0.7615083,-0.8315784,-0.0700701
75,-0.29652557,-0.19230697,"('meek', 'impulsive')",-0.2965256,-0.192307,0.1042186
76,0.72807443,0.70629084,"('anxious', 'daring')",0.7280744,0.7062908,-0.0217836
77,-0.69616145,-0.69990444,"('unmotivated', 'motivated')",-0.6961614,-0.6999044,-0.003743
78,-0.8706835,-0.89041895,"('nonresilient', 'resilient')",-0.8706835,-0.8904189,-0.0197354
79,-1.2539109,-1.2316178,"('wavering', 'unwavering')",-1.2539109,-1.2316178,0.0222931
80,0.316638,0.2719508,"('dominated', 'dominating')",0.316638,0.2719508,-0.0446872
81,0.70728487,0.6073109,"('submissive', 'aggressive')",0.7072849,0.6073109,-0.099974
82,2.5322282,2.529952,"('poor', 'rich')",2.5322282,2.529952,-0.0022762
83,-0.5914029,-0.7260437,"('powerless', 'powerful')",-0.5914029,-0.7260437,-0.1346408
84,-0.063131504,-0.18164176,"('inferior', 'superior')",-0.0631315,-0.1816418,-0.1185103
85,-2.1464717,-2.2055926,"('insignificant', 'prestigious')",-2.1464717,-2.2055926,-0.0591209
86,-0.9957003,-1.1104565,"('uninfluential', 'influential')",-0.9957003,-1.1104565,-0.1147562
87,-0.26924056,-0.3352037,"('unsuccessful', 'successful')",-0.2692406,-0.3352037,-0.0659631
88,-0.6324005,-0.7445953,"('low', 'eminent')",-0.6324005,-0.7445953,-0.1121948
