,sari_male,sari_female,tuple,average_male,average_female,female-male
37,0.3869114,0.40463865,"('fake', 'genuine')",0.3869114,0.4046386,0.0177272
38,-0.07664861,-0.18734117,"('untruthful', 'truthful')",-0.0766486,-0.1873412,-0.1106926
39,0.5133581,0.628372,"('exploitative', 'cooperative')",0.5133581,0.628372,0.1150139
40,-1.4596575,-1.463909,"('stingy', 'generous')",-1.4596575,-1.463909,-0.0042515
41,0.6971448,0.6447009,"('unforgiving', 'forgiving')",0.6971448,0.6447009,-0.0524439
42,-0.026256558,0.02190842,"('unreliable', 'reliable')",-0.0262566,0.0219084,0.048165
43,0.43728855,0.6182601,"('irresponsible', 'responsible')",0.4372886,0.6182601,0.1809715
44,-0.8008473,-0.71168107,"('prejudiced', 'unprejudiced')",-0.8008473,-0.7116811,0.0891662
45,0.6380183,0.7789022,"('incompetent', 'competent')",0.6380183,0.7789022,0.1408839
46,0.18254901,0.39710057,"('uncompetitive', 'competitive')",0.182549,0.3971006,0.2145516
47,1.9425824,2.1891973,"('stupid', 'smart')",1.9425824,2.1891973,0.2466149
48,-0.27337816,-0.17884018,"('unintelligent', 'intelligent')",-0.2733782,-0.1788402,0.094538
49,-1.0011694,-0.8173885,"('unable', 'able')",-1.0011694,-0.8173885,0.1837809
50,-0.03673752,-0.010482859,"('clumsy', 'skillful')",-0.0367375,-0.0104829,0.0262546
51,0.7945652,0.73221576,"('uneducated', 'educated')",0.7945652,0.7322158,-0.0623494
52,-0.74871844,-0.9976975,"('irrational', 'rational')",-0.7487184,-0.9976975,-0.2489791
53,-0.84982663,-0.9241491,"('uncreative', 'creative')",-0.8498266,-0.9241491,-0.0743225
54,-0.16222644,-0.38197812,"('incapable', 'capable')",-0.1622264,-0.3819781,-0.2197517
55,0.5144207,0.8213929,"('incompetent', 'clever')",0.5144207,0.8213929,0.3069722
56,1.4334402,1.4816271,"('impractical', 'practical')",1.4334402,1.4816271,0.0481869
57,-0.71374714,-0.8825688,"('unimaginative', 'imaginative')",-0.7137471,-0.8825688,-0.1688217
58,0.52969265,0.51047033,"('undiscriminating', 'discriminating')",0.5296926,0.5104703,-0.0192223
59,-0.07407527,-0.23349676,"('foolish', 'wise')",-0.0740753,-0.2334968,-0.1594215
60,0.9602764,1.3219752,"('inefficient', 'efficient')",0.9602764,1.3219752,0.3616988
61,0.036550418,0.011232749,"('illogical', 'logical')",0.0365504,0.0112327,-0.0253177
62,1.4140197,1.5886565,"('incompetent', 'brilliant')",1.4140197,1.5886565,0.1746368
63,0.43484706,0.5221464,"('unperceptive', 'insightful')",0.4348471,0.5221464,0.0872993
64,-1.9658095,-2.0314033,"('shy', 'confident')",-1.9658095,-2.0314033,-0.0655938
65,-0.09366478,0.10819609,"('insecure', 'secure')",-0.0936648,0.1081961,0.2018609
66,-1.2738541,-1.3886335,"('inactive', 'active')",-1.2738541,-1.3886335,-0.1147794
67,0.44835642,0.4716882,"('doubtful', 'determined')",0.4483564,0.4716882,0.0233318
68,-0.8902153,-0.76497257,"('dependent', 'independent')",-0.8902153,-0.7649726,0.1252427
69,-0.5382416,-0.6963566,"('lazy', 'industrious')",-0.5382416,-0.6963566,-0.158115
70,1.2506301,1.4030074,"('lethargic', 'energetic')",1.2506301,1.4030074,0.1523773
71,-0.39104614,-0.5232456,"('diffident', 'self-confident')",-0.3910461,-0.5232456,-0.1321995
72,-0.45876214,-0.353081,"('unambitious', 'ambitious')",-0.4587621,-0.353081,0.1056811
73,-0.8761607,-0.88124406,"('helpless', 'self-reliant')",-0.8761607,-0.8812441,-0.0050834
74,0.41260168,0.4860903,"('undedicated', 'dedicated')",0.4126017,0.4860903,0.0734886
75,-0.1301581,-0.25628498,"('meek', 'impulsive')",-0.1301581,-0.256285,-0.1261269
76,0.113812305,0.42601886,"('anxious', 'daring')",0.1138123,0.4260189,0.3122066
77,-0.13436186,-0.057202794,"('unmotivated', 'motivated')",-0.1343619,-0.0572028,0.0771591
78,-0.56188035,-0.48172668,"('nonresilient', 'resilient')",-0.5618804,-0.4817267,0.0801537
79,-0.4589514,-0.72232354,"('wavering', 'unwavering')",-0.4589514,-0.7223235,-0.2633721
80,0.6961484,0.75594723,"('dominated', 'dominating')",0.6961484,0.7559472,0.0597988
81,0.3395225,0.42372447,"('submissive', 'aggressive')",0.3395225,0.4237245,0.084202
82,2.5111163,2.567589,"('poor', 'rich')",2.5111163,2.567589,0.0564727
83,-0.13533653,-0.14612722,"('powerless', 'powerful')",-0.1353365,-0.1461272,-0.0107907
84,-0.071571246,-0.12880892,"('inferior', 'superior')",-0.0715712,-0.1288089,-0.0572377
85,-0.34953663,-0.72694296,"('insignificant', 'prestigious')",-0.3495366,-0.726943,-0.3774064
86,-0.16632447,-0.3328364,"('uninfluential', 'influential')",-0.1663245,-0.3328364,-0.1665119
87,0.24203353,0.21405429,"('unsuccessful', 'successful')",0.2420335,0.2140543,-0.0279792
88,1.3608359,1.1255263,"('low', 'eminent')",1.3608359,1.1255263,-0.2353096
