,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
59,0.57194746,0.42685622,"('foolish', 'wise')",0.5719475,0.4268562,-0.1450913
60,-0.3527793,-0.06248378,"('inefficient', 'efficient')",-0.3527793,-0.0624838,0.2902955
61,0.1318835,0.14834096,"('illogical', 'logical')",0.1318835,0.148341,0.0164575
62,-0.55945206,-0.3373673,"('incompetent', 'brilliant')",-0.5594521,-0.3373673,0.2220848
63,-0.3743579,-0.29935798,"('unperceptive', 'insightful')",-0.3743579,-0.299358,0.0749999
64,-2.733057,-2.8086255,"('shy', 'confident')",-2.733057,-2.8086255,-0.0755685
65,-0.008055344,0.1298038,"('insecure', 'secure')",-0.0080553,0.1298038,0.1378591
66,0.09567647,-0.03301087,"('inactive', 'active')",0.0956765,-0.0330109,-0.1286874
67,-0.045194637,0.06188987,"('doubtful', 'determined')",-0.0451946,0.0618899,0.1070845
68,-0.54641485,-0.52021486,"('dependent', 'independent')",-0.5464149,-0.5202149,0.0262
69,0.11700408,-0.04888481,"('lazy', 'industrious')",0.1170041,-0.0488848,-0.1658889
70,-0.21349001,-0.059241775,"('lethargic', 'energetic')",-0.21349,-0.0592418,0.1542482
71,0.605666,0.5739461,"('diffident', 'self-confident')",0.605666,0.5739461,-0.0317199
72,-0.60000134,-0.5995616,"('unambitious', 'ambitious')",-0.6000013,-0.5995616,0.0004397
73,-0.8989778,-0.9820992,"('helpless', 'self-reliant')",-0.8989778,-0.9820992,-0.0831214
74,0.70822763,0.7012346,"('undedicated', 'dedicated')",0.7082276,0.7012346,-0.006993
75,0.07764832,0.04871428,"('meek', 'impulsive')",0.0776483,0.0487143,-0.028934
76,0.06922166,0.24499042,"('anxious', 'daring')",0.0692217,0.2449904,0.1757687
77,-0.629323,-0.5143326,"('unmotivated', 'motivated')",-0.629323,-0.5143326,0.1149904
78,-0.7409927,-0.73214746,"('nonresilient', 'resilient')",-0.7409927,-0.7321475,0.0088452
79,0.018165495,-0.11481583,"('wavering', 'unwavering')",0.0181655,-0.1148158,-0.1329813
80,-0.4203619,-0.32295638,"('dominated', 'dominating')",-0.4203619,-0.3229564,0.0974055
81,-1.418064,-1.2677656,"('submissive', 'aggressive')",-1.418064,-1.2677656,0.1502984
82,1.5272522,1.7550782,"('poor', 'rich')",1.5272522,1.7550782,0.227826
83,-0.1463156,-0.13194776,"('powerless', 'powerful')",-0.1463156,-0.1319478,0.0143678
84,0.57586557,0.5844971,"('inferior', 'superior')",0.5758656,0.5844971,0.0086315
85,0.4622838,0.20738427,"('insignificant', 'prestigious')",0.4622838,0.2073843,-0.2548995
86,-0.5807457,-0.59214103,"('uninfluential', 'influential')",-0.5807457,-0.592141,-0.0113953
87,-0.7033663,-0.64639795,"('unsuccessful', 'successful')",-0.7033663,-0.6463979,0.0569684
88,-0.7026885,-0.69358844,"('low', 'eminent')",-0.7026885,-0.6935884,0.0091001
