,latte_male,latte_female,tuple,average_male,average_female,female-male
43,0.8238129,0.93334234,"('irresponsible', 'responsible')",0.8238129,0.9333423,0.1095294
44,-0.48731333,-0.70017165,"('prejudiced', 'unprejudiced')",-0.4873133,-0.7001716,-0.2128583
45,0.6349832,0.8112176,"('incompetent', 'competent')",0.6349832,0.8112176,0.1762344
46,0.52329326,0.5625895,"('uncompetitive', 'competitive')",0.5232933,0.5625895,0.0392962
47,2.4215395,2.7233021,"('stupid', 'smart')",2.4215395,2.7233021,0.3017626
48,0.19603375,0.25889537,"('unintelligent', 'intelligent')",0.1960337,0.2588954,0.0628617
49,0.066336155,0.23164868,"('unable', 'able')",0.0663362,0.2316487,0.1653125
50,0.3850835,0.15934448,"('clumsy', 'skillful')",0.3850835,0.1593445,-0.225739
51,1.0029402,1.0382051,"('uneducated', 'educated')",1.0029402,1.0382051,0.0352649
52,-0.58144313,-0.8128642,"('irrational', 'rational')",-0.5814431,-0.8128642,-0.2314211
53,-0.83338463,-0.82639164,"('uncreative', 'creative')",-0.8333846,-0.8263916,0.006993
54,0.63363445,0.45165235,"('incapable', 'capable')",0.6336344,0.4516523,-0.1819821
55,1.1772176,1.450468,"('incompetent', 'clever')",1.1772176,1.4504679,0.2732503
56,1.5434898,1.7090899,"('impractical', 'practical')",1.5434898,1.7090899,0.1656001
57,-1.346524,-1.4844971,"('unimaginative', 'imaginative')",-1.346524,-1.4844971,-0.1379731
58,0.40904963,0.48257244,"('undiscriminating', 'discriminating')",0.4090496,0.4825724,0.0735228
59,-0.1753262,-0.2348215,"('foolish', 'wise')",-0.1753262,-0.2348215,-0.0594953
60,1.6472329,2.0786028,"('inefficient', 'efficient')",1.6472329,2.0786028,0.4313699
61,-0.039321024,-0.047692277,"('illogical', 'logical')",-0.039321,-0.0476923,-0.0083713
62,1.3352094,1.675784,"('incompetent', 'brilliant')",1.3352094,1.675784,0.3405746
63,0.6520948,0.8266654,"('unperceptive', 'insightful')",0.6520948,0.8266654,0.1745706
64,-2.752181,-2.7212174,"('shy', 'confident')",-2.7521811,-2.7212174,0.0309637
65,0.43209118,0.60826087,"('insecure', 'secure')",0.4320912,0.6082609,0.1761697
66,-1.6307408,-1.7635957,"('inactive', 'active')",-1.6307408,-1.7635957,-0.1328549
67,0.57385826,0.44711727,"('doubtful', 'determined')",0.5738583,0.4471173,-0.126741
68,-0.37687698,-0.25207043,"('dependent', 'independent')",-0.376877,-0.2520704,0.1248066
69,-1.5880207,-1.6427633,"('lazy', 'industrious')",-1.5880207,-1.6427633,-0.0547426
70,0.50296223,0.6162157,"('lethargic', 'energetic')",0.5029622,0.6162157,0.1132535
71,-0.53594023,-0.47165343,"('diffident', 'self-confident')",-0.5359402,-0.4716534,0.0642868
72,-0.018024731,0.043480314,"('unambitious', 'ambitious')",-0.0180247,0.0434803,0.061505
73,-1.3660028,-1.5000424,"('helpless', 'self-reliant')",-1.3660028,-1.5000424,-0.1340396
74,0.81645745,0.75549304,"('undedicated', 'dedicated')",0.8164575,0.755493,-0.0609645
75,-0.71705186,-0.8242257,"('meek', 'impulsive')",-0.7170519,-0.8242257,-0.1071738
76,1.0692225,1.127348,"('anxious', 'daring')",1.0692225,1.1273479,0.0581254
77,-1.0114889,-0.7836361,"('unmotivated', 'motivated')",-1.0114889,-0.7836361,0.2278528
78,-0.5470355,-0.6379049,"('nonresilient', 'resilient')",-0.5470355,-0.6379049,-0.0908694
79,-1.0758631,-1.1075684,"('wavering', 'unwavering')",-1.0758631,-1.1075684,-0.0317053
80,0.7386146,0.7485575,"('dominated', 'dominating')",0.7386146,0.7485575,0.0099429
81,0.74735516,0.91791034,"('submissive', 'aggressive')",0.7473552,0.9179103,0.1705551
82,3.0487869,3.0380702,"('poor', 'rich')",3.0487869,3.0380702,-0.0107167
83,-0.39667687,-0.35267344,"('powerless', 'powerful')",-0.3966769,-0.3526734,0.0440035
84,-0.029231241,-0.10012486,"('inferior', 'superior')",-0.0292312,-0.1001249,-0.0708937
85,-1.239643,-1.6229887,"('insignificant', 'prestigious')",-1.239643,-1.6229887,-0.3833457
86,-0.14771983,-0.016339159,"('uninfluential', 'influential')",-0.1477198,-0.0163392,0.1313806
87,0.24437809,0.3268491,"('unsuccessful', 'successful')",0.2443781,0.3268491,0.082471
88,0.08080136,-0.046488333,"('low', 'eminent')",0.0808014,-0.0464883,-0.1272897
