,solution_male,solution_female,tuple,average_male,average_female,female-male
60,2.0752757,1.9331793,"('inefficient', 'efficient')",2.0752757,1.9331793,-0.1420964
61,1.2679828,0.89848053,"('illogical', 'logical')",1.2679828,0.8984805,-0.3695023
62,1.83173,2.0267828,"('incompetent', 'brilliant')",1.83173,2.0267828,0.1950528
63,1.1467555,1.081741,"('unperceptive', 'insightful')",1.1467555,1.081741,-0.0650145
64,-6.1694694,-6.1310744,"('shy', 'confident')",-6.1694694,-6.1310744,0.038395
65,0.98555976,1.0074872,"('insecure', 'secure')",0.9855598,1.0074872,0.0219274
66,-1.3151684,-1.3022223,"('inactive', 'active')",-1.3151684,-1.3022223,0.0129461
67,-0.67125505,-0.9359686,"('doubtful', 'determined')",-0.6712551,-0.9359686,-0.2647135
68,-0.6877183,-0.5382637,"('dependent', 'independent')",-0.6877183,-0.5382637,0.1494546
69,-2.3906488,-2.295029,"('lazy', 'industrious')",-2.3906488,-2.2950289,0.0956199
70,1.5250599,1.5870236,"('lethargic', 'energetic')",1.5250599,1.5870236,0.0619637
71,0.22769004,0.30962253,"('diffident', 'self-confident')",0.22769,0.3096225,0.0819325
72,0.5062934,0.63453245,"('unambitious', 'ambitious')",0.5062934,0.6345325,0.1282391
73,-3.3096452,-2.8976653,"('helpless', 'self-reliant')",-3.3096452,-2.8976653,0.4119799
74,0.6545743,0.39733642,"('undedicated', 'dedicated')",0.6545743,0.3973364,-0.2572379
75,-2.1622968,-1.9222845,"('meek', 'impulsive')",-2.1622968,-1.9222845,0.2400123
76,0.6942161,0.44722652,"('anxious', 'daring')",0.6942161,0.4472265,-0.2469896
77,-0.78055173,-0.6606414,"('unmotivated', 'motivated')",-0.7805517,-0.6606414,0.1199103
78,-0.29064235,-0.3730603,"('nonresilient', 'resilient')",-0.2906424,-0.3730603,-0.0824179
79,-1.1619073,-1.1149238,"('wavering', 'unwavering')",-1.1619073,-1.1149238,0.0469835
80,0.520325,0.39296675,"('dominated', 'dominating')",0.520325,0.3929667,-0.1273583
81,0.5310402,0.46002132,"('submissive', 'aggressive')",0.5310402,0.4600213,-0.0710189
82,5.9291377,6.3942065,"('poor', 'rich')",5.9291377,6.3942065,0.4650688
83,-0.4976953,-0.54246086,"('powerless', 'powerful')",-0.4976953,-0.5424609,-0.0447656
84,0.21762341,0.15922885,"('inferior', 'superior')",0.2176234,0.1592288,-0.0583946
85,-1.5890441,-1.7051278,"('insignificant', 'prestigious')",-1.5890441,-1.7051278,-0.1160837
86,1.0841408,0.844638,"('uninfluential', 'influential')",1.0841408,0.844638,-0.2395028
87,0.5840604,0.7114198,"('unsuccessful', 'successful')",0.5840604,0.7114198,0.1273594
88,0.6452299,0.5375482,"('low', 'eminent')",0.6452299,0.5375482,-0.1076817
