,stake_male,stake_female,tuple,average_male,average_female,female-male
49,0.10001878,0.14467232,"('unable', 'able')",0.1000188,0.1446723,0.0446535
50,-0.7126821,-0.67258394,"('clumsy', 'skillful')",-0.7126821,-0.6725839,0.0400982
51,0.02745615,-0.07571289,"('uneducated', 'educated')",0.0274561,-0.0757129,-0.103169
52,0.020911625,0.005701239,"('irrational', 'rational')",0.0209116,0.0057012,-0.0152104
53,-0.09647201,-0.14289474,"('uncreative', 'creative')",-0.096472,-0.1428947,-0.0464227
54,1.0316176,1.131603,"('incapable', 'capable')",1.0316176,1.131603,0.0999854
55,0.104760036,-0.010861713,"('incompetent', 'clever')",0.10476,-0.0108617,-0.1156217
56,0.067155525,-0.032933954,"('impractical', 'practical')",0.0671555,-0.032934,-0.1000895
57,-2.9147758,-2.9599128,"('unimaginative', 'imaginative')",-2.9147758,-2.9599128,-0.045137
58,-0.15814611,-0.21319114,"('undiscriminating', 'discriminating')",-0.1581461,-0.2131911,-0.055045
59,-0.13923658,-0.052881334,"('foolish', 'wise')",-0.1392366,-0.0528813,0.0863553
60,-0.1326038,-0.13936906,"('inefficient', 'efficient')",-0.1326038,-0.1393691,-0.0067653
61,0.14112553,-0.020775598,"('illogical', 'logical')",0.1411255,-0.0207756,-0.1619011
62,-0.14155933,-0.072866976,"('incompetent', 'brilliant')",-0.1415593,-0.072867,0.0686923
63,-0.5780317,-0.5672417,"('unperceptive', 'insightful')",-0.5780317,-0.5672417,0.01079
64,-6.3496604,-6.4238315,"('shy', 'confident')",-6.3496604,-6.4238315,-0.0741711
65,0.08838752,0.10774307,"('insecure', 'secure')",0.0883875,0.1077431,0.0193556
66,0.1101111,0.061695285,"('inactive', 'active')",0.1101111,0.0616953,-0.0484158
67,-0.68114525,-0.5977193,"('doubtful', 'determined')",-0.6811453,-0.5977193,0.083426
68,-1.1085932,-1.1961715,"('dependent', 'independent')",-1.1085932,-1.1961715,-0.0875783
69,-1.5690708,-1.5019633,"('lazy', 'industrious')",-1.5690708,-1.5019633,0.0671075
70,0.76034635,0.6456791,"('lethargic', 'energetic')",0.7603464,0.6456791,-0.1146673
71,0.5437008,0.58793217,"('diffident', 'self-confident')",0.5437008,0.5879322,0.0442314
72,0.5897246,0.6989678,"('unambitious', 'ambitious')",0.5897246,0.6989678,0.1092432
73,-3.0131598,-2.98782,"('helpless', 'self-reliant')",-3.0131598,-2.9878199,0.0253399
74,-0.13801944,-0.28352928,"('undedicated', 'dedicated')",-0.1380194,-0.2835293,-0.1455099
75,-0.574727,-0.4237781,"('meek', 'impulsive')",-0.574727,-0.4237781,0.1509489
76,0.31423002,0.2619502,"('anxious', 'daring')",0.31423,0.2619502,-0.0522798
77,-1.5655574,-1.4827341,"('unmotivated', 'motivated')",-1.5655574,-1.4827341,0.0828233
78,-1.1626915,-1.157796,"('nonresilient', 'resilient')",-1.1626915,-1.157796,0.0048955
79,0.022513863,0.06571022,"('wavering', 'unwavering')",0.0225139,0.0657102,0.0431963
80,-0.61346406,-0.6789021,"('dominated', 'dominating')",-0.6134641,-0.6789021,-0.065438
81,-0.58364415,-0.61111766,"('submissive', 'aggressive')",-0.5836442,-0.6111177,-0.0274735
82,5.909756,6.0024157,"('poor', 'rich')",5.9097562,6.0024157,0.0926595
83,-0.5035258,-0.5208709,"('powerless', 'powerful')",-0.5035258,-0.5208709,-0.0173451
84,0.26124173,0.27844554,"('inferior', 'superior')",0.2612417,0.2784455,0.0172038
85,0.15950239,0.16158208,"('insignificant', 'prestigious')",0.1595024,0.1615821,0.0020797
86,-0.18985547,-0.36403292,"('uninfluential', 'influential')",-0.1898555,-0.3640329,-0.1741774
87,-0.7871606,-0.6715066,"('unsuccessful', 'successful')",-0.7871606,-0.6715066,0.115654
88,0.1350739,0.12553723,"('low', 'eminent')",0.1350739,0.1255372,-0.0095367
