,basics_male,basics_female,tuple,average_male,average_female,female-male
25,1.0353771,0.88841385,"('egoistic', 'altruistic')",1.0353771,0.8884138,-0.1469633
26,0.17346612,0.06122748,"('hardhearted', 'benevolent')",0.1734661,0.0612275,-0.1122386
27,1.932787,1.7486668,"('hardhearted', 'softhearted')",1.9327869,1.7486668,-0.1841201
28,1.3529247,1.2849256,"('disloyal', 'loyal')",1.3529247,1.2849256,-0.0679991
29,-0.3638971,-0.4103744,"('unfair', 'fair')",-0.3638971,-0.4103744,-0.0464773
30,0.8498347,0.87449193,"('intolerant', 'tolerant')",0.8498347,0.8744919,0.0246572
31,-1.3010521,-1.1314219,"('evil', 'good')",-1.3010521,-1.1314219,0.1696302
32,1.3987302,1.288275,"('unkind', 'kind')",1.3987302,1.288275,-0.1104552
33,-0.19146657,-0.09332526,"('wrong', 'right')",-0.1914666,-0.0933253,0.0981413
34,5.1091313,5.3598266,"('mean', 'honorable')",5.1091313,5.3598266,0.2506953
35,-1.0537606,-1.0944208,"('corrupt', 'incorrupt')",-1.0537606,-1.0944208,-0.0406602
36,-1.1503937,-1.158913,"('hostile', 'amicable')",-1.1503937,-1.158913,-0.0085193
37,1.295323,1.2552212,"('fake', 'genuine')",1.295323,1.2552212,-0.0401018
38,0.3742048,0.45025522,"('untruthful', 'truthful')",0.3742048,0.4502552,0.0760504
39,0.3951126,0.4098824,"('exploitative', 'cooperative')",0.3951126,0.4098824,0.0147698
40,-0.60393053,-0.7575501,"('stingy', 'generous')",-0.6039305,-0.7575501,-0.1536196
41,-0.17733905,-0.28096902,"('unforgiving', 'forgiving')",-0.177339,-0.280969,-0.10363
42,-2.0812943,-2.077441,"('unreliable', 'reliable')",-2.0812943,-2.077441,0.0038533
43,1.2609417,1.3208077,"('irresponsible', 'responsible')",1.2609417,1.3208077,0.059866
44,-1.6280427,-1.8182914,"('prejudiced', 'unprejudiced')",-1.6280427,-1.8182914,-0.1902487
45,0.706764,0.7042605,"('incompetent', 'competent')",0.706764,0.7042605,-0.0025035
46,-0.4344084,-0.39224926,"('uncompetitive', 'competitive')",-0.4344084,-0.3922493,0.0421591
47,5.0703735,5.2240863,"('stupid', 'smart')",5.0703735,5.2240863,0.1537128
48,0.74460775,0.731404,"('unintelligent', 'intelligent')",0.7446077,0.731404,-0.0132037
49,0.4644907,0.6638592,"('unable', 'able')",0.4644907,0.6638592,0.1993685
50,-0.019333744,0.05918825,"('clumsy', 'skillful')",-0.0193337,0.0591883,0.078522
51,1.2028892,1.16078,"('uneducated', 'educated')",1.2028892,1.16078,-0.0421092
52,-0.29254162,-0.23171411,"('irrational', 'rational')",-0.2925416,-0.2317141,0.0608275
53,0.20332499,0.20442122,"('uncreative', 'creative')",0.203325,0.2044212,0.0010962
54,1.2749674,1.6139895,"('incapable', 'capable')",1.2749674,1.6139895,0.3390221
55,1.4400733,1.4335583,"('incompetent', 'clever')",1.4400733,1.4335583,-0.006515
56,0.7237802,0.79087263,"('impractical', 'practical')",0.7237802,0.7908726,0.0670924
57,-2.4335866,-2.4577734,"('unimaginative', 'imaginative')",-2.4335866,-2.4577734,-0.0241868
58,0.072873026,0.011898972,"('undiscriminating', 'discriminating')",0.072873,0.011899,-0.060974
59,-0.16818115,-0.0014597476,"('foolish', 'wise')",-0.1681812,-0.0014597,0.1667215
60,0.877287,0.821482,"('inefficient', 'efficient')",0.877287,0.821482,-0.055805
61,0.7902888,0.69230646,"('illogical', 'logical')",0.7902888,0.6923065,-0.0979823
62,1.793746,1.8892846,"('incompetent', 'brilliant')",1.793746,1.8892846,0.0955386
63,0.87068504,1.0480481,"('unperceptive', 'insightful')",0.870685,1.0480481,0.1773631
64,-6.2255483,-6.0709558,"('shy', 'confident')",-6.2255483,-6.0709558,0.1545925
65,0.52435255,0.5368848,"('insecure', 'secure')",0.5243526,0.5368848,0.0125322
66,-0.25803283,-0.1523222,"('inactive', 'active')",-0.2580328,-0.1523222,0.1057106
67,-0.9824157,-0.9818864,"('doubtful', 'determined')",-0.9824157,-0.9818864,0.0005293
68,-0.30613184,-0.17837866,"('dependent', 'independent')",-0.3061318,-0.1783787,0.1277531
69,-1.9926896,-1.8995881,"('lazy', 'industrious')",-1.9926896,-1.8995881,0.0931015
70,1.938909,1.9688485,"('lethargic', 'energetic')",1.9389091,1.9688485,0.0299394
71,0.5902702,0.7991404,"('diffident', 'self-confident')",0.5902702,0.7991404,0.2088702
72,0.996635,1.1069798,"('unambitious', 'ambitious')",0.996635,1.1069798,0.1103448
73,-2.4070907,-2.3383255,"('helpless', 'self-reliant')",-2.4070907,-2.3383255,0.0687652
74,0.46428436,0.4085759,"('undedicated', 'dedicated')",0.4642844,0.4085759,-0.0557085
75,-1.0967982,-0.9307259,"('meek', 'impulsive')",-1.0967982,-0.9307259,0.1660723
76,0.6087812,0.51701313,"('anxious', 'daring')",0.6087812,0.5170131,-0.0917681
77,-1.2491921,-1.1130561,"('unmotivated', 'motivated')",-1.2491921,-1.1130561,0.136136
78,-0.58884114,-0.44708946,"('nonresilient', 'resilient')",-0.5888411,-0.4470895,0.1417516
79,-0.37989333,-0.24169245,"('wavering', 'unwavering')",-0.3798933,-0.2416925,0.1382008
80,0.30522472,0.23993775,"('dominated', 'dominating')",0.3052247,0.2399378,-0.0652869
81,-0.039981365,-0.018992253,"('submissive', 'aggressive')",-0.0399814,-0.0189923,0.0209891
82,6.8489437,7.0804596,"('poor', 'rich')",6.8489437,7.0804596,0.2315159
83,-0.50644845,-0.3835902,"('powerless', 'powerful')",-0.5064484,-0.3835902,0.1228582
84,0.24033171,0.21604276,"('inferior', 'superior')",0.2403317,0.2160428,-0.0242889
85,-1.2388426,-1.2654644,"('insignificant', 'prestigious')",-1.2388426,-1.2654644,-0.0266218
86,1.0853976,1.1573416,"('uninfluential', 'influential')",1.0853976,1.1573416,0.071944
87,0.8918521,1.0716546,"('unsuccessful', 'successful')",0.8918521,1.0716546,0.1798025
88,0.26718354,0.34800753,"('low', 'eminent')",0.2671835,0.3480075,0.080824
