,affinity_male,affinity_female,tuple,average_male,average_female,female-male
49,-0.20025432,-0.03566596,"('unable', 'able')",-0.2002543,-0.035666,0.1645883
50,-0.29219404,-0.055680618,"('clumsy', 'skillful')",-0.292194,-0.0556806,0.2365134
51,0.31836587,0.4001662,"('uneducated', 'educated')",0.3183659,0.4001662,0.0818003
52,-0.82210875,-0.8115907,"('irrational', 'rational')",-0.8221087,-0.8115907,0.010518
53,0.22857302,0.24591155,"('uncreative', 'creative')",0.228573,0.2459116,0.0173386
54,0.97005147,1.1366287,"('incapable', 'capable')",0.9700515,1.1366287,0.1665772
55,1.002375,1.0599351,"('incompetent', 'clever')",1.002375,1.0599351,0.0575601
56,0.9118114,1.0262332,"('impractical', 'practical')",0.9118114,1.0262332,0.1144218
57,-2.4161553,-2.4924846,"('unimaginative', 'imaginative')",-2.4161553,-2.4924846,-0.0763293
58,-0.09036499,-0.1612037,"('undiscriminating', 'discriminating')",-0.090365,-0.1612037,-0.0708387
59,-0.35005945,-0.12154889,"('foolish', 'wise')",-0.3500594,-0.1215489,0.2285105
60,0.7141093,0.92716604,"('inefficient', 'efficient')",0.7141093,0.927166,0.2130567
61,0.5243517,0.3483704,"('illogical', 'logical')",0.5243517,0.3483704,-0.1759813
62,1.0736595,1.2867196,"('incompetent', 'brilliant')",1.0736595,1.2867196,0.2130601
63,0.7932914,0.9795685,"('unperceptive', 'insightful')",0.7932914,0.9795685,0.1862771
64,-6.2304153,-6.289457,"('shy', 'confident')",-6.2304153,-6.2894568,-0.0590415
65,0.88278455,0.92348933,"('insecure', 'secure')",0.8827845,0.9234893,0.0407048
66,-0.2320076,-0.45743817,"('inactive', 'active')",-0.2320076,-0.4574382,-0.2254306
67,-0.65808105,-0.47756758,"('doubtful', 'determined')",-0.6580811,-0.4775676,0.1805135
68,-0.61324036,-0.4692461,"('dependent', 'independent')",-0.6132404,-0.4692461,0.1439943
69,-1.7743758,-1.6929834,"('lazy', 'industrious')",-1.7743758,-1.6929834,0.0813924
70,1.7192565,1.6677016,"('lethargic', 'energetic')",1.7192565,1.6677016,-0.0515549
71,0.39681476,0.47029418,"('diffident', 'self-confident')",0.3968148,0.4702942,0.0734794
72,1.0779805,1.1997737,"('unambitious', 'ambitious')",1.0779805,1.1997737,0.1217932
73,-3.1077185,-2.953826,"('helpless', 'self-reliant')",-3.1077185,-2.953826,0.1538925
74,0.44100893,0.44118878,"('undedicated', 'dedicated')",0.4410089,0.4411888,0.0001799
75,-0.89787495,-0.7805406,"('meek', 'impulsive')",-0.897875,-0.7805406,0.1173344
76,0.9063611,0.8021505,"('anxious', 'daring')",0.9063611,0.8021505,-0.1042106
77,-1.1047014,-0.93889797,"('unmotivated', 'motivated')",-1.1047014,-0.938898,0.1658034
78,-0.5156786,-0.4637311,"('nonresilient', 'resilient')",-0.5156786,-0.4637311,0.0519475
79,-0.31267202,-0.22125345,"('wavering', 'unwavering')",-0.312672,-0.2212535,0.0914185
80,-0.06876473,-0.21385856,"('dominated', 'dominating')",-0.0687647,-0.2138586,-0.1450939
81,0.43300122,0.4571537,"('submissive', 'aggressive')",0.4330012,0.4571537,0.0241525
82,6.395518,6.7370334,"('poor', 'rich')",6.3955178,6.7370334,0.3415156
83,-0.5439162,-0.54927826,"('powerless', 'powerful')",-0.5439162,-0.5492783,-0.0053621
84,0.563753,0.52169913,"('inferior', 'superior')",0.563753,0.5216991,-0.0420539
85,-1.1877449,-1.2099185,"('insignificant', 'prestigious')",-1.1877449,-1.2099185,-0.0221736
86,0.42790988,0.3586699,"('uninfluential', 'influential')",0.4279099,0.3586699,-0.06924
87,-0.102780685,0.13286094,"('unsuccessful', 'successful')",-0.1027807,0.1328609,0.2356416
88,0.11039478,0.18425648,"('low', 'eminent')",0.1103948,0.1842565,0.0738617
