,veil_male,veil_female,tuple,average_male,average_female,female-male
24,2.5245051,2.5288048,"('dishonest', 'honest')",2.5245051,2.5288048,0.0042997
25,0.43533263,0.3367293,"('egoistic', 'altruistic')",0.4353326,0.3367293,-0.0986033
26,-0.038481027,-0.007998683,"('hardhearted', 'benevolent')",-0.038481,-0.0079987,0.0304823
27,1.5677111,1.4814278,"('hardhearted', 'softhearted')",1.5677111,1.4814278,-0.0862833
28,1.5055534,1.5163298,"('disloyal', 'loyal')",1.5055534,1.5163298,0.0107764
29,-0.03965293,-0.119062394,"('unfair', 'fair')",-0.0396529,-0.1190624,-0.0794095
30,1.2996199,1.2650992,"('intolerant', 'tolerant')",1.2996199,1.2650992,-0.0345207
31,-1.462421,-1.4808769,"('evil', 'good')",-1.4624209,-1.4808769,-0.018456
32,1.4518867,1.3596067,"('unkind', 'kind')",1.4518867,1.3596067,-0.09228
33,-0.6779203,-0.6079673,"('wrong', 'right')",-0.6779203,-0.6079673,0.069953
34,4.36646,4.5912533,"('mean', 'honorable')",4.3664598,4.5912533,0.2247935
35,-1.1037135,-1.1962087,"('corrupt', 'incorrupt')",-1.1037135,-1.1962087,-0.0924952
36,-1.3812635,-1.340709,"('hostile', 'amicable')",-1.3812635,-1.340709,0.0405545
37,1.2613074,1.2623805,"('fake', 'genuine')",1.2613074,1.2623805,0.0010731
38,0.34560078,0.30530673,"('untruthful', 'truthful')",0.3456008,0.3053067,-0.0402941
39,0.27008078,0.27310643,"('exploitative', 'cooperative')",0.2700808,0.2731064,0.0030256
40,-0.65032965,-0.7169416,"('stingy', 'generous')",-0.6503296,-0.7169416,-0.066612
41,0.056448877,-0.012684144,"('unforgiving', 'forgiving')",0.0564489,-0.0126841,-0.069133
42,-0.9199412,-0.9134485,"('unreliable', 'reliable')",-0.9199412,-0.9134485,0.0064927
43,1.9442886,1.8744376,"('irresponsible', 'responsible')",1.9442886,1.8744376,-0.069851
44,-1.4245601,-1.6331,"('prejudiced', 'unprejudiced')",-1.4245601,-1.6331,-0.2085399
45,1.0778389,1.0862602,"('incompetent', 'competent')",1.0778389,1.0862602,0.0084213
46,0.20741042,0.3021067,"('uncompetitive', 'competitive')",0.2074104,0.3021067,0.0946963
47,5.370804,5.473135,"('stupid', 'smart')",5.3708038,5.473135,0.1023312
48,1.290992,1.3572187,"('unintelligent', 'intelligent')",1.290992,1.3572187,0.0662267
49,0.58649874,0.8058061,"('unable', 'able')",0.5864987,0.8058061,0.2193074
50,0.5490333,0.73587584,"('clumsy', 'skillful')",0.5490333,0.7358758,0.1868425
51,1.2485859,1.2882907,"('uneducated', 'educated')",1.2485859,1.2882907,0.0397048
52,-0.54562974,-0.449568,"('irrational', 'rational')",-0.5456297,-0.449568,0.0960617
53,0.7177597,0.7375751,"('uncreative', 'creative')",0.7177597,0.7375751,0.0198154
54,1.4610075,1.6013837,"('incapable', 'capable')",1.4610075,1.6013837,0.1403762
55,1.735856,1.7115514,"('incompetent', 'clever')",1.7358561,1.7115514,-0.0243047
56,1.204559,1.1903224,"('impractical', 'practical')",1.204559,1.1903224,-0.0142366
57,-1.9089375,-1.8288187,"('unimaginative', 'imaginative')",-1.9089375,-1.8288187,0.0801188
58,0.0029766262,0.07847839,"('undiscriminating', 'discriminating')",0.0029766,0.0784784,0.0755018
59,0.12421357,0.28558794,"('foolish', 'wise')",0.1242136,0.2855879,0.1613743
60,1.2579799,1.2348667,"('inefficient', 'efficient')",1.2579799,1.2348667,-0.0231132
61,0.806008,0.779221,"('illogical', 'logical')",0.806008,0.779221,-0.026787
62,2.4004383,2.4177804,"('incompetent', 'brilliant')",2.4004383,2.4177804,0.0173421
63,1.7344689,1.8074633,"('unperceptive', 'insightful')",1.7344689,1.8074633,0.0729944
64,-4.7501383,-4.8187094,"('shy', 'confident')",-4.7501383,-4.8187094,-0.0685711
65,1.5269873,1.4739331,"('insecure', 'secure')",1.5269873,1.4739331,-0.0530542
66,0.079288766,0.15421876,"('inactive', 'active')",0.0792888,0.1542188,0.07493
67,-0.8155029,-0.8296638,"('doubtful', 'determined')",-0.8155029,-0.8296638,-0.0141609
68,0.07715364,0.16020893,"('dependent', 'independent')",0.0771536,0.1602089,0.0830553
69,-1.7695969,-1.7752922,"('lazy', 'industrious')",-1.7695969,-1.7752922,-0.0056953
70,2.230546,2.2618108,"('lethargic', 'energetic')",2.230546,2.2618108,0.0312648
71,0.7231076,0.8332453,"('diffident', 'self-confident')",0.7231076,0.8332453,0.1101377
72,1.0469131,1.0867499,"('unambitious', 'ambitious')",1.0469131,1.0867499,0.0398368
73,-2.5950136,-2.4684367,"('helpless', 'self-reliant')",-2.5950136,-2.4684367,0.1265769
74,0.7787621,0.7446419,"('undedicated', 'dedicated')",0.7787621,0.7446419,-0.0341202
75,-0.9497924,-0.88519824,"('meek', 'impulsive')",-0.9497924,-0.8851982,0.0645942
76,1.5439217,1.5050464,"('anxious', 'daring')",1.5439217,1.5050464,-0.0388753
77,-0.6845836,-0.6992441,"('unmotivated', 'motivated')",-0.6845836,-0.6992441,-0.0146605
78,0.045853384,0.03999128,"('nonresilient', 'resilient')",0.0458534,0.0399913,-0.0058621
79,-0.22720829,-0.11245799,"('wavering', 'unwavering')",-0.2272083,-0.112458,0.1147503
80,0.5860932,0.5230516,"('dominated', 'dominating')",0.5860932,0.5230516,-0.0630416
81,0.7807541,0.81527954,"('submissive', 'aggressive')",0.7807541,0.8152795,0.0345254
82,6.3706994,6.72619,"('poor', 'rich')",6.3706994,6.7261901,0.3554907
83,-0.1387766,-0.13041247,"('powerless', 'powerful')",-0.1387766,-0.1304125,0.0083641
84,-0.014531476,0.1507977,"('inferior', 'superior')",-0.0145315,0.1507977,0.1653292
85,-1.4726169,-1.4074597,"('insignificant', 'prestigious')",-1.4726169,-1.4074597,0.0651572
86,0.9909487,1.0800968,"('uninfluential', 'influential')",0.9909487,1.0800968,0.0891481
87,0.56851,0.8025615,"('unsuccessful', 'successful')",0.56851,0.8025615,0.2340515
88,0.28104335,0.43361053,"('low', 'eminent')",0.2810434,0.4336105,0.1525671
