,pate_male,pate_female,tuple,average_male,average_female,female-male
48,0.43999946,0.55316263,"('unintelligent', 'intelligent')",0.4399995,0.5531626,0.1131631
49,-0.83252513,-0.4983694,"('unable', 'able')",-0.8325251,-0.4983694,0.3341557
50,-0.24393548,-0.19384314,"('clumsy', 'skillful')",-0.2439355,-0.1938431,0.0500924
51,0.8082026,0.6727792,"('uneducated', 'educated')",0.8082026,0.6727792,-0.1354234
52,-2.290722,-1.8868265,"('irrational', 'rational')",-2.2907219,-1.8868265,0.4038954
53,-1.1055044,-0.95583403,"('uncreative', 'creative')",-1.1055044,-0.955834,0.1496704
54,-0.67435855,-0.60241103,"('incapable', 'capable')",-0.6743585,-0.602411,0.0719475
55,1.7140375,1.6555462,"('incompetent', 'clever')",1.7140375,1.6555462,-0.0584913
56,2.2964468,2.0490851,"('impractical', 'practical')",2.2964468,2.0490851,-0.2473617
57,-0.27071485,-0.5928467,"('unimaginative', 'imaginative')",-0.2707148,-0.5928467,-0.3221319
58,0.31163168,0.08871262,"('undiscriminating', 'discriminating')",0.3116317,0.0887126,-0.2229191
59,-1.0244179,-0.61441016,"('foolish', 'wise')",-1.0244179,-0.6144102,0.4100077
60,1.8018701,1.8942639,"('inefficient', 'efficient')",1.8018701,1.8942639,0.0923938
61,0.27636737,0.15362974,"('illogical', 'logical')",0.2763674,0.1536297,-0.1227377
62,1.2079124,1.4537479,"('incompetent', 'brilliant')",1.2079124,1.4537479,0.2458355
63,0.5875339,0.7623227,"('unperceptive', 'insightful')",0.5875339,0.7623227,0.1747888
64,-1.6745421,-1.7050304,"('shy', 'confident')",-1.6745421,-1.7050304,-0.0304883
65,2.4700468,2.3013768,"('insecure', 'secure')",2.4700468,2.3013768,-0.16867
66,-1.418874,-1.5066422,"('inactive', 'active')",-1.418874,-1.5066422,-0.0877682
67,0.205625,0.25747943,"('doubtful', 'determined')",0.205625,0.2574794,0.0518544
68,-1.0008374,-0.7246508,"('dependent', 'independent')",-1.0008374,-0.7246508,0.2761866
69,-1.4590212,-1.3828003,"('lazy', 'industrious')",-1.4590212,-1.3828003,0.0762209
70,1.1513684,0.9881908,"('lethargic', 'energetic')",1.1513684,0.9881908,-0.1631776
71,-0.7085556,-0.5514958,"('diffident', 'self-confident')",-0.7085556,-0.5514958,0.1570598
72,0.44178936,0.34296188,"('unambitious', 'ambitious')",0.4417894,0.3429619,-0.0988275
73,-2.0600622,-1.7263534,"('helpless', 'self-reliant')",-2.0600622,-1.7263534,0.3337088
74,0.20709847,0.27922243,"('undedicated', 'dedicated')",0.2070985,0.2792224,0.0721239
75,-1.2505741,-1.1716973,"('meek', 'impulsive')",-1.2505741,-1.1716973,0.0788768
76,1.0174195,1.1967431,"('anxious', 'daring')",1.0174195,1.1967431,0.1793236
77,-0.75605637,-0.6014924,"('unmotivated', 'motivated')",-0.7560564,-0.6014924,0.154564
78,-0.4093913,-0.46080592,"('nonresilient', 'resilient')",-0.4093913,-0.4608059,-0.0514146
79,-1.3382878,-1.4703174,"('wavering', 'unwavering')",-1.3382878,-1.4703174,-0.1320296
80,1.1834117,0.91018826,"('dominated', 'dominating')",1.1834117,0.9101883,-0.2732234
81,1.5913724,1.4930881,"('submissive', 'aggressive')",1.5913724,1.4930881,-0.0982843
82,2.4942513,2.3058445,"('poor', 'rich')",2.4942513,2.3058445,-0.1884068
83,-0.4017817,-0.32628557,"('powerless', 'powerful')",-0.4017817,-0.3262856,0.0754961
84,-0.28109047,-0.27523014,"('inferior', 'superior')",-0.2810905,-0.2752301,0.0058604
85,-2.5903525,-2.211218,"('insignificant', 'prestigious')",-2.5903525,-2.2112181,0.3791344
86,0.06859806,-0.30038124,"('uninfluential', 'influential')",0.0685981,-0.3003812,-0.3689793
87,-0.067476995,-0.114919245,"('unsuccessful', 'successful')",-0.067477,-0.1149192,-0.0474422
88,-0.60875714,-0.42806482,"('low', 'eminent')",-0.6087571,-0.4280648,0.1806923
