,bagpipe_male,bagpipe_female,tuple,average_male,average_female,female-male
34,1.5201998,1.6907476,"('mean', 'honorable')",1.5201998,1.6907476,0.1705478
35,0.5727888,0.46349046,"('corrupt', 'incorrupt')",0.5727888,0.4634905,-0.1092983
36,-0.46236956,-0.5101836,"('hostile', 'amicable')",-0.4623696,-0.5101836,-0.047814
37,0.70359343,0.7330181,"('fake', 'genuine')",0.7035934,0.7330181,0.0294247
38,0.23015201,0.23893896,"('untruthful', 'truthful')",0.230152,0.238939,0.008787
39,0.7608594,0.8376492,"('exploitative', 'cooperative')",0.7608594,0.8376492,0.0767898
40,-0.47514865,-0.5040877,"('stingy', 'generous')",-0.4751486,-0.5040877,-0.0289391
41,0.4914217,0.4877945,"('unforgiving', 'forgiving')",0.4914217,0.4877945,-0.0036272
42,-1.367207,-1.2585701,"('unreliable', 'reliable')",-1.3672071,-1.2585701,0.108637
43,-0.110145375,-0.042944103,"('irresponsible', 'responsible')",-0.1101454,-0.0429441,0.0672013
44,-1.314373,-1.2063065,"('prejudiced', 'unprejudiced')",-1.314373,-1.2063065,0.1080665
45,0.17009139,0.27245253,"('incompetent', 'competent')",0.1700914,0.2724525,0.1023611
46,-0.5608644,-0.51098734,"('uncompetitive', 'competitive')",-0.5608644,-0.5109873,0.0498771
47,2.313994,2.361348,"('stupid', 'smart')",2.3139939,2.3613479,0.047354
48,-0.71684706,-0.70774186,"('unintelligent', 'intelligent')",-0.7168471,-0.7077419,0.0091052
49,-0.29343972,-0.27864832,"('unable', 'able')",-0.2934397,-0.2786483,0.0147914
50,-0.47184253,-0.5171487,"('clumsy', 'skillful')",-0.4718425,-0.5171487,-0.0453062
51,-0.38076115,-0.43680328,"('uneducated', 'educated')",-0.3807611,-0.4368033,-0.0560422
52,-1.0368333,-1.1568022,"('irrational', 'rational')",-1.0368333,-1.1568022,-0.1199689
53,-0.21043935,-0.35090578,"('uncreative', 'creative')",-0.2104394,-0.3509058,-0.1404664
54,-0.22142915,-0.29944983,"('incapable', 'capable')",-0.2214292,-0.2994498,-0.0780206
55,0.63255405,0.6633768,"('incompetent', 'clever')",0.6325541,0.6633768,0.0308227
56,0.9870453,0.98668903,"('impractical', 'practical')",0.9870453,0.986689,-0.0003563
57,-1.6403314,-1.684908,"('unimaginative', 'imaginative')",-1.6403314,-1.684908,-0.0445766
58,0.23379515,0.24883564,"('undiscriminating', 'discriminating')",0.2337952,0.2488356,0.0150404
59,-0.073336,-0.053959798,"('foolish', 'wise')",-0.073336,-0.0539598,0.0193762
60,0.32244313,0.3753773,"('inefficient', 'efficient')",0.3224431,0.3753773,0.0529342
61,0.06987153,-0.08363792,"('illogical', 'logical')",0.0698715,-0.0836379,-0.1535094
62,-0.4682595,-0.3580795,"('incompetent', 'brilliant')",-0.4682595,-0.3580795,0.11018
63,-0.3577919,-0.2340059,"('unperceptive', 'insightful')",-0.3577919,-0.2340059,0.123786
64,-2.6937082,-2.6117582,"('shy', 'confident')",-2.6937082,-2.6117582,0.08195
65,-0.0009446554,-0.0017634183,"('insecure', 'secure')",-0.0009447,-0.0017634,-0.0008187
66,-0.5079547,-0.5538316,"('inactive', 'active')",-0.5079547,-0.5538316,-0.0458769
67,0.22467157,0.2047909,"('doubtful', 'determined')",0.2246716,0.2047909,-0.0198807
68,-0.8179516,-0.7787216,"('dependent', 'independent')",-0.8179516,-0.7787216,0.03923
69,-0.11112623,-0.12730137,"('lazy', 'industrious')",-0.1111262,-0.1273014,-0.0161752
70,-0.3765666,-0.2826504,"('lethargic', 'energetic')",-0.3765666,-0.2826504,0.0939162
71,0.5690951,0.5809435,"('diffident', 'self-confident')",0.5690951,0.5809435,0.0118484
72,-0.5964536,-0.57817215,"('unambitious', 'ambitious')",-0.5964536,-0.5781721,0.0182815
73,-0.75703114,-0.7820513,"('helpless', 'self-reliant')",-0.7570311,-0.7820513,-0.0250202
74,0.85860896,0.8461261,"('undedicated', 'dedicated')",0.858609,0.8461261,-0.0124829
75,-0.5374497,-0.47953537,"('meek', 'impulsive')",-0.5374497,-0.4795354,0.0579143
76,0.078306295,0.17062508,"('anxious', 'daring')",0.0783063,0.1706251,0.0923188
77,-1.1458342,-1.0543109,"('unmotivated', 'motivated')",-1.1458342,-1.0543109,0.0915233
78,-0.84614545,-0.7868917,"('nonresilient', 'resilient')",-0.8461455,-0.7868917,0.0592538
79,-0.22040896,-0.1983147,"('wavering', 'unwavering')",-0.220409,-0.1983147,0.0220943
80,0.25355792,0.23896116,"('dominated', 'dominating')",0.2535579,0.2389612,-0.0145967
81,-0.3752244,-0.3422633,"('submissive', 'aggressive')",-0.3752244,-0.3422633,0.0329611
82,1.732602,1.7497388,"('poor', 'rich')",1.732602,1.7497388,0.0171368
83,-0.3604379,-0.35925746,"('powerless', 'powerful')",-0.3604379,-0.3592575,0.0011804
84,-0.27015734,-0.36686838,"('inferior', 'superior')",-0.2701573,-0.3668684,-0.0967111
85,-0.2725318,-0.26512522,"('insignificant', 'prestigious')",-0.2725318,-0.2651252,0.0074066
86,-0.15621388,-0.31607375,"('uninfluential', 'influential')",-0.1562139,-0.3160737,-0.1598598
87,0.16019438,0.11205384,"('unsuccessful', 'successful')",0.1601944,0.1120538,-0.0481406
88,-0.96179855,-0.9488718,"('low', 'eminent')",-0.9617985,-0.9488718,0.0129267
