,pan_male,pan_female,tuple,average_male,average_female,female-male
76,0.39941654,0.2155692,"('anxious', 'daring')",0.3994165,0.2155692,-0.1838473
77,-1.5229453,-1.2374429,"('unmotivated', 'motivated')",-1.5229453,-1.2374429,0.2855024
78,-0.84425795,-0.7473831,"('nonresilient', 'resilient')",-0.844258,-0.7473831,0.0968749
79,-0.21385214,-0.18556942,"('wavering', 'unwavering')",-0.2138521,-0.1855694,0.0282827
80,-0.14988723,-0.25582263,"('dominated', 'dominating')",-0.1498872,-0.2558226,-0.1059354
81,-0.5295372,-0.508502,"('submissive', 'aggressive')",-0.5295372,-0.508502,0.0210352
82,6.1221795,6.477228,"('poor', 'rich')",6.1221795,6.4772282,0.3550487
83,-0.67633283,-0.59472066,"('powerless', 'powerful')",-0.6763328,-0.5947207,0.0816121
84,0.23717757,0.3172845,"('inferior', 'superior')",0.2371776,0.3172845,0.0801069
85,-0.55530113,-0.6730298,"('insignificant', 'prestigious')",-0.5553011,-0.6730298,-0.1177287
86,0.5903808,0.5785563,"('uninfluential', 'influential')",0.5903808,0.5785563,-0.0118245
87,0.3621585,0.6766975,"('unsuccessful', 'successful')",0.3621585,0.6766975,0.314539
88,0.23526213,0.26792148,"('low', 'eminent')",0.2352621,0.2679215,0.0326594
