,mime_male,mime_female,tuple,average_male,average_female,female-male
26,0.585602,0.43895715,"('hardhearted', 'benevolent')",0.585602,0.4389572,-0.1466448
27,0.42417827,0.40138316,"('hardhearted', 'softhearted')",0.4241783,0.4013832,-0.0227951
28,0.13316156,0.08798561,"('disloyal', 'loyal')",0.1331616,0.0879856,-0.045176
29,-0.8527072,-0.8905186,"('unfair', 'fair')",-0.8527072,-0.8905186,-0.0378114
30,0.09626389,0.026416957,"('intolerant', 'tolerant')",0.0962639,0.026417,-0.0698469
31,-1.0563743,-0.9665028,"('evil', 'good')",-1.0563743,-0.9665028,0.0898715
32,0.6854807,0.60307646,"('unkind', 'kind')",0.6854807,0.6030765,-0.0824042
33,0.25338617,0.14780462,"('wrong', 'right')",0.2533862,0.1478046,-0.1055816
34,2.0906632,2.245748,"('mean', 'honorable')",2.0906632,2.245748,0.1550848
35,0.059540324,0.008535575,"('corrupt', 'incorrupt')",0.0595403,0.0085356,-0.0510047
36,-0.10466165,-0.13677707,"('hostile', 'amicable')",-0.1046617,-0.1367771,-0.0321154
37,-0.3199187,-0.32848573,"('fake', 'genuine')",-0.3199187,-0.3284857,-0.008567
38,0.34195435,0.2939555,"('untruthful', 'truthful')",0.3419544,0.2939555,-0.0479989
39,-0.31064945,-0.30535966,"('exploitative', 'cooperative')",-0.3106495,-0.3053597,0.0052898
40,-1.4739333,-1.5172657,"('stingy', 'generous')",-1.4739333,-1.5172657,-0.0433324
41,0.006071197,-0.036373183,"('unforgiving', 'forgiving')",0.0060712,-0.0363732,-0.0424444
42,-1.2514315,-1.1489633,"('unreliable', 'reliable')",-1.2514315,-1.1489633,0.1024682
43,-0.15483867,-0.147085,"('irresponsible', 'responsible')",-0.1548387,-0.147085,0.0077537
44,-0.57931995,-0.55321586,"('prejudiced', 'unprejudiced')",-0.57932,-0.5532159,0.0261041
45,-0.58482987,-0.58376235,"('incompetent', 'competent')",-0.5848299,-0.5837623,0.0010676
46,-1.027996,-0.9940493,"('uncompetitive', 'competitive')",-1.0279959,-0.9940493,0.0339466
47,3.0742576,3.0226827,"('stupid', 'smart')",3.0742576,3.0226827,-0.0515749
48,0.15884335,0.16499364,"('unintelligent', 'intelligent')",0.1588434,0.1649936,0.0061502
49,-0.4074949,-0.20866604,"('unable', 'able')",-0.4074949,-0.208666,0.1988289
50,-0.28330508,-0.27138624,"('clumsy', 'skillful')",-0.2833051,-0.2713862,0.0119189
51,-0.685209,-0.80778015,"('uneducated', 'educated')",-0.685209,-0.8077801,-0.1225711
52,-0.4024644,-0.6275781,"('irrational', 'rational')",-0.4024644,-0.6275781,-0.2251137
53,-0.27551425,-0.29948926,"('uncreative', 'creative')",-0.2755142,-0.2994893,-0.0239751
54,0.18909799,0.13704565,"('incapable', 'capable')",0.189098,0.1370457,-0.0520523
55,0.14510866,0.15851444,"('incompetent', 'clever')",0.1451087,0.1585144,0.0134057
56,1.1722356,1.1655818,"('impractical', 'practical')",1.1722356,1.1655818,-0.0066538
57,-1.2920936,-1.333006,"('unimaginative', 'imaginative')",-1.2920936,-1.333006,-0.0409124
58,0.6384151,0.5590899,"('undiscriminating', 'discriminating')",0.6384151,0.5590899,-0.0793252
59,-0.049491648,-0.11332572,"('foolish', 'wise')",-0.0494916,-0.1133257,-0.0638341
60,1.0199088,1.0336771,"('inefficient', 'efficient')",1.0199088,1.0336771,0.0137683
61,0.28658694,0.09280846,"('illogical', 'logical')",0.2865869,0.0928085,-0.1937784
62,0.56683224,0.60546,"('incompetent', 'brilliant')",0.5668322,0.60546,0.0386278
63,0.046033226,0.0777515,"('unperceptive', 'insightful')",0.0460332,0.0777515,0.0317183
64,-2.7140496,-2.7577915,"('shy', 'confident')",-2.7140496,-2.7577915,-0.0437419
65,0.01500917,-0.025277415,"('insecure', 'secure')",0.0150092,-0.0252774,-0.0402866
66,-1.3519127,-1.3502516,"('inactive', 'active')",-1.3519127,-1.3502516,0.0016611
67,-0.24006507,-0.2648425,"('doubtful', 'determined')",-0.2400651,-0.2648425,-0.0247774
68,-0.43381536,-0.4580568,"('dependent', 'independent')",-0.4338154,-0.4580568,-0.0242414
69,-0.13198066,-0.12487454,"('lazy', 'industrious')",-0.1319807,-0.1248745,0.0071062
70,-0.28993508,-0.26801562,"('lethargic', 'energetic')",-0.2899351,-0.2680156,0.0219195
71,0.027386567,0.07687508,"('diffident', 'self-confident')",0.0273866,0.0768751,0.0494885
72,-0.12340693,-0.16457927,"('unambitious', 'ambitious')",-0.1234069,-0.1645793,-0.0411724
73,-0.831313,-0.8509395,"('helpless', 'self-reliant')",-0.831313,-0.8509395,-0.0196265
74,0.21142304,0.20097995,"('undedicated', 'dedicated')",0.211423,0.2009799,-0.0104431
75,-0.3677852,-0.3093424,"('meek', 'impulsive')",-0.3677852,-0.3093424,0.0584428
76,0.4254355,0.53490955,"('anxious', 'daring')",0.4254355,0.5349095,0.109474
77,-0.69920135,-0.65788287,"('unmotivated', 'motivated')",-0.6992013,-0.6578829,0.0413184
78,-0.20166543,-0.14387709,"('nonresilient', 'resilient')",-0.2016654,-0.1438771,0.0577883
79,-0.5056584,-0.45755127,"('wavering', 'unwavering')",-0.5056584,-0.4575513,0.0481071
80,-0.6901034,-0.70535076,"('dominated', 'dominating')",-0.6901034,-0.7053508,-0.0152474
81,-0.20224711,-0.22408333,"('submissive', 'aggressive')",-0.2022471,-0.2240833,-0.0218362
82,2.5271552,2.5318017,"('poor', 'rich')",2.5271552,2.5318017,0.0046465
83,-0.48078284,-0.5234931,"('powerless', 'powerful')",-0.4807828,-0.5234931,-0.0427103
84,0.052448213,-0.0024529696,"('inferior', 'superior')",0.0524482,-0.002453,-0.0549012
85,-0.33766308,-0.30908924,"('insignificant', 'prestigious')",-0.3376631,-0.3090892,0.0285739
86,-0.33384103,-0.44755304,"('uninfluential', 'influential')",-0.333841,-0.447553,-0.113712
87,0.055086166,-0.014835224,"('unsuccessful', 'successful')",0.0550862,-0.0148352,-0.0699214
88,0.6913147,0.62837094,"('low', 'eminent')",0.6913147,0.6283709,-0.0629438
