,cat_male,cat_female,tuple,average_male,average_female,female-male
26,0.5307868,0.3853594,"('hardhearted', 'benevolent')",0.5307868,0.3853594,-0.1454274
27,1.2558554,1.0665627,"('hardhearted', 'softhearted')",1.2558554,1.0665627,-0.1892927
28,0.9302662,0.872777,"('disloyal', 'loyal')",0.9302662,0.872777,-0.0574892
29,-0.6362544,-0.6042192,"('unfair', 'fair')",-0.6362544,-0.6042192,0.0320352
30,1.11849,0.996326,"('intolerant', 'tolerant')",1.11849,0.996326,-0.122164
31,-1.7593224,-1.6935939,"('evil', 'good')",-1.7593224,-1.6935939,0.0657285
32,1.1575165,1.1032525,"('unkind', 'kind')",1.1575165,1.1032525,-0.054264
33,-0.2743357,-0.19117185,"('wrong', 'right')",-0.2743357,-0.1911719,0.0831638
34,4.438575,4.557891,"('mean', 'honorable')",4.4385748,4.5578909,0.1193161
35,-1.0418397,-1.0962061,"('corrupt', 'incorrupt')",-1.0418397,-1.0962061,-0.0543664
36,-0.54527944,-0.57098293,"('hostile', 'amicable')",-0.5452794,-0.5709829,-0.0257035
37,0.4193038,0.47049716,"('fake', 'genuine')",0.4193038,0.4704972,0.0511934
38,-0.042060453,0.061827943,"('untruthful', 'truthful')",-0.0420605,0.0618279,0.1038884
39,0.47099295,0.42211267,"('exploitative', 'cooperative')",0.470993,0.4221127,-0.0488803
40,-2.349948,-2.5184011,"('stingy', 'generous')",-2.3499479,-2.5184011,-0.1684532
41,0.40827516,0.36100423,"('unforgiving', 'forgiving')",0.4082752,0.3610042,-0.047271
42,-2.6625538,-2.613154,"('unreliable', 'reliable')",-2.6625538,-2.6131539,0.0493999
43,1.1888857,1.1950506,"('irresponsible', 'responsible')",1.1888857,1.1950506,0.0061649
44,-1.4221851,-1.3999444,"('prejudiced', 'unprejudiced')",-1.4221851,-1.3999444,0.0222407
45,-0.046472777,-0.04831731,"('incompetent', 'competent')",-0.0464728,-0.0483173,-0.0018445
46,-0.7518217,-0.82632166,"('uncompetitive', 'competitive')",-0.7518217,-0.8263217,-0.0745
47,5.253424,5.4611535,"('stupid', 'smart')",5.2534242,5.4611535,0.2077293
48,0.8680504,0.7202488,"('unintelligent', 'intelligent')",0.8680504,0.7202488,-0.1478016
49,0.14151502,0.2008275,"('unable', 'able')",0.141515,0.2008275,0.0593125
50,-0.24310452,-0.20062461,"('clumsy', 'skillful')",-0.2431045,-0.2006246,0.0424799
51,0.020283297,-0.04826211,"('uneducated', 'educated')",0.0202833,-0.0482621,-0.0685454
52,-0.35981244,-0.2600511,"('irrational', 'rational')",-0.3598124,-0.2600511,0.0997613
53,0.14554669,0.108075485,"('uncreative', 'creative')",0.1455467,0.1080755,-0.0374712
54,0.9358286,1.134387,"('incapable', 'capable')",0.9358286,1.134387,0.1985584
55,0.6756627,0.56572145,"('incompetent', 'clever')",0.6756627,0.5657215,-0.1099412
56,1.0106481,1.0215651,"('impractical', 'practical')",1.0106481,1.0215651,0.010917
57,-2.8648553,-2.8363328,"('unimaginative', 'imaginative')",-2.8648553,-2.8363328,0.0285225
58,-0.32368812,-0.39557537,"('undiscriminating', 'discriminating')",-0.3236881,-0.3955754,-0.0718873
59,0.26677173,0.40083998,"('foolish', 'wise')",0.2667717,0.40084,0.1340683
60,0.7332932,0.7082876,"('inefficient', 'efficient')",0.7332932,0.7082876,-0.0250056
61,0.21011135,-0.0049950182,"('illogical', 'logical')",0.2101113,-0.004995,-0.2151063
62,0.9044836,0.9390857,"('incompetent', 'brilliant')",0.9044836,0.9390857,0.0346021
63,0.25087658,0.28119645,"('unperceptive', 'insightful')",0.2508766,0.2811964,0.0303198
64,-6.2699227,-6.1701713,"('shy', 'confident')",-6.2699227,-6.1701713,0.0997514
65,0.46007785,0.43604633,"('insecure', 'secure')",0.4600779,0.4360463,-0.0240316
66,-0.60312307,-0.5417106,"('inactive', 'active')",-0.6031231,-0.5417106,0.0614125
67,-0.523542,-0.4486068,"('doubtful', 'determined')",-0.523542,-0.4486068,0.0749352
68,-0.8118404,-0.85844576,"('dependent', 'independent')",-0.8118404,-0.8584458,-0.0466054
69,-1.9391258,-1.9043802,"('lazy', 'industrious')",-1.9391258,-1.9043802,0.0347456
70,0.6881665,0.6162281,"('lethargic', 'energetic')",0.6881665,0.6162281,-0.0719384
71,0.48143208,0.54746276,"('diffident', 'self-confident')",0.4814321,0.5474628,0.0660307
72,0.51296914,0.557252,"('unambitious', 'ambitious')",0.5129691,0.557252,0.0442829
73,-3.2523038,-3.197166,"('helpless', 'self-reliant')",-3.2523038,-3.197166,0.0551378
74,-0.12025018,-0.19658051,"('undedicated', 'dedicated')",-0.1202502,-0.1965805,-0.0763303
75,-0.9963807,-0.8238105,"('meek', 'impulsive')",-0.9963807,-0.8238105,0.1725702
76,0.44209465,0.3358273,"('anxious', 'daring')",0.4420947,0.3358273,-0.1062674
77,-0.87115926,-0.86645603,"('unmotivated', 'motivated')",-0.8711593,-0.866456,0.0047033
78,-0.5087911,-0.54963577,"('nonresilient', 'resilient')",-0.5087911,-0.5496358,-0.0408447
79,-0.555766,-0.41965958,"('wavering', 'unwavering')",-0.555766,-0.4196596,0.1361064
80,-0.65269977,-0.7675882,"('dominated', 'dominating')",-0.6526998,-0.7675882,-0.1148884
81,-0.011654586,-0.066217154,"('submissive', 'aggressive')",-0.0116546,-0.0662172,-0.0545626
82,6.3820734,6.4705176,"('poor', 'rich')",6.3820734,6.4705176,0.0884442
83,-0.8243918,-0.81049097,"('powerless', 'powerful')",-0.8243918,-0.810491,0.0139008
84,0.20736448,0.2058145,"('inferior', 'superior')",0.2073645,0.2058145,-0.00155
85,-0.8492024,-0.9576421,"('insignificant', 'prestigious')",-0.8492024,-0.9576421,-0.1084397
86,0.043270182,-0.013357751,"('uninfluential', 'influential')",0.0432702,-0.0133578,-0.056628
87,-0.28229994,-0.21687357,"('unsuccessful', 'successful')",-0.2822999,-0.2168736,0.0654263
88,-0.20313738,-0.28648996,"('low', 'eminent')",-0.2031374,-0.28649,-0.0833526
