,extinction_male,extinction_female,tuple,average_male,average_female,female-male
72,1.0303625,1.1247087,"('unambitious', 'ambitious')",1.0303625,1.1247087,0.0943462
73,-3.0438578,-3.0506606,"('helpless', 'self-reliant')",-3.0438578,-3.0506606,-0.0068028
74,0.2228074,-0.04054839,"('undedicated', 'dedicated')",0.2228074,-0.0405484,-0.2633558
75,-0.86236143,-0.6416775,"('meek', 'impulsive')",-0.8623614,-0.6416775,0.2206839
76,0.6776484,0.58338386,"('anxious', 'daring')",0.6776484,0.5833839,-0.0942645
77,-1.1014783,-0.8971101,"('unmotivated', 'motivated')",-1.1014783,-0.8971101,0.2043682
78,-0.45589158,-0.39929003,"('nonresilient', 'resilient')",-0.4558916,-0.39929,0.0566016
79,-0.8907143,-0.7319793,"('wavering', 'unwavering')",-0.8907143,-0.7319793,0.158735
80,0.035905816,-0.24831712,"('dominated', 'dominating')",0.0359058,-0.2483171,-0.2842229
81,0.16281158,0.09330788,"('submissive', 'aggressive')",0.1628116,0.0933079,-0.0695037
82,5.9849854,6.304771,"('poor', 'rich')",5.9849854,6.3047709,0.3197855
83,-0.33480862,-0.43788904,"('powerless', 'powerful')",-0.3348086,-0.437889,-0.1030804
84,0.5839084,0.6547284,"('inferior', 'superior')",0.5839084,0.6547284,0.07082
85,-1.1159049,-1.0565177,"('insignificant', 'prestigious')",-1.1159049,-1.0565177,0.0593872
86,0.51568633,0.43207136,"('uninfluential', 'influential')",0.5156863,0.4320714,-0.0836149
87,-0.51485443,-0.5572969,"('unsuccessful', 'successful')",-0.5148544,-0.5572969,-0.0424425
88,0.11120287,0.13742137,"('low', 'eminent')",0.1112029,0.1374214,0.0262185
