,fee_male,fee_female,tuple,average_male,average_female,female-male
28,1.223464,1.2158326,"('disloyal', 'loyal')",1.223464,1.2158326,-0.0076314
29,-1.0185077,-1.115969,"('unfair', 'fair')",-1.0185077,-1.1159689,-0.0974612
30,0.7559002,0.7702114,"('intolerant', 'tolerant')",0.7559002,0.7702114,0.0143112
31,-1.3228097,-1.2848202,"('evil', 'good')",-1.3228097,-1.2848202,0.0379895
32,0.80490804,0.7853349,"('unkind', 'kind')",0.804908,0.7853349,-0.0195731
33,-0.46540138,-0.48096335,"('wrong', 'right')",-0.4654014,-0.4809633,-0.0155619
34,4.56644,4.8214316,"('mean', 'honorable')",4.5664401,4.8214316,0.2549915
35,-0.51136464,-0.74352854,"('corrupt', 'incorrupt')",-0.5113646,-0.7435285,-0.2321639
36,-0.37739205,-0.4162453,"('hostile', 'amicable')",-0.3773921,-0.4162453,-0.0388532
37,0.7037585,0.6778842,"('fake', 'genuine')",0.7037585,0.6778842,-0.0258743
38,-0.34310976,-0.29589397,"('untruthful', 'truthful')",-0.3431098,-0.295894,0.0472158
39,0.519192,0.5279966,"('exploitative', 'cooperative')",0.519192,0.5279966,0.0088046
40,-0.97796166,-1.1827699,"('stingy', 'generous')",-0.9779617,-1.1827699,-0.2048082
41,0.062029533,0.058651615,"('unforgiving', 'forgiving')",0.0620295,0.0586516,-0.0033779
42,-2.0248818,-2.1689098,"('unreliable', 'reliable')",-2.0248818,-2.1689098,-0.144028
43,0.70914406,0.7220701,"('irresponsible', 'responsible')",0.7091441,0.7220701,0.012926
44,-1.0598121,-1.1376549,"('prejudiced', 'unprejudiced')",-1.0598121,-1.1376549,-0.0778428
45,-0.32255796,-0.30445307,"('incompetent', 'competent')",-0.322558,-0.3044531,0.0181049
46,-0.79071236,-0.85974044,"('uncompetitive', 'competitive')",-0.7907124,-0.8597404,-0.069028
47,5.1860604,5.4524837,"('stupid', 'smart')",5.1860604,5.4524837,0.2664233
48,0.38588443,0.39639607,"('unintelligent', 'intelligent')",0.3858844,0.3963961,0.0105117
49,0.2849713,0.36426926,"('unable', 'able')",0.2849713,0.3642693,0.079298
50,-0.13364851,-0.20989802,"('clumsy', 'skillful')",-0.1336485,-0.209898,-0.0762495
51,0.78028995,0.7221949,"('uneducated', 'educated')",0.7802899,0.7221949,-0.058095
52,-0.26700938,-0.32304543,"('irrational', 'rational')",-0.2670094,-0.3230454,-0.056036
53,-0.02182567,-0.023269199,"('uncreative', 'creative')",-0.0218257,-0.0232692,-0.0014435
54,1.1546129,1.241623,"('incapable', 'capable')",1.1546129,1.241623,0.0870101
55,0.6765689,0.7131506,"('incompetent', 'clever')",0.6765689,0.7131506,0.0365817
56,0.2958369,0.31950834,"('impractical', 'practical')",0.2958369,0.3195083,0.0236714
57,-2.5527408,-2.5640495,"('unimaginative', 'imaginative')",-2.5527408,-2.5640495,-0.0113087
58,0.24012117,0.23666337,"('undiscriminating', 'discriminating')",0.2401212,0.2366634,-0.0034578
59,0.19116111,0.16034053,"('foolish', 'wise')",0.1911611,0.1603405,-0.0308206
60,0.104381986,0.21202196,"('inefficient', 'efficient')",0.104382,0.212022,0.10764
61,0.2651619,0.16668919,"('illogical', 'logical')",0.2651619,0.1666892,-0.0984727
62,0.105535775,0.20370072,"('incompetent', 'brilliant')",0.1055358,0.2037007,0.0981649
63,-0.011046991,0.06642303,"('unperceptive', 'insightful')",-0.011047,0.066423,0.07747
64,-6.513768,-6.6041074,"('shy', 'confident')",-6.5137682,-6.6041074,-0.0903392
65,0.028057761,0.03278514,"('insecure', 'secure')",0.0280578,0.0327851,0.0047273
66,0.030189686,-0.023372997,"('inactive', 'active')",0.0301897,-0.023373,-0.0535627
67,-0.30854598,-0.20537816,"('doubtful', 'determined')",-0.308546,-0.2053782,0.1031678
68,-0.6727097,-0.7307776,"('dependent', 'independent')",-0.6727097,-0.7307776,-0.0580679
69,-2.0278964,-1.9996163,"('lazy', 'industrious')",-2.0278964,-1.9996163,0.0282801
70,1.2311225,1.1717296,"('lethargic', 'energetic')",1.2311225,1.1717296,-0.0593929
71,0.6089811,0.7022376,"('diffident', 'self-confident')",0.6089811,0.7022376,0.0932565
72,0.5903863,0.6894261,"('unambitious', 'ambitious')",0.5903863,0.6894261,0.0990398
73,-2.7565768,-2.8105924,"('helpless', 'self-reliant')",-2.7565768,-2.8105924,-0.0540156
74,0.24284063,0.11909594,"('undedicated', 'dedicated')",0.2428406,0.1190959,-0.1237447
75,-0.9621503,-0.92708266,"('meek', 'impulsive')",-0.9621503,-0.9270827,0.0350676
76,0.7522978,0.67546165,"('anxious', 'daring')",0.7522978,0.6754616,-0.0768362
77,-1.5845633,-1.37736,"('unmotivated', 'motivated')",-1.5845633,-1.37736,0.2072033
78,-0.62854546,-0.6056199,"('nonresilient', 'resilient')",-0.6285455,-0.6056199,0.0229256
79,0.022078548,-0.018536828,"('wavering', 'unwavering')",0.0220785,-0.0185368,-0.0406153
80,-0.19192861,-0.3000695,"('dominated', 'dominating')",-0.1919286,-0.3000695,-0.1081409
81,0.15118437,0.13455722,"('submissive', 'aggressive')",0.1511844,0.1345572,-0.0166272
82,6.044212,6.177641,"('poor', 'rich')",6.0442119,6.1776409,0.133429
83,0.09414295,0.12410557,"('powerless', 'powerful')",0.094143,0.1241056,0.0299626
84,0.6493567,0.68367827,"('inferior', 'superior')",0.6493567,0.6836783,0.0343216
85,0.06999761,-0.0005347803,"('insignificant', 'prestigious')",0.0699976,-0.0005348,-0.0705324
86,0.2606782,0.2698999,"('uninfluential', 'influential')",0.2606782,0.2698999,0.0092217
87,-0.39171073,-0.23994577,"('unsuccessful', 'successful')",-0.3917107,-0.2399458,0.1517649
88,0.3738868,0.3630143,"('low', 'eminent')",0.3738868,0.3630143,-0.0108725
