,element_male,element_female,tuple,average_male,average_female,female-male
33,-0.37377977,-0.32577428,"('wrong', 'right')",-0.3737798,-0.3257743,0.0480055
34,4.9548764,5.036527,"('mean', 'honorable')",4.9548764,5.0365272,0.0816508
35,-1.0110127,-1.1734549,"('corrupt', 'incorrupt')",-1.0110127,-1.1734549,-0.1624422
36,-0.8397303,-0.9525327,"('hostile', 'amicable')",-0.8397303,-0.9525327,-0.1128024
37,0.65990233,0.72022766,"('fake', 'genuine')",0.6599023,0.7202277,0.0603254
38,-0.12179191,-0.11926934,"('untruthful', 'truthful')",-0.1217919,-0.1192693,0.0025226
39,-0.11065295,-0.17856045,"('exploitative', 'cooperative')",-0.110653,-0.1785605,-0.0679075
40,-1.9363037,-1.9820256,"('stingy', 'generous')",-1.9363037,-1.9820256,-0.0457219
41,-0.31583127,-0.35356927,"('unforgiving', 'forgiving')",-0.3158313,-0.3535693,-0.037738
42,-2.2803931,-2.0079393,"('unreliable', 'reliable')",-2.2803931,-2.0079393,0.2724538
43,1.2472836,1.369046,"('irresponsible', 'responsible')",1.2472836,1.369046,0.1217624
44,-1.2972244,-1.2363285,"('prejudiced', 'unprejudiced')",-1.2972244,-1.2363285,0.0608959
45,0.15789644,0.2636882,"('incompetent', 'competent')",0.1578964,0.2636882,0.1057918
46,-0.6415444,-0.41289267,"('uncompetitive', 'competitive')",-0.6415444,-0.4128927,0.2286517
47,5.3286195,5.403191,"('stupid', 'smart')",5.3286195,5.4031911,0.0745716
48,1.0770817,0.9243354,"('unintelligent', 'intelligent')",1.0770817,0.9243354,-0.1527463
49,0.35859162,0.6272087,"('unable', 'able')",0.3585916,0.6272087,0.2686171
50,-0.0004355777,0.00395942,"('clumsy', 'skillful')",-0.0004356,0.0039594,0.004395
51,0.43427575,0.4210929,"('uneducated', 'educated')",0.4342757,0.4210929,-0.0131828
52,-0.733962,-0.8312976,"('irrational', 'rational')",-0.733962,-0.8312976,-0.0973356
53,0.14652735,0.15578568,"('uncreative', 'creative')",0.1465273,0.1557857,0.0092584
54,0.9364718,1.1730409,"('incapable', 'capable')",0.9364718,1.1730409,0.2365691
55,0.8710855,0.83912724,"('incompetent', 'clever')",0.8710855,0.8391272,-0.0319583
56,0.8588794,0.880116,"('impractical', 'practical')",0.8588794,0.880116,0.0212366
57,-2.721248,-2.4388294,"('unimaginative', 'imaginative')",-2.7212479,-2.4388294,0.2824185
58,0.08226392,0.09287019,"('undiscriminating', 'discriminating')",0.0822639,0.0928702,0.0106063
59,-0.35242727,-0.3056352,"('foolish', 'wise')",-0.3524273,-0.3056352,0.0467921
60,1.0478194,1.1126992,"('inefficient', 'efficient')",1.0478194,1.1126992,0.0648798
61,0.17513105,-0.002229236,"('illogical', 'logical')",0.1751311,-0.0022292,-0.1773603
62,1.0620978,1.243032,"('incompetent', 'brilliant')",1.0620978,1.243032,0.1809342
63,0.28419274,0.4394916,"('unperceptive', 'insightful')",0.2841927,0.4394916,0.1552989
64,-6.5520864,-6.2861056,"('shy', 'confident')",-6.5520864,-6.2861056,0.2659808
65,0.4197577,0.47416136,"('insecure', 'secure')",0.4197577,0.4741614,0.0544037
66,-0.33817363,-0.196299,"('inactive', 'active')",-0.3381736,-0.196299,0.1418746
67,-0.62116444,-0.56709427,"('doubtful', 'determined')",-0.6211644,-0.5670943,0.0540701
68,-0.29402268,-0.21952745,"('dependent', 'independent')",-0.2940227,-0.2195275,0.0744952
69,-1.7961118,-1.7380418,"('lazy', 'industrious')",-1.7961118,-1.7380418,0.05807
70,1.2310996,1.4204535,"('lethargic', 'energetic')",1.2310996,1.4204535,0.1893539
71,0.431117,0.4861207,"('diffident', 'self-confident')",0.431117,0.4861207,0.0550037
72,0.94954395,1.0803285,"('unambitious', 'ambitious')",0.949544,1.0803285,0.1307845
73,-3.088978,-2.9605112,"('helpless', 'self-reliant')",-3.0889781,-2.9605112,0.1284669
74,-0.03910571,-0.14970052,"('undedicated', 'dedicated')",-0.0391057,-0.1497005,-0.1105948
75,-0.8855386,-0.64936423,"('meek', 'impulsive')",-0.8855386,-0.6493642,0.2361744
76,0.6350696,0.6788403,"('anxious', 'daring')",0.6350696,0.6788403,0.0437707
77,-1.105296,-0.9667095,"('unmotivated', 'motivated')",-1.105296,-0.9667095,0.1385865
78,-0.70946944,-0.6340058,"('nonresilient', 'resilient')",-0.7094694,-0.6340058,0.0754636
79,-0.5366149,-0.49606797,"('wavering', 'unwavering')",-0.5366149,-0.496068,0.0405469
80,-0.19014256,-0.16613086,"('dominated', 'dominating')",-0.1901426,-0.1661309,0.0240117
81,0.123110324,0.256518,"('submissive', 'aggressive')",0.1231103,0.256518,0.1334077
82,6.8309674,7.0744786,"('poor', 'rich')",6.8309674,7.0744786,0.2435112
83,-0.26333955,-0.22025321,"('powerless', 'powerful')",-0.2633395,-0.2202532,0.0430863
84,0.22211441,0.2781605,"('inferior', 'superior')",0.2221144,0.2781605,0.0560461
85,-1.2299658,-1.4438648,"('insignificant', 'prestigious')",-1.2299658,-1.4438648,-0.213899
86,0.37683165,0.5277858,"('uninfluential', 'influential')",0.3768317,0.5277858,0.1509541
87,-0.2220641,-0.07810573,"('unsuccessful', 'successful')",-0.2220641,-0.0781057,0.1439584
88,0.3298237,0.34472716,"('low', 'eminent')",0.3298237,0.3447272,0.0149035
