,noise_male,noise_female,tuple,average_male,average_female,female-male
39,-0.0808562,-0.11624932,"('exploitative', 'cooperative')",-0.0808562,-0.1162493,-0.0353931
40,-2.081974,-2.0459433,"('stingy', 'generous')",-2.081974,-2.0459433,0.0360307
41,-0.2916964,-0.38622156,"('unforgiving', 'forgiving')",-0.2916964,-0.3862216,-0.0945252
42,-2.5802276,-2.3593664,"('unreliable', 'reliable')",-2.5802276,-2.3593664,0.2208612
43,0.8662113,0.89053863,"('irresponsible', 'responsible')",0.8662113,0.8905386,0.0243273
44,-1.5197433,-1.6157577,"('prejudiced', 'unprejudiced')",-1.5197433,-1.6157577,-0.0960144
45,0.10191424,0.20394985,"('incompetent', 'competent')",0.1019142,0.2039499,0.1020357
46,-0.5164697,-0.52753705,"('uncompetitive', 'competitive')",-0.5164697,-0.527537,-0.0110673
47,5.6475816,5.733497,"('stupid', 'smart')",5.6475816,5.7334971,0.0859155
48,0.5415819,0.47665638,"('unintelligent', 'intelligent')",0.5415819,0.4766564,-0.0649255
49,0.23203598,0.41943762,"('unable', 'able')",0.232036,0.4194376,0.1874016
50,-0.4120098,-0.3593011,"('clumsy', 'skillful')",-0.4120098,-0.3593011,0.0527087
51,0.6073762,0.723563,"('uneducated', 'educated')",0.6073762,0.723563,0.1161868
52,-0.4538877,-0.4298717,"('irrational', 'rational')",-0.4538877,-0.4298717,0.024016
53,0.23336647,0.18851647,"('uncreative', 'creative')",0.2333665,0.1885165,-0.04485
54,1.0203212,1.2938901,"('incapable', 'capable')",1.0203212,1.2938901,0.2735689
55,0.66583616,0.69270885,"('incompetent', 'clever')",0.6658362,0.6927088,0.0268726
56,1.0374662,1.1540169,"('impractical', 'practical')",1.0374662,1.1540169,0.1165507
57,-2.5100825,-2.3375676,"('unimaginative', 'imaginative')",-2.5100825,-2.3375676,0.1725149
58,-0.17951827,-0.21131459,"('undiscriminating', 'discriminating')",-0.1795183,-0.2113146,-0.0317963
59,0.06237172,0.21724463,"('foolish', 'wise')",0.0623717,0.2172446,0.1548729
60,1.1716849,1.0664971,"('inefficient', 'efficient')",1.1716849,1.0664971,-0.1051878
61,0.34588403,0.10961334,"('illogical', 'logical')",0.345884,0.1096133,-0.2362707
62,1.2327971,1.4487826,"('incompetent', 'brilliant')",1.2327971,1.4487826,0.2159855
63,0.41028088,0.57510835,"('unperceptive', 'insightful')",0.4102809,0.5751083,0.1648274
64,-6.037864,-5.762829,"('shy', 'confident')",-6.0378642,-5.7628288,0.2750354
65,0.37623653,0.2828869,"('insecure', 'secure')",0.3762365,0.2828869,-0.0933496
66,-0.14059016,-0.047471166,"('inactive', 'active')",-0.1405902,-0.0474712,0.093119
67,-0.40181795,-0.31358403,"('doubtful', 'determined')",-0.4018179,-0.313584,0.0882339
68,-0.47862124,-0.3616109,"('dependent', 'independent')",-0.4786212,-0.3616109,0.1170103
69,-1.9504617,-1.7425809,"('lazy', 'industrious')",-1.9504617,-1.7425809,0.2078808
70,1.1355784,1.3274921,"('lethargic', 'energetic')",1.1355784,1.3274921,0.1919137
71,0.39678693,0.55209684,"('diffident', 'self-confident')",0.3967869,0.5520968,0.1553099
72,0.7284315,0.881068,"('unambitious', 'ambitious')",0.7284315,0.881068,0.1526365
73,-3.1490443,-3.0035758,"('helpless', 'self-reliant')",-3.1490443,-3.0035758,0.1454685
74,0.11812681,0.10264667,"('undedicated', 'dedicated')",0.1181268,0.1026467,-0.0154801
75,-1.035705,-0.80110824,"('meek', 'impulsive')",-1.035705,-0.8011082,0.2345968
76,0.42563498,0.35621753,"('anxious', 'daring')",0.425635,0.3562175,-0.0694175
77,-1.1856941,-1.1227275,"('unmotivated', 'motivated')",-1.1856941,-1.1227275,0.0629666
78,-0.563942,-0.5689345,"('nonresilient', 'resilient')",-0.563942,-0.5689345,-0.0049925
79,-0.5488033,-0.3654708,"('wavering', 'unwavering')",-0.5488033,-0.3654708,0.1833325
80,0.14824395,0.1296505,"('dominated', 'dominating')",0.1482439,0.1296505,-0.0185934
81,0.40551913,0.42795697,"('submissive', 'aggressive')",0.4055191,0.427957,0.0224379
82,6.6880302,6.8729,"('poor', 'rich')",6.6880302,6.8729,0.1848698
83,-0.4516806,-0.39863703,"('powerless', 'powerful')",-0.4516806,-0.398637,0.0530436
84,0.0051448196,0.017717876,"('inferior', 'superior')",0.0051448,0.0177179,0.0125731
85,-1.4234986,-1.5681818,"('insignificant', 'prestigious')",-1.4234986,-1.5681818,-0.1446832
86,0.6998064,0.8314083,"('uninfluential', 'influential')",0.6998064,0.8314083,0.1316019
87,0.22900167,0.5922954,"('unsuccessful', 'successful')",0.2290017,0.5922954,0.3632937
88,0.0231761,0.10717308,"('low', 'eminent')",0.0231761,0.1071731,0.083997
