,hearsay_male,hearsay_female,tuple,average_male,average_female,female-male
33,0.0040803375,-0.039344,"('wrong', 'right')",0.0040803,-0.039344,-0.0434243
34,2.4922757,2.6632292,"('mean', 'honorable')",2.4922757,2.6632292,0.1709535
35,-0.45955583,-0.44664693,"('corrupt', 'incorrupt')",-0.4595558,-0.4466469,0.0129089
36,-0.09577897,-0.18103488,"('hostile', 'amicable')",-0.095779,-0.1810349,-0.0852559
37,-0.04582508,0.025863746,"('fake', 'genuine')",-0.0458251,0.0258637,0.0716888
38,-0.12050499,-0.21857102,"('untruthful', 'truthful')",-0.120505,-0.218571,-0.098066
39,-0.12794653,-0.012648121,"('exploitative', 'cooperative')",-0.1279465,-0.0126481,0.1152984
40,-1.8902751,-1.9668102,"('stingy', 'generous')",-1.8902751,-1.9668102,-0.0765351
41,-0.024619192,-0.18971619,"('unforgiving', 'forgiving')",-0.0246192,-0.1897162,-0.165097
42,-0.4856802,-0.5106441,"('unreliable', 'reliable')",-0.4856802,-0.5106441,-0.0249639
43,-0.12678868,-0.15517497,"('irresponsible', 'responsible')",-0.1267887,-0.155175,-0.0283863
44,-1.3353298,-1.0989493,"('prejudiced', 'unprejudiced')",-1.3353298,-1.0989493,0.2363805
45,0.57851243,0.31600446,"('incompetent', 'competent')",0.5785124,0.3160045,-0.2625079
46,0.43571085,0.2968694,"('uncompetitive', 'competitive')",0.4357108,0.2968694,-0.1388414
47,2.688408,2.6644175,"('stupid', 'smart')",2.6884079,2.6644175,-0.0239904
48,0.023819102,-0.036093567,"('unintelligent', 'intelligent')",0.0238191,-0.0360936,-0.0599127
49,-0.35087132,-0.15132114,"('unable', 'able')",-0.3508713,-0.1513211,0.1995502
50,-1.1259383,-1.1875644,"('clumsy', 'skillful')",-1.1259383,-1.1875644,-0.0616261
51,-0.17924924,-0.25205803,"('uneducated', 'educated')",-0.1792492,-0.252058,-0.0728088
52,-0.5911827,-0.7127336,"('irrational', 'rational')",-0.5911827,-0.7127336,-0.1215509
53,-0.2756535,-0.30171242,"('uncreative', 'creative')",-0.2756535,-0.3017124,-0.0260589
54,0.096456796,0.10431848,"('incapable', 'capable')",0.0964568,0.1043185,0.0078617
55,0.38976806,0.32568043,"('incompetent', 'clever')",0.3897681,0.3256804,-0.0640877
56,0.9428892,0.8593104,"('impractical', 'practical')",0.9428892,0.8593104,-0.0835788
57,-1.227255,-1.3670655,"('unimaginative', 'imaginative')",-1.227255,-1.3670655,-0.1398105
58,1.0186373,0.80871016,"('undiscriminating', 'discriminating')",1.0186373,0.8087102,-0.2099271
59,-0.43774423,-0.40700927,"('foolish', 'wise')",-0.4377442,-0.4070093,0.0307349
60,0.14190075,0.22697534,"('inefficient', 'efficient')",0.1419007,0.2269753,0.0850746
61,0.83952343,0.7149681,"('illogical', 'logical')",0.8395234,0.7149681,-0.1245553
62,0.11024647,0.1920821,"('incompetent', 'brilliant')",0.1102465,0.1920821,0.0818356
63,0.24841075,0.26790366,"('unperceptive', 'insightful')",0.2484107,0.2679037,0.019493
64,-2.4520552,-2.5898228,"('shy', 'confident')",-2.4520552,-2.5898228,-0.1377676
65,0.08327553,-0.007907815,"('insecure', 'secure')",0.0832755,-0.0079078,-0.0911833
66,-0.39764783,-0.41881448,"('inactive', 'active')",-0.3976478,-0.4188145,-0.0211667
67,-0.5033774,-0.5215525,"('doubtful', 'determined')",-0.5033774,-0.5215525,-0.0181751
68,-0.22213739,-0.080987155,"('dependent', 'independent')",-0.2221374,-0.0809872,0.1411502
69,-0.28755563,-0.2541009,"('lazy', 'industrious')",-0.2875556,-0.2541009,0.0334547
70,-0.048312053,-0.08183007,"('lethargic', 'energetic')",-0.0483121,-0.0818301,-0.033518
71,0.2260473,0.24370512,"('diffident', 'self-confident')",0.2260473,0.2437051,0.0176578
72,-1.3066868,-1.3623106,"('unambitious', 'ambitious')",-1.3066868,-1.3623106,-0.0556238
73,-2.0745153,-1.925442,"('helpless', 'self-reliant')",-2.0745153,-1.925442,0.1490733
74,-0.4500762,-0.494338,"('undedicated', 'dedicated')",-0.4500762,-0.494338,-0.0442618
75,-0.35093844,-0.30991,"('meek', 'impulsive')",-0.3509384,-0.30991,0.0410284
76,0.43795222,0.57507217,"('anxious', 'daring')",0.4379522,0.5750722,0.13712
77,-0.3268021,-0.35426316,"('unmotivated', 'motivated')",-0.3268021,-0.3542632,-0.0274611
78,0.05761927,-0.0017180555,"('nonresilient', 'resilient')",0.0576193,-0.0017181,-0.0593374
79,-0.48146772,-0.47475624,"('wavering', 'unwavering')",-0.4814677,-0.4747562,0.0067115
80,-0.10379318,-0.12394108,"('dominated', 'dominating')",-0.1037932,-0.1239411,-0.0201479
81,0.076692715,0.015752017,"('submissive', 'aggressive')",0.0766927,0.015752,-0.0609407
82,2.714146,2.706565,"('poor', 'rich')",2.7141459,2.7065649,-0.007581
83,-0.20285122,-0.19006369,"('powerless', 'powerful')",-0.2028512,-0.1900637,0.0127875
84,0.21140827,0.2136891,"('inferior', 'superior')",0.2114083,0.2136891,0.0022808
85,-0.49641782,-0.36085346,"('insignificant', 'prestigious')",-0.4964178,-0.3608535,0.1355643
86,0.17981642,-0.028026026,"('uninfluential', 'influential')",0.1798164,-0.028026,-0.2078424
87,0.039004482,0.031011714,"('unsuccessful', 'successful')",0.0390045,0.0310117,-0.0079928
88,-0.14133373,-0.13881317,"('low', 'eminent')",-0.1413337,-0.1388132,0.0025205
