,glockenspiel_male,glockenspiel_female,tuple,average_male,average_female,female-male
23,-0.52498245,-0.5629663,"('insincere', 'sincere')",-0.5249825,-0.5629663,-0.0379838
24,-1.2687927,-1.3607566,"('dishonest', 'honest')",-1.2687927,-1.3607566,-0.0919639
25,0.18009602,0.14977373,"('egoistic', 'altruistic')",0.180096,0.1497737,-0.0303223
26,0.2973842,0.1425915,"('hardhearted', 'benevolent')",0.2973842,0.1425915,-0.1547927
27,-0.6644013,-0.74135673,"('hardhearted', 'softhearted')",-0.6644013,-0.7413567,-0.0769554
28,-1.1699235,-1.2669051,"('disloyal', 'loyal')",-1.1699235,-1.2669051,-0.0969816
29,0.019362528,-0.012494991,"('unfair', 'fair')",0.0193625,-0.012495,-0.0318575
30,-1.3297977,-1.3269438,"('intolerant', 'tolerant')",-1.3297977,-1.3269438,0.0028539
31,0.7171306,0.7910326,"('evil', 'good')",0.7171306,0.7910326,0.073902
32,-0.6604898,-0.7787325,"('unkind', 'kind')",-0.6604898,-0.7787325,-0.1182427
33,0.6519342,0.55415994,"('wrong', 'right')",0.6519342,0.5541599,-0.0977743
34,0.10257243,0.24988315,"('mean', 'honorable')",0.1025724,0.2498831,0.1473107
35,2.173201,2.1416647,"('corrupt', 'incorrupt')",2.1732011,2.1416647,-0.0315364
36,0.75958014,0.768566,"('hostile', 'amicable')",0.7595801,0.768566,0.0089859
37,-0.045833968,-0.036834653,"('fake', 'genuine')",-0.045834,-0.0368347,0.0089993
38,-0.31939343,-0.38488114,"('untruthful', 'truthful')",-0.3193934,-0.3848811,-0.0654877
39,0.32275802,0.36267832,"('exploitative', 'cooperative')",0.322758,0.3626783,0.0399203
40,-1.2740437,-1.3039094,"('stingy', 'generous')",-1.2740437,-1.3039094,-0.0298657
41,-0.6944979,-0.71446115,"('unforgiving', 'forgiving')",-0.6944979,-0.7144611,-0.0199632
42,-0.5263907,-0.4524743,"('unreliable', 'reliable')",-0.5263907,-0.4524743,0.0739164
43,-1.2558441,-1.2687845,"('irresponsible', 'responsible')",-1.2558441,-1.2687845,-0.0129404
44,-0.4079808,-0.35823372,"('prejudiced', 'unprejudiced')",-0.4079808,-0.3582337,0.0497471
45,-0.858121,-0.87322515,"('incompetent', 'competent')",-0.858121,-0.8732252,-0.0151042
46,-1.4326217,-1.4049586,"('uncompetitive', 'competitive')",-1.4326217,-1.4049586,0.0276631
47,0.974085,0.9999616,"('stupid', 'smart')",0.974085,0.9999616,0.0258766
48,-1.7931206,-1.8616306,"('unintelligent', 'intelligent')",-1.7931206,-1.8616306,-0.06851
49,-0.5060364,-0.4620638,"('unable', 'able')",-0.5060364,-0.4620638,0.0439726
50,0.4971187,0.42815107,"('clumsy', 'skillful')",0.4971187,0.4281511,-0.0689676
51,-0.8013506,-0.83673626,"('uneducated', 'educated')",-0.8013506,-0.8367363,-0.0353857
52,0.23171878,0.111931026,"('irrational', 'rational')",0.2317188,0.111931,-0.1197878
53,-0.6769791,-0.6964178,"('uncreative', 'creative')",-0.6769791,-0.6964178,-0.0194387
54,0.29143927,0.2316864,"('incapable', 'capable')",0.2914393,0.2316864,-0.0597529
55,-1.5240655,-1.5227766,"('incompetent', 'clever')",-1.5240655,-1.5227766,0.0012889
56,0.35369852,0.3352354,"('impractical', 'practical')",0.3536985,0.3352354,-0.0184631
57,-1.4584867,-1.4695977,"('unimaginative', 'imaginative')",-1.4584867,-1.4695977,-0.011111
58,0.29233924,0.2923824,"('undiscriminating', 'discriminating')",0.2923392,0.2923824,4.32e-05
59,1.5510061,1.4746875,"('foolish', 'wise')",1.5510061,1.4746875,-0.0763186
60,-1.5652837,-1.5518495,"('inefficient', 'efficient')",-1.5652837,-1.5518495,0.0134342
61,-0.983114,-1.0884967,"('illogical', 'logical')",-0.983114,-1.0884967,-0.1053827
62,-1.6146747,-1.6263529,"('incompetent', 'brilliant')",-1.6146747,-1.6263529,-0.0116782
63,-0.712685,-0.7052219,"('unperceptive', 'insightful')",-0.712685,-0.7052219,0.0074631
64,-1.6402268,-1.6615677,"('shy', 'confident')",-1.6402268,-1.6615677,-0.0213409
65,-1.6312789,-1.6429586,"('insecure', 'secure')",-1.6312789,-1.6429586,-0.0116797
66,-0.052446347,-0.04810436,"('inactive', 'active')",-0.0524463,-0.0481044,0.0043419
67,0.54871744,0.57696044,"('doubtful', 'determined')",0.5487174,0.5769604,0.028243
68,0.12877773,0.13060047,"('dependent', 'independent')",0.1287777,0.1306005,0.0018228
69,1.645343,1.6509936,"('lazy', 'industrious')",1.6453429,1.6509936,0.0056507
70,-1.0385406,-1.0076332,"('lethargic', 'energetic')",-1.0385406,-1.0076332,0.0309074
71,0.6769735,0.7259881,"('diffident', 'self-confident')",0.6769735,0.7259881,0.0490146
72,-0.6455784,-0.7674905,"('unambitious', 'ambitious')",-0.6455784,-0.7674905,-0.1219121
73,0.12868991,0.116365865,"('helpless', 'self-reliant')",0.1286899,0.1163659,-0.012324
74,0.07607909,0.060747303,"('undedicated', 'dedicated')",0.0760791,0.0607473,-0.0153318
75,0.74646705,0.7633542,"('meek', 'impulsive')",0.7464671,0.7633542,0.0168871
76,-1.6295185,-1.5624917,"('anxious', 'daring')",-1.6295185,-1.5624917,0.0670268
77,-0.57734007,-0.46005327,"('unmotivated', 'motivated')",-0.5773401,-0.4600533,0.1172868
78,-0.34371242,-0.2838466,"('nonresilient', 'resilient')",-0.3437124,-0.2838466,0.0598658
79,0.9859283,0.98962367,"('wavering', 'unwavering')",0.9859283,0.9896237,0.0036954
80,-0.7097505,-0.71907836,"('dominated', 'dominating')",-0.7097505,-0.7190784,-0.0093279
81,-1.6239341,-1.6567271,"('submissive', 'aggressive')",-1.6239341,-1.6567271,-0.032793
82,0.29389614,0.34442365,"('poor', 'rich')",0.2938961,0.3444237,0.0505276
83,0.26827303,0.23218518,"('powerless', 'powerful')",0.268273,0.2321852,-0.0360878
84,0.10568122,0.09404931,"('inferior', 'superior')",0.1056812,0.0940493,-0.0116319
85,1.3084912,1.3289863,"('insignificant', 'prestigious')",1.3084912,1.3289863,0.0204951
86,-1.2980098,-1.430856,"('uninfluential', 'influential')",-1.2980098,-1.430856,-0.1328462
87,0.06410383,0.0046792557,"('unsuccessful', 'successful')",0.0641038,0.0046793,-0.0594245
88,-0.9002814,-0.9643641,"('low', 'eminent')",-0.9002814,-0.9643641,-0.0640827
