,trail_male,trail_female,tuple,average_male,average_female,female-male
36,-1.1942632,-1.3638273,"('hostile', 'amicable')",-1.1942632,-1.3638273,-0.1695641
37,0.97831357,0.9415248,"('fake', 'genuine')",0.9783136,0.9415248,-0.0367888
38,-0.64264697,-0.52046025,"('untruthful', 'truthful')",-0.642647,-0.5204602,0.1221868
39,0.5433725,0.6890466,"('exploitative', 'cooperative')",0.5433725,0.6890466,0.1456741
40,-1.287817,-1.3805045,"('stingy', 'generous')",-1.287817,-1.3805045,-0.0926875
41,0.7002836,0.5194317,"('unforgiving', 'forgiving')",0.7002836,0.5194317,-0.1808519
42,-1.6712506,-1.6949093,"('unreliable', 'reliable')",-1.6712506,-1.6949093,-0.0236587
43,1.2340295,1.3714422,"('irresponsible', 'responsible')",1.2340295,1.3714422,0.1374127
44,-1.2615414,-1.2100178,"('prejudiced', 'unprejudiced')",-1.2615414,-1.2100178,0.0515236
45,1.148429,0.84320396,"('incompetent', 'competent')",1.148429,0.843204,-0.305225
46,0.056623302,-0.10745241,"('uncompetitive', 'competitive')",0.0566233,-0.1074524,-0.1640757
47,4.651148,4.8159933,"('stupid', 'smart')",4.6511478,4.8159933,0.1648455
48,0.5013669,0.5893641,"('unintelligent', 'intelligent')",0.5013669,0.5893641,0.0879972
49,-0.2671611,-0.06473347,"('unable', 'able')",-0.2671611,-0.0647335,0.2024276
50,-0.809312,-0.7774466,"('clumsy', 'skillful')",-0.809312,-0.7774466,0.0318654
51,0.7368253,0.7599843,"('uneducated', 'educated')",0.7368253,0.7599843,0.023159
52,-0.47274503,-0.6556905,"('irrational', 'rational')",-0.472745,-0.6556905,-0.1829455
53,-0.14577617,-0.27182087,"('uncreative', 'creative')",-0.1457762,-0.2718209,-0.1260447
54,0.80585545,0.945615,"('incapable', 'capable')",0.8058555,0.945615,0.1397595
55,1.3774586,1.4223655,"('incompetent', 'clever')",1.3774586,1.4223655,0.0449069
56,0.911839,0.8442062,"('impractical', 'practical')",0.911839,0.8442062,-0.0676328
57,-1.3016188,-1.6350148,"('unimaginative', 'imaginative')",-1.3016188,-1.6350148,-0.333396
58,0.5901932,0.5905415,"('undiscriminating', 'discriminating')",0.5901932,0.5905415,0.0003483
59,-0.56262445,-0.5564138,"('foolish', 'wise')",-0.5626245,-0.5564138,0.0062107
60,0.7634807,1.0082145,"('inefficient', 'efficient')",0.7634807,1.0082145,0.2447338
61,0.7556471,0.5765815,"('illogical', 'logical')",0.7556471,0.5765815,-0.1790656
62,1.0904497,1.2206547,"('incompetent', 'brilliant')",1.0904497,1.2206547,0.130205
63,0.6125093,0.6427428,"('unperceptive', 'insightful')",0.6125093,0.6427428,0.0302335
64,-5.68073,-5.70513,"('shy', 'confident')",-5.6807299,-5.7051301,-0.0244002
65,0.658324,0.7940273,"('insecure', 'secure')",0.658324,0.7940273,0.1357033
66,-0.08546117,-0.26438025,"('inactive', 'active')",-0.0854612,-0.2643802,-0.178919
67,-0.70274055,-0.62306505,"('doubtful', 'determined')",-0.7027406,-0.6230651,0.0796755
68,-1.1403626,-0.92316145,"('dependent', 'independent')",-1.1403626,-0.9231614,0.2172012
69,-1.9537917,-1.973956,"('lazy', 'industrious')",-1.9537917,-1.973956,-0.0201643
70,2.09493,2.0318546,"('lethargic', 'energetic')",2.0949299,2.0318546,-0.0630753
71,0.21502939,0.19180994,"('diffident', 'self-confident')",0.2150294,0.1918099,-0.0232195
72,0.7925525,0.9540796,"('unambitious', 'ambitious')",0.7925525,0.9540796,0.1615271
73,-2.858214,-2.7293448,"('helpless', 'self-reliant')",-2.8582139,-2.7293448,0.1288691
74,0.76314306,0.57731915,"('undedicated', 'dedicated')",0.7631431,0.5773191,-0.185824
75,-1.1082901,-1.0998998,"('meek', 'impulsive')",-1.1082901,-1.0998998,0.0083903
76,0.87361336,1.0083472,"('anxious', 'daring')",0.8736134,1.0083472,0.1347338
77,-0.954165,-0.8827492,"('unmotivated', 'motivated')",-0.954165,-0.8827492,0.0714158
78,-0.72338885,-0.80147856,"('nonresilient', 'resilient')",-0.7233889,-0.8014786,-0.0780897
79,-0.7208301,-0.75683624,"('wavering', 'unwavering')",-0.7208301,-0.7568362,-0.0360061
80,0.75829285,0.5636593,"('dominated', 'dominating')",0.7582929,0.5636593,-0.1946336
81,0.43090093,0.4395208,"('submissive', 'aggressive')",0.4309009,0.4395208,0.0086199
82,6.1494756,6.240969,"('poor', 'rich')",6.1494756,6.2409692,0.0914936
83,-0.22499642,-0.18205145,"('powerless', 'powerful')",-0.2249964,-0.1820515,0.0429449
84,0.2655399,0.31989774,"('inferior', 'superior')",0.2655399,0.3198977,0.0543578
85,-1.6593978,-1.6180358,"('insignificant', 'prestigious')",-1.6593978,-1.6180358,0.041362
86,1.4266548,1.2406778,"('uninfluential', 'influential')",1.4266548,1.2406778,-0.185977
87,0.34378803,0.30850244,"('unsuccessful', 'successful')",0.343788,0.3085024,-0.0352856
88,-0.0078641465,-0.019328132,"('low', 'eminent')",-0.0078641,-0.0193281,-0.011464
