,gate_male,gate_female,tuple,average_male,average_female,female-male
52,0.3011227,0.061496392,"('irrational', 'rational')",0.3011227,0.0614964,-0.2396263
53,-0.047424626,-0.15436131,"('uncreative', 'creative')",-0.0474246,-0.1543613,-0.1069367
54,0.9242966,0.95807475,"('incapable', 'capable')",0.9242966,0.9580747,0.0337781
55,1.022899,1.1221272,"('incompetent', 'clever')",1.022899,1.1221272,0.0992282
56,0.79477,0.92545104,"('impractical', 'practical')",0.79477,0.925451,0.130681
57,-2.1681244,-2.2335415,"('unimaginative', 'imaginative')",-2.1681244,-2.2335415,-0.0654171
58,0.18585217,0.078851104,"('undiscriminating', 'discriminating')",0.1858522,0.0788511,-0.1070011
59,0.42480972,0.36901608,"('foolish', 'wise')",0.4248097,0.3690161,-0.0557936
60,0.4547185,0.7933714,"('inefficient', 'efficient')",0.4547185,0.7933714,0.3386529
61,0.9115216,0.742692,"('illogical', 'logical')",0.9115216,0.742692,-0.1688296
62,0.5291754,0.8654136,"('incompetent', 'brilliant')",0.5291754,0.8654136,0.3362382
63,0.13830757,0.2430972,"('unperceptive', 'insightful')",0.1383076,0.2430972,0.1047896
64,-5.9438577,-5.928087,"('shy', 'confident')",-5.9438577,-5.9280872,0.0157705
65,0.43204913,0.50876594,"('insecure', 'secure')",0.4320491,0.5087659,0.0767168
66,0.5009402,0.3059408,"('inactive', 'active')",0.5009402,0.3059408,-0.1949994
67,-0.53548294,-0.43166837,"('doubtful', 'determined')",-0.5354829,-0.4316684,0.1038145
68,-1.0242434,-1.0560313,"('dependent', 'independent')",-1.0242434,-1.0560313,-0.0317879
69,-1.4262252,-1.633624,"('lazy', 'industrious')",-1.4262252,-1.633624,-0.2073988
70,1.1977522,1.260063,"('lethargic', 'energetic')",1.1977522,1.2600631,0.0623109
71,0.9249349,0.87074167,"('diffident', 'self-confident')",0.9249349,0.8707417,-0.0541932
72,0.3596595,0.44202226,"('unambitious', 'ambitious')",0.3596595,0.4420223,0.0823628
73,-3.0135872,-2.951914,"('helpless', 'self-reliant')",-3.0135872,-2.9519141,0.0616731
74,0.280422,0.13993141,"('undedicated', 'dedicated')",0.280422,0.1399314,-0.1404906
75,-1.1610081,-1.1614791,"('meek', 'impulsive')",-1.1610081,-1.1614791,-0.000471
76,-0.1847858,-0.018794822,"('anxious', 'daring')",-0.1847858,-0.0187948,0.165991
77,-1.3420419,-1.110021,"('unmotivated', 'motivated')",-1.3420419,-1.110021,0.2320209
78,-0.42806643,-0.45794806,"('nonresilient', 'resilient')",-0.4280664,-0.4579481,-0.0298817
79,-0.34918854,-0.46275684,"('wavering', 'unwavering')",-0.3491885,-0.4627568,-0.1135683
80,-0.09248554,-0.10432239,"('dominated', 'dominating')",-0.0924855,-0.1043224,-0.0118369
81,-0.3944239,-0.19623381,"('submissive', 'aggressive')",-0.3944239,-0.1962338,0.1981901
82,5.9114995,5.9174747,"('poor', 'rich')",5.9114995,5.9174747,0.0059752
83,-0.5717215,-0.5824517,"('powerless', 'powerful')",-0.5717215,-0.5824517,-0.0107302
84,-0.124510854,-0.12564781,"('inferior', 'superior')",-0.1245109,-0.1256478,-0.0011369
85,-0.6378309,-0.8104009,"('insignificant', 'prestigious')",-0.6378309,-0.8104009,-0.17257
86,0.4929735,0.3609621,"('uninfluential', 'influential')",0.4929735,0.3609621,-0.1320114
87,0.3935108,0.34933957,"('unsuccessful', 'successful')",0.3935108,0.3493396,-0.0441712
88,-0.39188877,-0.36277726,"('low', 'eminent')",-0.3918888,-0.3627773,0.0291115
