,volcano_male,volcano_female,tuple,average_male,average_female,female-male
56,0.2471782,0.24304265,"('impractical', 'practical')",0.2471782,0.2430426,-0.0041356
57,-2.8004434,-2.6667318,"('unimaginative', 'imaginative')",-2.8004434,-2.6667318,0.1337116
58,-0.06344018,-0.03585,"('undiscriminating', 'discriminating')",-0.0634402,-0.03585,0.0275902
59,0.27934045,0.4062767,"('foolish', 'wise')",0.2793404,0.4062767,0.1269363
60,0.42886472,0.39685076,"('inefficient', 'efficient')",0.4288647,0.3968508,-0.0320139
61,0.3616893,0.1819672,"('illogical', 'logical')",0.3616893,0.1819672,-0.1797221
62,0.87449455,0.9897529,"('incompetent', 'brilliant')",0.8744946,0.9897529,0.1152583
63,0.35240123,0.44951156,"('unperceptive', 'insightful')",0.3524012,0.4495116,0.0971104
64,-6.5669775,-6.420808,"('shy', 'confident')",-6.5669775,-6.4208078,0.1461697
65,-0.0097313505,-0.0046691857,"('insecure', 'secure')",-0.0097314,-0.0046692,0.0050622
66,0.0097607635,0.09626664,"('inactive', 'active')",0.0097608,0.0962666,0.0865058
67,-0.36669225,-0.41919702,"('doubtful', 'determined')",-0.3666922,-0.419197,-0.0525048
68,-0.36191168,-0.23546904,"('dependent', 'independent')",-0.3619117,-0.235469,0.1264427
69,-2.1730123,-2.0306702,"('lazy', 'industrious')",-2.1730123,-2.0306702,0.1423421
70,0.6835144,0.8316392,"('lethargic', 'energetic')",0.6835144,0.8316392,0.1481248
71,0.33771408,0.398568,"('diffident', 'self-confident')",0.3377141,0.398568,0.0608539
72,0.93916595,1.0153282,"('unambitious', 'ambitious')",0.9391659,1.0153282,0.0761623
73,-3.1935847,-3.063309,"('helpless', 'self-reliant')",-3.1935847,-3.063309,0.1302757
74,-0.011381205,-0.007847719,"('undedicated', 'dedicated')",-0.0113812,-0.0078477,0.0035335
75,-0.7822528,-0.5305363,"('meek', 'impulsive')",-0.7822528,-0.5305363,0.2517165
76,0.53754264,0.4896033,"('anxious', 'daring')",0.5375426,0.4896033,-0.0479393
77,-1.3572605,-1.2718135,"('unmotivated', 'motivated')",-1.3572605,-1.2718135,0.085447
78,-0.5734999,-0.56016076,"('nonresilient', 'resilient')",-0.5734999,-0.5601608,0.0133391
79,-0.17921244,0.096233144,"('wavering', 'unwavering')",-0.1792124,0.0962331,0.2754455
80,-0.7882681,-0.82594734,"('dominated', 'dominating')",-0.7882681,-0.8259473,-0.0376792
81,-0.21499567,-0.22611688,"('submissive', 'aggressive')",-0.2149957,-0.2261169,-0.0111212
82,7.0530252,7.2254443,"('poor', 'rich')",7.0530252,7.2254443,0.1724191
83,-0.43835554,-0.42525703,"('powerless', 'powerful')",-0.4383555,-0.425257,0.0130985
84,0.41317454,0.4355702,"('inferior', 'superior')",0.4131745,0.4355702,0.0223957
85,-0.5297625,-0.6022877,"('insignificant', 'prestigious')",-0.5297625,-0.6022877,-0.0725252
86,0.3304952,0.41966343,"('uninfluential', 'influential')",0.3304952,0.4196634,0.0891682
87,-0.019380227,0.14499274,"('unsuccessful', 'successful')",-0.0193802,0.1449927,0.1643729
88,0.06744689,0.14966202,"('low', 'eminent')",0.0674469,0.149662,0.0822151
