,equipment_male,equipment_female,tuple,average_male,average_female,female-male
32,0.77097577,0.7065235,"('unkind', 'kind')",0.7709758,0.7065235,-0.0644523
33,0.37983033,0.2252624,"('wrong', 'right')",0.3798303,0.2252624,-0.1545679
34,4.2631416,4.5458093,"('mean', 'honorable')",4.2631416,4.5458093,0.2826677
35,-1.0698596,-1.1421714,"('corrupt', 'incorrupt')",-1.0698596,-1.1421714,-0.0723118
36,-0.58569425,-0.60099804,"('hostile', 'amicable')",-0.5856943,-0.600998,-0.0153037
37,-0.09215917,-0.10685208,"('fake', 'genuine')",-0.0921592,-0.1068521,-0.0146929
38,0.90772367,0.8276776,"('untruthful', 'truthful')",0.9077237,0.8276776,-0.0800461
39,-0.31278628,-0.30859292,"('exploitative', 'cooperative')",-0.3127863,-0.3085929,0.0041934
40,-1.8563987,-1.8759309,"('stingy', 'generous')",-1.8563987,-1.8759309,-0.0195322
41,0.2695876,0.106433295,"('unforgiving', 'forgiving')",0.2695876,0.1064333,-0.1631543
42,-3.1311517,-3.1055315,"('unreliable', 'reliable')",-3.1311517,-3.1055315,0.0256202
43,0.60229135,0.48701507,"('irresponsible', 'responsible')",0.6022913,0.4870151,-0.1152762
44,-1.6025112,-1.5797467,"('prejudiced', 'unprejudiced')",-1.6025112,-1.5797467,0.0227645
45,-0.061900638,-0.05428627,"('incompetent', 'competent')",-0.0619006,-0.0542863,0.0076143
46,-0.91608083,-0.9748672,"('uncompetitive', 'competitive')",-0.9160808,-0.9748672,-0.0587864
47,5.0790157,5.433933,"('stupid', 'smart')",5.0790157,5.4339328,0.3549171
48,0.66198456,0.5318992,"('unintelligent', 'intelligent')",0.6619846,0.5318992,-0.1300854
49,-0.6809734,-0.5065854,"('unable', 'able')",-0.6809734,-0.5065854,0.174388
50,-0.72161263,-0.59358627,"('clumsy', 'skillful')",-0.7216126,-0.5935863,0.1280263
51,0.5951176,0.566443,"('uneducated', 'educated')",0.5951176,0.566443,-0.0286746
52,-0.660127,-0.67162734,"('irrational', 'rational')",-0.660127,-0.6716273,-0.0115003
53,-0.28849706,-0.307937,"('uncreative', 'creative')",-0.2884971,-0.307937,-0.0194399
54,0.29754102,0.41455668,"('incapable', 'capable')",0.297541,0.4145567,0.1170157
55,0.054292567,0.0068256184,"('incompetent', 'clever')",0.0542926,0.0068256,-0.047467
56,1.2196126,1.1022027,"('impractical', 'practical')",1.2196126,1.1022027,-0.1174099
57,-3.0028384,-3.1249528,"('unimaginative', 'imaginative')",-3.0028384,-3.1249528,-0.1221144
58,0.5090191,0.41268557,"('undiscriminating', 'discriminating')",0.5090191,0.4126856,-0.0963335
59,-0.22785586,-0.08946681,"('foolish', 'wise')",-0.2278559,-0.0894668,0.1383891
60,1.2416924,1.1871965,"('inefficient', 'efficient')",1.2416924,1.1871965,-0.0544959
61,0.15315345,0.04678184,"('illogical', 'logical')",0.1531534,0.0467818,-0.1063716
62,0.73633945,0.92134327,"('incompetent', 'brilliant')",0.7363394,0.9213433,0.1850039
63,0.4365778,0.38688266,"('unperceptive', 'insightful')",0.4365778,0.3868827,-0.0496951
64,-4.8550363,-5.104037,"('shy', 'confident')",-4.8550363,-5.1040368,-0.2490005
65,0.19246872,0.24470645,"('insecure', 'secure')",0.1924687,0.2447065,0.0522378
66,-0.58066833,-0.6324955,"('inactive', 'active')",-0.5806683,-0.6324955,-0.0518272
67,0.30415142,0.109786585,"('doubtful', 'determined')",0.3041514,0.1097866,-0.1943648
68,-1.4377364,-1.4257998,"('dependent', 'independent')",-1.4377364,-1.4257998,0.0119366
69,-0.7361904,-0.7272491,"('lazy', 'industrious')",-0.7361904,-0.7272491,0.0089413
70,0.11828568,0.13899721,"('lethargic', 'energetic')",0.1182857,0.1389972,0.0207115
71,0.25240436,0.32135788,"('diffident', 'self-confident')",0.2524044,0.3213579,0.0689535
72,0.66080266,0.6423231,"('unambitious', 'ambitious')",0.6608027,0.6423231,-0.0184796
73,-3.1698577,-3.2001843,"('helpless', 'self-reliant')",-3.1698577,-3.2001843,-0.0303266
74,-0.3380625,-0.46148813,"('undedicated', 'dedicated')",-0.3380625,-0.4614881,-0.1234256
75,-0.89246047,-0.75872964,"('meek', 'impulsive')",-0.8924605,-0.7587296,0.1337309
76,-0.4281357,-0.45161855,"('anxious', 'daring')",-0.4281357,-0.4516186,-0.0234829
77,-0.7362282,-0.71917665,"('unmotivated', 'motivated')",-0.7362282,-0.7191767,0.0170515
78,-0.3713529,-0.3403446,"('nonresilient', 'resilient')",-0.3713529,-0.3403446,0.0310083
79,-0.6094828,-0.5717371,"('wavering', 'unwavering')",-0.6094828,-0.5717371,0.0377457
80,0.21440877,0.24499616,"('dominated', 'dominating')",0.2144088,0.2449962,0.0305874
81,0.3047161,0.32936,"('submissive', 'aggressive')",0.3047161,0.32936,0.0246439
82,4.823369,5.2007837,"('poor', 'rich')",4.823369,5.2007837,0.3774147
83,-0.25017083,-0.52675813,"('powerless', 'powerful')",-0.2501708,-0.5267581,-0.2765873
84,0.3079247,0.2151556,"('inferior', 'superior')",0.3079247,0.2151556,-0.0927691
85,-1.0108457,-1.0822088,"('insignificant', 'prestigious')",-1.0108457,-1.0822088,-0.0713631
86,0.3177365,0.11058928,"('uninfluential', 'influential')",0.3177365,0.1105893,-0.2071472
87,-0.023494784,0.040082723,"('unsuccessful', 'successful')",-0.0234948,0.0400827,0.0635775
88,0.006507045,-0.057777036,"('low', 'eminent')",0.006507,-0.057777,-0.064284
