,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
34,1.3153756,1.5889801,"('mean', 'honorable')",1.3153756,1.5889801,0.2736045
35,-0.412166,-0.51689315,"('corrupt', 'incorrupt')",-0.412166,-0.5168931,-0.1047271
36,-0.7689574,-0.82714343,"('hostile', 'amicable')",-0.7689574,-0.8271434,-0.058186
37,0.5926292,0.61705774,"('fake', 'genuine')",0.5926292,0.6170577,0.0244285
38,0.34451625,0.27070534,"('untruthful', 'truthful')",0.3445162,0.2707053,-0.0738109
39,0.057992663,0.2056006,"('exploitative', 'cooperative')",0.0579927,0.2056006,0.1476079
40,-3.180027,-3.130463,"('stingy', 'generous')",-3.180027,-3.1304629,0.0495641
41,-0.22010803,-0.20346944,"('unforgiving', 'forgiving')",-0.220108,-0.2034694,0.0166386
42,-1.3141092,-1.2651845,"('unreliable', 'reliable')",-1.3141092,-1.2651845,0.0489247
43,0.2562708,0.28406253,"('irresponsible', 'responsible')",0.2562708,0.2840625,0.0277917
44,-1.1409951,-1.1156733,"('prejudiced', 'unprejudiced')",-1.1409951,-1.1156733,0.0253218
45,0.6916854,0.69467294,"('incompetent', 'competent')",0.6916854,0.6946729,0.0029875
46,0.3659502,0.46436545,"('uncompetitive', 'competitive')",0.3659502,0.4643655,0.0984153
47,2.1827767,2.240941,"('stupid', 'smart')",2.1827767,2.240941,0.0581643
48,0.05558167,0.097498305,"('unintelligent', 'intelligent')",0.0555817,0.0974983,0.0419166
49,0.4025771,0.49609333,"('unable', 'able')",0.4025771,0.4960933,0.0935162
50,0.17696567,0.09209719,"('clumsy', 'skillful')",0.1769657,0.0920972,-0.0848685
51,0.21259162,0.19988093,"('uneducated', 'educated')",0.2125916,0.1998809,-0.0127107
52,-1.062733,-1.2447292,"('irrational', 'rational')",-1.0627331,-1.2447292,-0.1819961
53,0.24865858,0.18587802,"('uncreative', 'creative')",0.2486586,0.185878,-0.0627806
54,0.56349313,0.4842726,"('incapable', 'capable')",0.5634931,0.4842726,-0.0792205
55,1.2733808,1.3381157,"('incompetent', 'clever')",1.2733808,1.3381157,0.0647349
56,1.2293879,1.2710916,"('impractical', 'practical')",1.2293879,1.2710916,0.0417037
57,-0.88102144,-0.92594504,"('unimaginative', 'imaginative')",-0.8810214,-0.925945,-0.0449236
58,0.42394224,0.30062568,"('undiscriminating', 'discriminating')",0.4239422,0.3006257,-0.1233165
59,-1.0503309,-1.2142127,"('foolish', 'wise')",-1.0503309,-1.2142127,-0.1638818
60,2.0920694,2.160947,"('inefficient', 'efficient')",2.0920694,2.1609471,0.0688777
61,0.94223577,0.8096828,"('illogical', 'logical')",0.9422358,0.8096828,-0.132553
62,0.60698014,0.721347,"('incompetent', 'brilliant')",0.6069801,0.721347,0.1143669
63,0.27552,0.3681085,"('unperceptive', 'insightful')",0.27552,0.3681085,0.0925885
64,-2.922935,-3.049576,"('shy', 'confident')",-2.922935,-3.049576,-0.126641
65,0.25535154,0.1587255,"('insecure', 'secure')",0.2553515,0.1587255,-0.096626
66,-1.1229364,-1.1484861,"('inactive', 'active')",-1.1229364,-1.1484861,-0.0255497
67,0.4255948,0.3558318,"('doubtful', 'determined')",0.4255948,0.3558318,-0.069763
68,-0.3060139,-0.32054833,"('dependent', 'independent')",-0.3060139,-0.3205483,-0.0145344
69,-1.0499598,-1.0950395,"('lazy', 'industrious')",-1.0499598,-1.0950395,-0.0450797
70,0.17645533,0.20280154,"('lethargic', 'energetic')",0.1764553,0.2028015,0.0263462
71,0.24440037,0.31757784,"('diffident', 'self-confident')",0.2444004,0.3175778,0.0731774
72,-0.5632865,-0.59366167,"('unambitious', 'ambitious')",-0.5632865,-0.5936617,-0.0303752
73,-1.3267474,-1.3522147,"('helpless', 'self-reliant')",-1.3267474,-1.3522147,-0.0254673
74,0.7676389,0.74439305,"('undedicated', 'dedicated')",0.7676389,0.7443931,-0.0232458
75,-0.5741077,-0.58578354,"('meek', 'impulsive')",-0.5741077,-0.5857835,-0.0116758
76,0.69203585,0.6934937,"('anxious', 'daring')",0.6920359,0.6934937,0.0014578
77,0.3585189,0.4116718,"('unmotivated', 'motivated')",0.3585189,0.4116718,0.0531529
78,0.106202334,0.28418493,"('nonresilient', 'resilient')",0.1062023,0.2841849,0.1779826
79,-0.92979974,-0.922444,"('wavering', 'unwavering')",-0.9297997,-0.922444,0.0073557
80,0.058960427,0.060608204,"('dominated', 'dominating')",0.0589604,0.0606082,0.0016478
81,0.37016582,0.3713901,"('submissive', 'aggressive')",0.3701658,0.3713901,0.0012243
82,2.3249302,2.4322143,"('poor', 'rich')",2.3249302,2.4322143,0.1072841
83,-0.33752182,-0.35297152,"('powerless', 'powerful')",-0.3375218,-0.3529715,-0.0154497
84,0.3515705,0.269427,"('inferior', 'superior')",0.3515705,0.269427,-0.0821435
85,-1.0817379,-1.0895898,"('insignificant', 'prestigious')",-1.0817379,-1.0895898,-0.0078519
86,0.23701063,0.1414125,"('uninfluential', 'influential')",0.2370106,0.1414125,-0.0955981
87,0.7208295,0.6344453,"('unsuccessful', 'successful')",0.7208295,0.6344453,-0.0863842
88,-0.14512756,-0.24193119,"('low', 'eminent')",-0.1451276,-0.2419312,-0.0968036
