,tin_male,tin_female,tuple,average_male,average_female,female-male
29,-0.4942357,-0.7678641,"('unfair', 'fair')",-0.4942357,-0.7678641,-0.2736284
30,0.6449333,0.72735673,"('intolerant', 'tolerant')",0.6449333,0.7273567,0.0824234
31,-1.5356133,-1.6954762,"('evil', 'good')",-1.5356133,-1.6954762,-0.1598629
32,1.5966442,1.5102893,"('unkind', 'kind')",1.5966442,1.5102893,-0.0863549
33,-0.61575705,-0.53529084,"('wrong', 'right')",-0.615757,-0.5352908,0.0804662
34,4.294229,4.5592732,"('mean', 'honorable')",4.294229,4.5592732,0.2650442
35,-1.2243595,-1.4225242,"('corrupt', 'incorrupt')",-1.2243595,-1.4225242,-0.1981647
36,-1.1901549,-1.2545494,"('hostile', 'amicable')",-1.1901549,-1.2545494,-0.0643945
37,1.0513421,1.0286144,"('fake', 'genuine')",1.0513421,1.0286144,-0.0227277
38,-0.088643506,0.026373766,"('untruthful', 'truthful')",-0.0886435,0.0263738,0.1150173
39,0.007685027,-0.021709789,"('exploitative', 'cooperative')",0.007685,-0.0217098,-0.0293948
40,-1.4121784,-1.8079898,"('stingy', 'generous')",-1.4121784,-1.8079898,-0.3958114
41,0.08647092,0.085934415,"('unforgiving', 'forgiving')",0.0864709,0.0859344,-0.0005365
42,-1.8389293,-1.8808999,"('unreliable', 'reliable')",-1.8389293,-1.8808999,-0.0419706
43,1.1776098,1.2454379,"('irresponsible', 'responsible')",1.1776098,1.2454379,0.0678281
44,-1.026165,-1.0476581,"('prejudiced', 'unprejudiced')",-1.026165,-1.0476581,-0.0214931
45,0.31011552,0.24612586,"('incompetent', 'competent')",0.3101155,0.2461259,-0.0639896
46,-0.30028284,-0.2819853,"('uncompetitive', 'competitive')",-0.3002828,-0.2819853,0.0182975
47,4.880011,5.169294,"('stupid', 'smart')",4.8800111,5.1692939,0.2892828
48,0.64681476,0.5791258,"('unintelligent', 'intelligent')",0.6468148,0.5791258,-0.067689
49,0.17771034,0.47734004,"('unable', 'able')",0.1777103,0.47734,0.2996297
50,-0.25162584,-0.22349271,"('clumsy', 'skillful')",-0.2516258,-0.2234927,0.0281331
51,0.41648337,0.43772867,"('uneducated', 'educated')",0.4164834,0.4377287,0.0212453
52,-0.54649043,-0.5691174,"('irrational', 'rational')",-0.5464904,-0.5691174,-0.022627
53,0.011684052,-0.05889252,"('uncreative', 'creative')",0.0116841,-0.0588925,-0.0705766
54,1.1028829,1.3635948,"('incapable', 'capable')",1.1028829,1.3635948,0.2607119
55,0.88503003,0.83524173,"('incompetent', 'clever')",0.88503,0.8352417,-0.0497883
56,0.887534,0.8616655,"('impractical', 'practical')",0.887534,0.8616655,-0.0258685
57,-2.1707582,-2.2575629,"('unimaginative', 'imaginative')",-2.1707582,-2.2575629,-0.0868047
58,0.19588067,-0.025616575,"('undiscriminating', 'discriminating')",0.1958807,-0.0256166,-0.2214973
59,-0.14376366,-0.05952704,"('foolish', 'wise')",-0.1437637,-0.059527,0.0842367
60,0.7943366,1.0113713,"('inefficient', 'efficient')",0.7943366,1.0113713,0.2170347
61,0.10343543,-0.07121794,"('illogical', 'logical')",0.1034354,-0.0712179,-0.1746533
62,1.2051142,1.380878,"('incompetent', 'brilliant')",1.2051142,1.380878,0.1757638
63,0.4709511,0.548312,"('unperceptive', 'insightful')",0.4709511,0.548312,0.0773609
64,-5.783556,-5.6445417,"('shy', 'confident')",-5.783556,-5.6445417,0.1390143
65,0.4786684,0.51765573,"('insecure', 'secure')",0.4786684,0.5176557,0.0389873
66,-0.13757764,-0.22457077,"('inactive', 'active')",-0.1375776,-0.2245708,-0.0869932
67,-0.48582146,-0.38062474,"('doubtful', 'determined')",-0.4858215,-0.3806247,0.1051968
68,-0.69199175,-0.5686709,"('dependent', 'independent')",-0.6919917,-0.5686709,0.1233208
69,-2.1607723,-2.0619063,"('lazy', 'industrious')",-2.1607723,-2.0619063,0.098866
70,1.3985018,1.3735377,"('lethargic', 'energetic')",1.3985018,1.3735377,-0.0249641
71,0.49202636,0.44217575,"('diffident', 'self-confident')",0.4920264,0.4421757,-0.0498507
72,1.1262132,1.1334858,"('unambitious', 'ambitious')",1.1262132,1.1334858,0.0072726
73,-2.8373098,-2.892555,"('helpless', 'self-reliant')",-2.8373098,-2.892555,-0.0552452
74,0.2657299,0.057023045,"('undedicated', 'dedicated')",0.2657299,0.057023,-0.2087069
75,-0.84232605,-0.7186051,"('meek', 'impulsive')",-0.842326,-0.7186051,0.1237209
76,0.7998376,0.69677746,"('anxious', 'daring')",0.7998376,0.6967775,-0.1030601
77,-1.4464957,-1.2096016,"('unmotivated', 'motivated')",-1.4464957,-1.2096016,0.2368941
78,-0.7714284,-0.7852131,"('nonresilient', 'resilient')",-0.7714284,-0.7852131,-0.0137847
79,-0.62967956,-0.5212158,"('wavering', 'unwavering')",-0.6296796,-0.5212158,0.1084638
80,-0.11609157,-0.3337931,"('dominated', 'dominating')",-0.1160916,-0.3337931,-0.2177015
81,0.25582153,0.40089372,"('submissive', 'aggressive')",0.2558215,0.4008937,0.1450722
82,6.424363,6.712707,"('poor', 'rich')",6.4243631,6.712707,0.2883439
83,-0.30442265,-0.25157744,"('powerless', 'powerful')",-0.3044226,-0.2515774,0.0528452
84,0.2438079,0.2384326,"('inferior', 'superior')",0.2438079,0.2384326,-0.0053753
85,-1.3787723,-1.5009813,"('insignificant', 'prestigious')",-1.3787723,-1.5009813,-0.122209
86,0.38194925,0.45035642,"('uninfluential', 'influential')",0.3819492,0.4503564,0.0684072
87,0.114385925,0.05344677,"('unsuccessful', 'successful')",0.1143859,0.0534468,-0.0609391
88,0.07065636,0.16010907,"('low', 'eminent')",0.0706564,0.1601091,0.0894527
