,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
24,-0.8799585,-0.8999997,"('dishonest', 'honest')",1.4403442,1.4346483,0.2801929,0.2673243,-0.0128686
25,-0.14033732,-0.118096635,"('egoistic', 'altruistic')",0.7962661,0.7112261,0.3279644,0.2965647,-0.0313997
26,-0.8607879,-0.9130889,"('hardhearted', 'benevolent')",0.44616228,0.37496746,-0.2073128,-0.2690607,-0.0617479
27,0.118222356,0.18239674,"('hardhearted', 'softhearted')",1.1445044,1.1658318,0.6313634,0.6741143,0.0427509
28,-1.238815,-1.2134525,"('disloyal', 'loyal')",1.2355007,1.255795,-0.0016571,0.0211713,0.0228284
29,-0.09042778,-0.108416624,"('unfair', 'fair')",-0.5329259,-0.6592116,-0.3116768,-0.3838141,-0.0721373
30,-0.116206475,-0.19954161,"('intolerant', 'tolerant')",1.2599119,1.23378,0.5718527,0.5171192,-0.0547335
31,-0.46699625,-0.46548858,"('evil', 'good')",-1.7622795,-1.9189003,-1.1146379,-1.1921945,-0.0775566
32,-0.7889429,-0.8346252,"('unkind', 'kind')",1.1952606,1.179665,0.2031589,0.1725199,-0.030639
33,0.3163503,0.2988224,"('wrong', 'right')",0.32044044,0.14622328,0.3183954,0.2225228,-0.0958726
34,0.21046983,0.24720834,"('mean', 'honorable')",5.228931,5.3559756,2.7197003,2.8015919,0.0818916
35,1.1722114,1.165664,"('corrupt', 'incorrupt')",-1.0058357,-1.0926511,0.0831879,0.0365064,-0.0466815
36,-0.5212959,-0.549472,"('hostile', 'amicable')",-1.0592393,-1.2658697,-0.7902676,-0.9076709,-0.1174033
37,-0.34179416,-0.33273953,"('fake', 'genuine')",0.2844054,0.2826435,-0.0286944,-0.025048,0.0036464
38,-1.3919752,-1.3439549,"('untruthful', 'truthful')",0.7183155,0.75285786,-0.3368298,-0.2955485,0.0412813
39,0.48726058,0.44930103,"('exploitative', 'cooperative')",-0.17996943,-0.14088601,0.1536456,0.1542075,0.0005619
40,-0.3040286,-0.25128108,"('stingy', 'generous')",-2.0206087,-2.0754056,-1.1623186,-1.1633433,-0.0010247
41,-0.7826958,-0.8326315,"('unforgiving', 'forgiving')",-0.07360834,-0.16407119,-0.4281521,-0.4983514,-0.0701993
42,0.5269954,0.60411674,"('unreliable', 'reliable')",-2.9391694,-2.8767667,-1.206087,-1.136325,0.069762
43,-1.4101058,-1.4654866,"('irresponsible', 'responsible')",1.0056512,0.9477271,-0.2022273,-0.2588798,-0.0566525
44,1.3768284,1.329129,"('prejudiced', 'unprejudiced')",-1.135037,-1.174414,0.1208957,0.0773575,-0.0435382
45,-1.2213417,-1.1894667,"('incompetent', 'competent')",0.20296806,0.2389729,-0.5091869,-0.4752469,0.03394
46,-0.92906666,-0.90220654,"('uncompetitive', 'competitive')",-0.66082186,-0.53138655,-0.7949443,-0.7167965,0.0781478
47,-0.5179246,-0.512515,"('stupid', 'smart')",6.355869,6.3951073,2.918972,2.9412961,0.0223241
48,-0.439478,-0.5544572,"('unintelligent', 'intelligent')",1.3893807,1.3940374,0.4749513,0.4197901,-0.0551612
49,-0.046115875,0.002487706,"('unable', 'able')",0.43413925,0.5764308,0.1940117,0.2894593,0.0954476
50,0.60176826,0.6679962,"('clumsy', 'skillful')",0.4710288,0.517288,0.5363985,0.5926421,0.0562436
51,-0.7002027,-0.78318447,"('uneducated', 'educated')",0.46892542,0.4674358,-0.1156386,-0.1578743,-0.0422357
52,-0.55924785,-0.620776,"('irrational', 'rational')",0.05222859,-0.13097015,-0.2535096,-0.3758731,-0.1223635
53,-1.3766924,-1.3294379,"('uncreative', 'creative')",0.663344,0.57751244,-0.3566742,-0.3759627,-0.0192885
54,-0.50456154,-0.49214613,"('incapable', 'capable')",1.2544345,1.2839416,0.3749365,0.3958977,0.0209612
55,-0.8061288,-0.8536706,"('incompetent', 'clever')",0.2640218,0.33620417,-0.2710535,-0.2587332,0.0123203
56,-0.13797978,-0.17904806,"('impractical', 'practical')",0.6840838,0.73760045,0.273052,0.2792762,0.0062242
57,-1.2081238,-1.2308586,"('unimaginative', 'imaginative')",-2.9280586,-2.952693,-2.0680912,-2.0917759,-0.0236847
58,-1.217221,-1.2173679,"('undiscriminating', 'discriminating')",-0.15886113,-0.21365273,-0.6880411,-0.7155103,-0.0274692
59,-0.11973841,-0.10894997,"('foolish', 'wise')",0.7510983,0.7201756,0.3156799,0.3056128,-0.0100671
60,0.21424757,0.1570214,"('inefficient', 'efficient')",1.5644299,1.6887597,0.8893387,0.9228905,0.0335518
61,-0.5228632,-0.5880889,"('illogical', 'logical')",0.62165946,0.5454283,0.0493981,-0.0213303,-0.0707284
62,-0.03685621,0.061165486,"('incompetent', 'brilliant')",1.2821172,1.4794047,0.6226305,0.7702851,0.1476546
63,-1.1897404,-1.1826311,"('unperceptive', 'insightful')",1.0579609,1.1741867,-0.0658898,-0.0042222,0.0616676
64,-0.08877196,-0.21357617,"('shy', 'confident')",-5.608105,-5.624845,-2.8484385,-2.9192107,-0.0707722
65,-0.35110995,-0.433291,"('insecure', 'secure')",0.23249274,0.3432569,-0.0593086,-0.045017,0.0142916
66,-0.32144755,-0.28962797,"('inactive', 'active')",-0.27003196,-0.31108344,-0.2957398,-0.3003557,-0.0046159
67,0.5576672,0.46289688,"('doubtful', 'determined')",-0.23575723,-0.2842356,0.160955,0.0893306,-0.0716244
68,0.47649404,0.43932384,"('dependent', 'independent')",-0.43832606,-0.3705139,0.019084,0.034405,0.015321
69,1.3538072,1.389138,"('lazy', 'industrious')",-0.6401165,-0.7006152,0.3568453,0.3442614,-0.0125839
70,-0.45373067,-0.44837868,"('lethargic', 'energetic')",0.5659019,0.6428706,0.0560856,0.097246,0.0411604
71,-0.36151937,-0.30477807,"('diffident', 'self-confident')",1.023863,1.0294574,0.3311718,0.3623397,0.0311679
72,-0.7157239,-0.68462276,"('unambitious', 'ambitious')",0.446794,0.51275194,-0.1344649,-0.0859354,0.0485295
73,1.105922,1.1410434,"('helpless', 'self-reliant')",-3.3764648,-3.4152873,-1.1352714,-1.1371219,-0.0018505
74,-0.7396414,-0.703287,"('undedicated', 'dedicated')",-0.4030667,-0.42364615,-0.571354,-0.5634665,0.0078875
75,0.576153,0.593583,"('meek', 'impulsive')",-1.0991652,-1.1006774,-0.2615061,-0.2535472,0.0079589
76,0.5665156,0.6059031,"('anxious', 'daring')",0.096789226,0.18468022,0.3316524,0.3952917,0.0636393
77,-0.08554547,-0.08379836,"('unmotivated', 'motivated')",-0.47964013,-0.40514717,-0.2825928,-0.2444728,0.03812
78,-0.5478771,-0.4089464,"('nonresilient', 'resilient')",0.2951691,0.4112847,-0.126354,0.0011691,0.1275231
79,-0.46111453,-0.4456559,"('wavering', 'unwavering')",-0.071076356,-0.13186231,-0.2660954,-0.2887591,-0.0226637
80,1.0053327,1.0263249,"('dominated', 'dominating')",-0.66177964,-0.4487123,0.1717765,0.2888063,0.1170298
81,0.3813554,0.29481786,"('submissive', 'aggressive')",0.48730212,0.6700759,0.4343288,0.4824469,0.0481181
82,-0.30802116,-0.28273803,"('poor', 'rich')",6.5382996,6.6190863,3.1151392,3.168174,0.0530348
83,-0.5434728,-0.62098557,"('powerless', 'powerful')",-0.07696366,-0.122061305,-0.3102182,-0.3715234,-0.0613052
84,0.18743867,0.13637197,"('inferior', 'superior')",0.37267497,0.3838594,0.2800568,0.2601157,-0.0199411
85,-0.6209827,-0.6323281,"('insignificant', 'prestigious')",-0.15529205,-0.3765144,-0.3881374,-0.5044212,-0.1162838
86,-2.4792058,-2.5499284,"('uninfluential', 'influential')",-0.016017245,-0.108033635,-1.2476115,-1.328981,-0.0813695
87,0.3156842,0.3491012,"('unsuccessful', 'successful')",0.60875887,0.80627525,0.4622215,0.5776882,0.1154667
88,-0.45218715,-0.51023835,"('low', 'eminent')",0.18105926,0.19324021,-0.1355639,-0.1584991,-0.0229352
