,assignment_male,assignment_female,tuple,average_male,average_female,female-male
20,1.2357583,1.1492138,"('rough', 'thoughtful')",1.2357583,1.1492138,-0.0865445
21,0.67174983,0.6489725,"('immoral', 'moral')",0.6717498,0.6489725,-0.0227773
22,-0.23849133,-0.28103918,"('untrustworthy', 'trustworthy')",-0.2384913,-0.2810392,-0.0425479
23,7.0314493,6.92248,"('insincere', 'sincere')",7.0314493,6.9224801,-0.1089692
24,2.3798566,2.3104959,"('dishonest', 'honest')",2.3798566,2.3104959,-0.0693607
25,0.10491156,0.10118097,"('egoistic', 'altruistic')",0.1049116,0.101181,-0.0037306
26,0.30113113,0.37917256,"('hardhearted', 'benevolent')",0.3011311,0.3791726,0.0780415
27,1.6565531,1.6103147,"('hardhearted', 'softhearted')",1.6565531,1.6103147,-0.0462384
28,0.94262093,0.8788277,"('disloyal', 'loyal')",0.9426209,0.8788277,-0.0637932
29,-0.8575449,-1.0070666,"('unfair', 'fair')",-0.8575449,-1.0070666,-0.1495217
30,1.4060094,1.2666875,"('intolerant', 'tolerant')",1.4060094,1.2666875,-0.1393219
31,-1.8407053,-1.77128,"('evil', 'good')",-1.8407053,-1.7712801,0.0694252
32,1.5458168,1.5266865,"('unkind', 'kind')",1.5458168,1.5266865,-0.0191303
33,-0.68785036,-0.6999241,"('wrong', 'right')",-0.6878504,-0.6999241,-0.0120737
34,4.914655,5.0300784,"('mean', 'honorable')",4.9146552,5.0300784,0.1154232
35,-1.3268507,-1.3917781,"('corrupt', 'incorrupt')",-1.3268507,-1.3917781,-0.0649274
36,-1.1033293,-0.96031773,"('hostile', 'amicable')",-1.1033293,-0.9603177,0.1430116
37,0.7871023,0.7407119,"('fake', 'genuine')",0.7871023,0.7407119,-0.0463904
38,0.22415638,0.2094831,"('untruthful', 'truthful')",0.2241564,0.2094831,-0.0146733
39,-0.4252259,-0.48787993,"('exploitative', 'cooperative')",-0.4252259,-0.4878799,-0.062654
40,-1.3694255,-1.4172442,"('stingy', 'generous')",-1.3694255,-1.4172442,-0.0478187
41,0.02460239,-0.005605869,"('unforgiving', 'forgiving')",0.0246024,-0.0056059,-0.0302083
42,-2.1759498,-2.2076812,"('unreliable', 'reliable')",-2.1759498,-2.2076812,-0.0317314
43,1.8095787,1.7017138,"('irresponsible', 'responsible')",1.8095787,1.7017138,-0.1078649
44,-1.6384778,-1.6816915,"('prejudiced', 'unprejudiced')",-1.6384778,-1.6816915,-0.0432137
45,0.45363444,0.42714214,"('incompetent', 'competent')",0.4536344,0.4271421,-0.0264923
46,0.044055037,0.039497398,"('uncompetitive', 'competitive')",0.044055,0.0394974,-0.0045576
47,5.462721,5.5579863,"('stupid', 'smart')",5.4627209,5.5579863,0.0952654
48,1.141797,0.979057,"('unintelligent', 'intelligent')",1.1417969,0.979057,-0.1627399
49,0.38454744,0.5114722,"('unable', 'able')",0.3845474,0.5114722,0.1269248
50,-0.07395104,0.063097715,"('clumsy', 'skillful')",-0.073951,0.0630977,0.1370487
51,0.7715577,0.7482804,"('uneducated', 'educated')",0.7715577,0.7482804,-0.0232773
52,-0.95518154,-0.90488374,"('irrational', 'rational')",-0.9551815,-0.9048837,0.0502978
53,0.6100017,0.69109964,"('uncreative', 'creative')",0.6100017,0.6910996,0.0810979
54,0.9019735,1.041559,"('incapable', 'capable')",0.9019735,1.041559,0.1395855
55,1.2356538,1.0684534,"('incompetent', 'clever')",1.2356538,1.0684534,-0.1672004
56,1.008451,0.89445615,"('impractical', 'practical')",1.008451,0.8944561,-0.1139949
57,-2.4879103,-2.3859751,"('unimaginative', 'imaginative')",-2.4879103,-2.3859751,0.1019352
58,0.24566987,0.26133972,"('undiscriminating', 'discriminating')",0.2456699,0.2613397,0.0156698
59,-0.690918,-0.5471377,"('foolish', 'wise')",-0.690918,-0.5471377,0.1437803
60,1.3074398,1.1518624,"('inefficient', 'efficient')",1.3074398,1.1518624,-0.1555774
61,0.4572933,0.2388352,"('illogical', 'logical')",0.4572933,0.2388352,-0.2184581
62,1.6404036,1.5158525,"('incompetent', 'brilliant')",1.6404036,1.5158525,-0.1245511
63,1.2316209,1.191621,"('unperceptive', 'insightful')",1.2316209,1.1916209,-0.04
64,-5.820456,-5.8132677,"('shy', 'confident')",-5.820456,-5.8132677,0.0071883
65,0.91163373,0.7792373,"('insecure', 'secure')",0.9116337,0.7792373,-0.1323964
66,-0.31654716,-0.30641764,"('inactive', 'active')",-0.3165472,-0.3064176,0.0101296
67,-0.4406153,-0.46899775,"('doubtful', 'determined')",-0.4406153,-0.4689977,-0.0283824
68,-0.165663,-0.26205757,"('dependent', 'independent')",-0.165663,-0.2620576,-0.0963946
69,-1.7696196,-1.70719,"('lazy', 'industrious')",-1.7696196,-1.70719,0.0624296
70,1.8776668,1.7783866,"('lethargic', 'energetic')",1.8776668,1.7783866,-0.0992802
71,0.16100082,0.24814193,"('diffident', 'self-confident')",0.1610008,0.2481419,0.0871411
72,1.5229418,1.5708665,"('unambitious', 'ambitious')",1.5229418,1.5708665,0.0479247
73,-3.250125,-3.1867664,"('helpless', 'self-reliant')",-3.2501249,-3.1867664,0.0633585
74,-0.03522034,-0.08503526,"('undedicated', 'dedicated')",-0.0352203,-0.0850353,-0.049815
75,-0.7485123,-0.48828274,"('meek', 'impulsive')",-0.7485123,-0.4882827,0.2602296
76,0.5999158,0.40406376,"('anxious', 'daring')",0.5999158,0.4040638,-0.195852
77,-0.5750925,-0.6059162,"('unmotivated', 'motivated')",-0.5750925,-0.6059162,-0.0308237
78,-0.46836883,-0.47497705,"('nonresilient', 'resilient')",-0.4683688,-0.474977,-0.0066082
79,-0.9238216,-0.82448816,"('wavering', 'unwavering')",-0.9238216,-0.8244882,0.0993334
80,0.3637179,0.21563548,"('dominated', 'dominating')",0.3637179,0.2156355,-0.1480824
81,0.7548116,0.6934534,"('submissive', 'aggressive')",0.7548116,0.6934534,-0.0613582
82,6.5114803,6.6975565,"('poor', 'rich')",6.5114803,6.6975565,0.1860762
83,-0.07976064,-0.14369465,"('powerless', 'powerful')",-0.0797606,-0.1436947,-0.0639341
84,-0.19137372,-0.18693836,"('inferior', 'superior')",-0.1913737,-0.1869384,0.0044353
85,-2.0859392,-1.9621915,"('insignificant', 'prestigious')",-2.0859392,-1.9621915,0.1237477
86,0.9093033,0.9106926,"('uninfluential', 'influential')",0.9093033,0.9106926,0.0013893
87,-0.20878048,-0.10200706,"('unsuccessful', 'successful')",-0.2087805,-0.1020071,0.1067734
88,0.03201452,0.0784642,"('low', 'eminent')",0.0320145,0.0784642,0.0464497
