,gran_male,gran_female,tuple,average_male,average_female,female-male
47,5.6696973,5.911087,"('stupid', 'smart')",5.6696973,5.911087,0.2413897
48,0.85168344,0.7521793,"('unintelligent', 'intelligent')",0.8516834,0.7521793,-0.0995041
49,-0.29734635,-0.034616914,"('unable', 'able')",-0.2973464,-0.0346169,0.2627295
50,-0.10480809,-0.05235378,"('clumsy', 'skillful')",-0.1048081,-0.0523538,0.0524543
51,0.49757499,0.5334542,"('uneducated', 'educated')",0.497575,0.5334542,0.0358792
52,-0.35602346,-0.31328738,"('irrational', 'rational')",-0.3560235,-0.3132874,0.0427361
53,0.21083173,0.2679875,"('uncreative', 'creative')",0.2108317,0.2679875,0.0571558
54,0.95611227,1.1245241,"('incapable', 'capable')",0.9561123,1.1245241,0.1684118
55,0.95555675,0.9053572,"('incompetent', 'clever')",0.9555568,0.9053572,-0.0501996
56,0.7119126,0.72768795,"('impractical', 'practical')",0.7119126,0.727688,0.0157754
57,-2.194974,-2.4421134,"('unimaginative', 'imaginative')",-2.1949739,-2.4421134,-0.2471395
58,0.044526473,-0.12530233,"('undiscriminating', 'discriminating')",0.0445265,-0.1253023,-0.1698288
59,-0.0049293004,0.20768666,"('foolish', 'wise')",-0.0049293,0.2076867,0.212616
60,0.54844123,0.64917773,"('inefficient', 'efficient')",0.5484412,0.6491777,0.1007365
61,0.6712491,0.47909528,"('illogical', 'logical')",0.6712491,0.4790953,-0.1921538
62,1.1961051,1.3285472,"('incompetent', 'brilliant')",1.1961051,1.3285472,0.1324421
63,0.8500875,0.98456204,"('unperceptive', 'insightful')",0.8500875,0.984562,0.1344745
64,-5.715741,-5.604447,"('shy', 'confident')",-5.7157412,-5.6044469,0.1112943
65,1.3942944,1.2137529,"('insecure', 'secure')",1.3942944,1.2137529,-0.1805415
66,0.0048091,-0.021641482,"('inactive', 'active')",0.0048091,-0.0216415,-0.0264506
67,-0.6175788,-0.5997314,"('doubtful', 'determined')",-0.6175788,-0.5997314,0.0178474
68,-0.7472064,-0.5556153,"('dependent', 'independent')",-0.7472064,-0.5556153,0.1915911
69,-2.01973,-1.8007203,"('lazy', 'industrious')",-2.0197301,-1.8007203,0.2190098
70,1.8367906,1.6855394,"('lethargic', 'energetic')",1.8367906,1.6855394,-0.1512512
71,0.25608942,0.54898524,"('diffident', 'self-confident')",0.2560894,0.5489852,0.2928958
72,1.0326979,1.1599091,"('unambitious', 'ambitious')",1.0326979,1.1599091,0.1272112
73,-3.1504996,-2.9621942,"('helpless', 'self-reliant')",-3.1504996,-2.9621942,0.1883054
74,0.08798674,0.045942605,"('undedicated', 'dedicated')",0.0879867,0.0459426,-0.0420441
75,-0.7579573,-0.64852774,"('meek', 'impulsive')",-0.7579573,-0.6485277,0.1094296
76,0.97807455,0.8406684,"('anxious', 'daring')",0.9780746,0.8406684,-0.1374062
77,-1.0372516,-0.9550514,"('unmotivated', 'motivated')",-1.0372516,-0.9550514,0.0822002
78,-0.35399976,-0.32214206,"('nonresilient', 'resilient')",-0.3539998,-0.3221421,0.0318577
79,0.115189664,0.062179014,"('wavering', 'unwavering')",0.1151897,0.062179,-0.0530107
80,0.22556107,0.021366328,"('dominated', 'dominating')",0.2255611,0.0213663,-0.2041948
81,0.53078604,0.37720078,"('submissive', 'aggressive')",0.530786,0.3772008,-0.1535852
82,6.276219,6.5292115,"('poor', 'rich')",6.2762189,6.5292115,0.2529926
83,-0.58471626,-0.5630875,"('powerless', 'powerful')",-0.5847163,-0.5630875,0.0216288
84,0.17264183,0.117387846,"('inferior', 'superior')",0.1726418,0.1173878,-0.055254
85,-1.4849067,-1.3693292,"('insignificant', 'prestigious')",-1.4849067,-1.3693292,0.1155775
86,0.5637473,0.5066039,"('uninfluential', 'influential')",0.5637473,0.5066039,-0.0571434
87,-0.08475627,0.13023952,"('unsuccessful', 'successful')",-0.0847563,0.1302395,0.2149958
88,-0.27340275,-0.18428364,"('low', 'eminent')",-0.2734028,-0.1842836,0.0891192
