,unit_male,unit_female,tuple,average_male,average_female,female-male
24,1.6297632,1.56986,"('dishonest', 'honest')",1.6297632,1.56986,-0.0599032
25,0.22804883,0.18643941,"('egoistic', 'altruistic')",0.2280488,0.1864394,-0.0416094
26,1.3533386,1.1626436,"('hardhearted', 'benevolent')",1.3533386,1.1626436,-0.190695
27,1.7868291,1.5740412,"('hardhearted', 'softhearted')",1.7868291,1.5740412,-0.2127879
28,1.4556049,1.2565986,"('disloyal', 'loyal')",1.4556049,1.2565986,-0.1990063
29,-0.45771584,-0.6879659,"('unfair', 'fair')",-0.4577158,-0.6879659,-0.2302501
30,1.1752907,1.3059893,"('intolerant', 'tolerant')",1.1752907,1.3059893,0.1306986
31,-1.5909582,-1.7416817,"('evil', 'good')",-1.5909582,-1.7416817,-0.1507235
32,1.5392997,1.468701,"('unkind', 'kind')",1.5392997,1.468701,-0.0705987
33,-0.38974166,-0.4981081,"('wrong', 'right')",-0.3897417,-0.4981081,-0.1083664
34,4.477775,4.7639084,"('mean', 'honorable')",4.4777751,4.7639084,0.2861333
35,-1.1692005,-1.4885138,"('corrupt', 'incorrupt')",-1.1692005,-1.4885138,-0.3193133
36,-1.2301347,-1.4274564,"('hostile', 'amicable')",-1.2301347,-1.4274564,-0.1973217
37,0.7609997,0.73052144,"('fake', 'genuine')",0.7609997,0.7305214,-0.0304783
38,-0.07883495,0.050812587,"('untruthful', 'truthful')",-0.078835,0.0508126,0.1296476
39,0.3376062,0.3784364,"('exploitative', 'cooperative')",0.3376062,0.3784364,0.0408302
40,-1.4631631,-1.6823256,"('stingy', 'generous')",-1.4631631,-1.6823256,-0.2191625
41,0.5619626,0.43529245,"('unforgiving', 'forgiving')",0.5619626,0.4352925,-0.1266701
42,-2.135066,-2.1751528,"('unreliable', 'reliable')",-2.135066,-2.1751528,-0.0400868
43,1.3176055,1.49281,"('irresponsible', 'responsible')",1.3176055,1.49281,0.1752045
44,-1.4234385,-1.4371246,"('prejudiced', 'unprejudiced')",-1.4234385,-1.4371246,-0.0136861
45,0.7239612,0.550536,"('incompetent', 'competent')",0.7239612,0.550536,-0.1734252
46,-0.24319369,-0.17373496,"('uncompetitive', 'competitive')",-0.2431937,-0.173735,0.0694587
47,4.675997,4.7710867,"('stupid', 'smart')",4.6759968,4.7710867,0.0950899
48,0.48433042,0.47949678,"('unintelligent', 'intelligent')",0.4843304,0.4794968,-0.0048336
49,-0.23231277,-0.09236215,"('unable', 'able')",-0.2323128,-0.0923622,0.1399506
50,-0.58601534,-0.6348003,"('clumsy', 'skillful')",-0.5860153,-0.6348003,-0.048785
51,0.5057457,0.50034094,"('uneducated', 'educated')",0.5057457,0.5003409,-0.0054048
52,-0.70859843,-0.9701459,"('irrational', 'rational')",-0.7085984,-0.9701459,-0.2615475
53,-0.16947797,-0.13647225,"('uncreative', 'creative')",-0.169478,-0.1364723,0.0330057
54,0.55828905,0.57539153,"('incapable', 'capable')",0.5582891,0.5753915,0.0171024
55,1.0980123,1.1549449,"('incompetent', 'clever')",1.0980123,1.1549449,0.0569326
56,0.8065243,0.9131961,"('impractical', 'practical')",0.8065243,0.9131961,0.1066718
57,-1.8944925,-1.9281465,"('unimaginative', 'imaginative')",-1.8944925,-1.9281465,-0.033654
58,0.6188565,0.6639246,"('undiscriminating', 'discriminating')",0.6188565,0.6639246,0.0450681
59,-0.6299983,-0.647073,"('foolish', 'wise')",-0.6299983,-0.647073,-0.0170747
60,0.9785648,1.2673733,"('inefficient', 'efficient')",0.9785648,1.2673733,0.2888085
61,0.6874973,0.47472245,"('illogical', 'logical')",0.6874973,0.4747224,-0.2127749
62,0.8916768,1.0127287,"('incompetent', 'brilliant')",0.8916768,1.0127287,0.1210519
63,0.37881532,0.52281886,"('unperceptive', 'insightful')",0.3788153,0.5228189,0.1440036
64,-5.907304,-5.875668,"('shy', 'confident')",-5.9073038,-5.875668,0.0316358
65,0.514688,0.6555926,"('insecure', 'secure')",0.514688,0.6555926,0.1409046
66,-0.3190567,-0.4775835,"('inactive', 'active')",-0.3190567,-0.4775835,-0.1585268
67,-0.4253236,-0.27120817,"('doubtful', 'determined')",-0.4253236,-0.2712082,0.1541154
68,-1.0749911,-1.0123265,"('dependent', 'independent')",-1.0749911,-1.0123265,0.0626646
69,-2.038899,-2.1217368,"('lazy', 'industrious')",-2.0388989,-2.1217368,-0.0828379
70,1.9429678,1.8957086,"('lethargic', 'energetic')",1.9429678,1.8957086,-0.0472592
71,-0.092630856,-0.23474349,"('diffident', 'self-confident')",-0.0926309,-0.2347435,-0.1421126
72,0.93843025,1.1122944,"('unambitious', 'ambitious')",0.9384302,1.1122944,0.1738642
73,-3.0006893,-3.0060132,"('helpless', 'self-reliant')",-3.0006893,-3.0060132,-0.0053239
74,0.42560872,0.29414174,"('undedicated', 'dedicated')",0.4256087,0.2941417,-0.131467
75,-1.0271115,-0.9862572,"('meek', 'impulsive')",-1.0271115,-0.9862572,0.0408543
76,0.5159669,0.60032386,"('anxious', 'daring')",0.5159669,0.6003239,0.084357
77,-1.538622,-1.4272946,"('unmotivated', 'motivated')",-1.538622,-1.4272946,0.1113274
78,-1.1008681,-1.1936058,"('nonresilient', 'resilient')",-1.1008681,-1.1936058,-0.0927377
79,-0.679341,-0.71010965,"('wavering', 'unwavering')",-0.679341,-0.7101097,-0.0307687
80,0.6403475,0.62338734,"('dominated', 'dominating')",0.6403475,0.6233873,-0.0169602
81,0.3483696,0.54211587,"('submissive', 'aggressive')",0.3483696,0.5421159,0.1937463
82,6.09389,6.040671,"('poor', 'rich')",6.0938902,6.0406709,-0.0532193
83,-0.38259527,-0.32857364,"('powerless', 'powerful')",-0.3825953,-0.3285736,0.0540217
84,0.037494823,-0.027469972,"('inferior', 'superior')",0.0374948,-0.02747,-0.0649648
85,-1.8578073,-2.0265417,"('insignificant', 'prestigious')",-1.8578073,-2.0265417,-0.1687344
86,0.8836978,0.7865855,"('uninfluential', 'influential')",0.8836978,0.7865855,-0.0971123
87,0.29164103,0.19235937,"('unsuccessful', 'successful')",0.291641,0.1923594,-0.0992816
88,0.19154598,0.21992415,"('low', 'eminent')",0.191546,0.2199242,0.0283782
