,cross_male,cross_female,tuple,average_male,average_female,female-male
51,0.40589622,0.24298534,"('uneducated', 'educated')",0.4058962,0.2429853,-0.1629109
52,-0.96935827,-0.84139943,"('irrational', 'rational')",-0.9693583,-0.8413994,0.1279589
53,-0.24472588,-0.1700907,"('uncreative', 'creative')",-0.2447259,-0.1700907,0.0746352
54,0.74740016,0.9488712,"('incapable', 'capable')",0.7474002,0.9488712,0.201471
55,0.73056275,0.5904314,"('incompetent', 'clever')",0.7305627,0.5904314,-0.1401313
56,1.5981663,1.4286277,"('impractical', 'practical')",1.5981663,1.4286277,-0.1695386
57,-2.4416614,-2.6074493,"('unimaginative', 'imaginative')",-2.4416614,-2.6074493,-0.1657879
58,-0.171794,-0.26637036,"('undiscriminating', 'discriminating')",-0.171794,-0.2663704,-0.0945764
59,0.075517364,0.16012439,"('foolish', 'wise')",0.0755174,0.1601244,0.084607
60,0.85525095,0.84210527,"('inefficient', 'efficient')",0.855251,0.8421053,-0.0131457
61,0.1748301,-0.0064841807,"('illogical', 'logical')",0.1748301,-0.0064842,-0.1813143
62,1.2097286,1.2199358,"('incompetent', 'brilliant')",1.2097286,1.2199358,0.0102072
63,-0.0667025,-0.03266818,"('unperceptive', 'insightful')",-0.0667025,-0.0326682,0.0340343
64,-5.442688,-5.6435533,"('shy', 'confident')",-5.442688,-5.6435533,-0.2008653
65,0.5547533,0.4325821,"('insecure', 'secure')",0.5547533,0.4325821,-0.1221712
66,0.18439932,0.087522626,"('inactive', 'active')",0.1843993,0.0875226,-0.0968767
67,-0.20814699,-0.17088656,"('doubtful', 'determined')",-0.208147,-0.1708866,0.0372604
68,-0.96880746,-0.90629685,"('dependent', 'independent')",-0.9688075,-0.9062968,0.0625107
69,-1.1224251,-1.1467241,"('lazy', 'industrious')",-1.1224251,-1.1467241,-0.024299
70,1.112047,1.0277561,"('lethargic', 'energetic')",1.112047,1.0277561,-0.0842909
71,1.065492,0.937333,"('diffident', 'self-confident')",1.065492,0.937333,-0.128159
72,0.7194515,0.70131826,"('unambitious', 'ambitious')",0.7194515,0.7013183,-0.0181332
73,-2.6085634,-2.7429807,"('helpless', 'self-reliant')",-2.6085634,-2.7429807,-0.1344173
74,0.14678788,-0.05561971,"('undedicated', 'dedicated')",0.1467879,-0.0556197,-0.2024076
75,-1.1658324,-0.98832756,"('meek', 'impulsive')",-1.1658324,-0.9883276,0.1775048
76,0.19405898,0.18611743,"('anxious', 'daring')",0.194059,0.1861174,-0.0079416
77,-0.7779104,-0.67368287,"('unmotivated', 'motivated')",-0.7779104,-0.6736829,0.1042275
78,-0.52842987,-0.5397418,"('nonresilient', 'resilient')",-0.5284299,-0.5397418,-0.0113119
79,-0.20072362,-0.1402879,"('wavering', 'unwavering')",-0.2007236,-0.1402879,0.0604357
80,0.22138499,-0.031636152,"('dominated', 'dominating')",0.221385,-0.0316362,-0.2530212
81,0.017058551,-0.03811671,"('submissive', 'aggressive')",0.0170586,-0.0381167,-0.0551753
82,5.4444375,5.7896323,"('poor', 'rich')",5.4444375,5.7896323,0.3451948
83,-0.53149813,-0.6460781,"('powerless', 'powerful')",-0.5314981,-0.6460781,-0.11458
84,0.06356114,0.06259596,"('inferior', 'superior')",0.0635611,0.062596,-0.0009651
85,-1.1620859,-1.1987973,"('insignificant', 'prestigious')",-1.1620859,-1.1987973,-0.0367114
86,0.30412295,0.13880412,"('uninfluential', 'influential')",0.304123,0.1388041,-0.1653189
87,0.1491771,0.039608262,"('unsuccessful', 'successful')",0.1491771,0.0396083,-0.1095688
88,-0.03849692,-0.14308418,"('low', 'eminent')",-0.0384969,-0.1430842,-0.1045873
