,ice_male,ice_female,tuple,average_male,average_female,female-male
40,-1.5165033,-1.4508637,"('stingy', 'generous')",-1.5165033,-1.4508637,0.0656396
41,0.5710489,0.20786765,"('unforgiving', 'forgiving')",0.5710489,0.2078677,-0.3631812
42,-2.9124782,-2.8088574,"('unreliable', 'reliable')",-2.9124782,-2.8088574,0.1036208
43,1.2497281,1.1489278,"('irresponsible', 'responsible')",1.2497281,1.1489278,-0.1008003
44,-1.8870623,-1.9159582,"('prejudiced', 'unprejudiced')",-1.8870623,-1.9159582,-0.0288959
45,0.2988437,0.18937284,"('incompetent', 'competent')",0.2988437,0.1893728,-0.1094709
46,-0.27617076,-0.47000492,"('uncompetitive', 'competitive')",-0.2761708,-0.4700049,-0.1938341
47,5.5207906,5.5719714,"('stupid', 'smart')",5.5207906,5.5719714,0.0511808
48,1.127464,0.93215173,"('unintelligent', 'intelligent')",1.1274641,0.9321517,-0.1953124
49,0.45263,0.53279203,"('unable', 'able')",0.45263,0.532792,0.080162
50,-0.3202862,-0.17083816,"('clumsy', 'skillful')",-0.3202862,-0.1708382,0.149448
51,0.92130816,0.8667181,"('uneducated', 'educated')",0.9213082,0.8667181,-0.0545901
52,-0.2929445,-0.17404784,"('irrational', 'rational')",-0.2929445,-0.1740478,0.1188967
53,0.037679233,0.024128472,"('uncreative', 'creative')",0.0376792,0.0241285,-0.0135507
54,1.1581862,1.4008135,"('incapable', 'capable')",1.1581862,1.4008135,0.2426273
55,1.0994997,0.9898916,"('incompetent', 'clever')",1.0994997,0.9898916,-0.1096081
56,0.5288904,0.47104925,"('impractical', 'practical')",0.5288904,0.4710492,-0.0578412
57,-2.798511,-2.8940144,"('unimaginative', 'imaginative')",-2.798511,-2.8940144,-0.0955034
58,-0.010265343,-0.02365379,"('undiscriminating', 'discriminating')",-0.0102653,-0.0236538,-0.0133885
59,-0.12034332,0.04675415,"('foolish', 'wise')",-0.1203433,0.0467542,0.1670975
60,1.0579212,0.91842383,"('inefficient', 'efficient')",1.0579212,0.9184238,-0.1394974
61,1.157846,0.8961725,"('illogical', 'logical')",1.157846,0.8961725,-0.2616735
62,1.4693059,1.5802628,"('incompetent', 'brilliant')",1.4693059,1.5802628,0.1109569
63,1.049514,1.00295,"('unperceptive', 'insightful')",1.0495141,1.00295,-0.0465641
64,-6.871748,-6.6544557,"('shy', 'confident')",-6.871748,-6.6544557,0.2172923
65,0.3111214,0.281497,"('insecure', 'secure')",0.3111214,0.281497,-0.0296244
66,-0.742294,-0.5417622,"('inactive', 'active')",-0.742294,-0.5417622,0.2005318
67,-0.3409659,-0.5372217,"('doubtful', 'determined')",-0.3409659,-0.5372217,-0.1962558
68,-0.47046486,-0.38006088,"('dependent', 'independent')",-0.4704649,-0.3800609,0.090404
69,-2.3107717,-2.084471,"('lazy', 'industrious')",-2.3107717,-2.084471,0.2263007
70,1.381844,1.4488777,"('lethargic', 'energetic')",1.381844,1.4488777,0.0670337
71,0.22798666,0.332615,"('diffident', 'self-confident')",0.2279867,0.332615,0.1046283
72,0.8041276,0.9530673,"('unambitious', 'ambitious')",0.8041276,0.9530673,0.1489397
73,-3.38973,-3.0574453,"('helpless', 'self-reliant')",-3.38973,-3.0574453,0.3322847
74,0.38608837,0.19443402,"('undedicated', 'dedicated')",0.3860884,0.194434,-0.1916544
75,-1.6913366,-1.3945763,"('meek', 'impulsive')",-1.6913366,-1.3945763,0.2967603
76,0.5686462,0.3890258,"('anxious', 'daring')",0.5686462,0.3890258,-0.1796204
77,-1.0071546,-0.98058635,"('unmotivated', 'motivated')",-1.0071546,-0.9805863,0.0265683
78,-0.48946407,-0.53506243,"('nonresilient', 'resilient')",-0.4894641,-0.5350624,-0.0455983
79,-0.5077685,-0.3897716,"('wavering', 'unwavering')",-0.5077685,-0.3897716,0.1179969
80,0.51937586,0.41937265,"('dominated', 'dominating')",0.5193759,0.4193726,-0.1000033
81,0.42675132,0.2759109,"('submissive', 'aggressive')",0.4267513,0.2759109,-0.1508404
82,6.6086445,6.8805647,"('poor', 'rich')",6.6086445,6.8805647,0.2719202
83,-0.60101354,-0.6040084,"('powerless', 'powerful')",-0.6010135,-0.6040084,-0.0029949
84,0.31116417,0.33488026,"('inferior', 'superior')",0.3111642,0.3348803,0.0237161
85,-0.76086867,-0.87058073,"('insignificant', 'prestigious')",-0.7608687,-0.8705807,-0.109712
86,0.88346523,0.72293466,"('uninfluential', 'influential')",0.8834652,0.7229347,-0.1605305
87,0.5747844,0.77057105,"('unsuccessful', 'successful')",0.5747844,0.7705711,0.1957867
88,0.438229,0.40210432,"('low', 'eminent')",0.438229,0.4021043,-0.0361247
