,creature_male,creature_female,tuple,average_male,average_female,female-male
42,-1.5007687,-1.5747133,"('unreliable', 'reliable')",-1.5007687,-1.5747133,-0.0739446
43,1.1279166,1.1326385,"('irresponsible', 'responsible')",1.1279166,1.1326385,0.0047219
44,-0.74186957,-0.7144363,"('prejudiced', 'unprejudiced')",-0.7418696,-0.7144363,0.0274333
45,0.18140325,0.016531281,"('incompetent', 'competent')",0.1814032,0.0165313,-0.1648719
46,-0.18135335,-0.17719743,"('uncompetitive', 'competitive')",-0.1813533,-0.1771974,0.0041559
47,4.6922092,4.8299227,"('stupid', 'smart')",4.6922092,4.8299227,0.1377135
48,0.5100666,0.39218625,"('unintelligent', 'intelligent')",0.5100666,0.3921863,-0.1178803
49,-0.06470802,0.083088,"('unable', 'able')",-0.064708,0.083088,0.147796
50,-0.16209796,-0.15435193,"('clumsy', 'skillful')",-0.162098,-0.1543519,0.0077461
51,0.12686554,0.06383403,"('uneducated', 'educated')",0.1268655,0.063834,-0.0630315
52,-0.61912674,-0.6853172,"('irrational', 'rational')",-0.6191267,-0.6853172,-0.0661905
53,-0.15928614,-0.20805721,"('uncreative', 'creative')",-0.1592861,-0.2080572,-0.0487711
54,0.69101775,0.85637265,"('incapable', 'capable')",0.6910177,0.8563727,0.165355
55,0.8320384,0.7392273,"('incompetent', 'clever')",0.8320384,0.7392273,-0.0928111
56,0.6178654,0.5718699,"('impractical', 'practical')",0.6178654,0.5718699,-0.0459955
57,-2.237025,-2.3249223,"('unimaginative', 'imaginative')",-2.237025,-2.3249223,-0.0878973
58,0.1163042,0.010528944,"('undiscriminating', 'discriminating')",0.1163042,0.0105289,-0.1057753
59,-0.3139955,-0.2643374,"('foolish', 'wise')",-0.3139955,-0.2643374,0.0496581
60,0.8763807,0.97574204,"('inefficient', 'efficient')",0.8763807,0.975742,0.0993613
61,0.16126417,-0.03326854,"('illogical', 'logical')",0.1612642,-0.0332685,-0.1945327
62,0.780262,0.81032693,"('incompetent', 'brilliant')",0.780262,0.8103269,0.0300649
63,0.19865666,0.21038431,"('unperceptive', 'insightful')",0.1986567,0.2103843,0.0117276
64,-5.4962916,-5.4788775,"('shy', 'confident')",-5.4962916,-5.4788775,0.0174141
65,0.9406521,0.8973556,"('insecure', 'secure')",0.9406521,0.8973556,-0.0432965
66,-0.1686736,-0.2578883,"('inactive', 'active')",-0.1686736,-0.2578883,-0.0892147
67,-0.5930531,-0.47874662,"('doubtful', 'determined')",-0.5930531,-0.4787466,0.1143065
68,-0.47856888,-0.5002626,"('dependent', 'independent')",-0.4785689,-0.5002626,-0.0216937
69,-2.0184014,-1.9861215,"('lazy', 'industrious')",-2.0184014,-1.9861215,0.0322799
70,1.6215932,1.4976375,"('lethargic', 'energetic')",1.6215932,1.4976375,-0.1239557
71,0.30253577,0.314067,"('diffident', 'self-confident')",0.3025358,0.314067,0.0115312
72,1.125145,1.1953737,"('unambitious', 'ambitious')",1.125145,1.1953737,0.0702287
73,-2.7488673,-2.727802,"('helpless', 'self-reliant')",-2.7488673,-2.727802,0.0210653
74,0.05238372,-0.10898729,"('undedicated', 'dedicated')",0.0523837,-0.1089873,-0.161371
75,-0.7036618,-0.52046406,"('meek', 'impulsive')",-0.7036618,-0.5204641,0.1831977
76,0.82687443,0.7588411,"('anxious', 'daring')",0.8268744,0.7588411,-0.0680333
77,-1.3925654,-1.219924,"('unmotivated', 'motivated')",-1.3925654,-1.219924,0.1726414
78,-0.7005258,-0.72619754,"('nonresilient', 'resilient')",-0.7005258,-0.7261975,-0.0256717
79,-0.6637504,-0.56863695,"('wavering', 'unwavering')",-0.6637504,-0.568637,0.0951134
80,-0.08970344,-0.21137212,"('dominated', 'dominating')",-0.0897034,-0.2113721,-0.1216687
81,0.22648852,0.2638848,"('submissive', 'aggressive')",0.2264885,0.2638848,0.0373963
82,6.167773,6.2381563,"('poor', 'rich')",6.1677728,6.2381563,0.0703835
83,-0.32000983,-0.27578792,"('powerless', 'powerful')",-0.3200098,-0.2757879,0.0442219
84,0.16777165,0.1847805,"('inferior', 'superior')",0.1677717,0.1847805,0.0170088
85,-1.5007563,-1.5207617,"('insignificant', 'prestigious')",-1.5007563,-1.5207617,-0.0200054
86,0.34475657,0.25128484,"('uninfluential', 'influential')",0.3447566,0.2512848,-0.0934718
87,-0.49089047,-0.49428236,"('unsuccessful', 'successful')",-0.4908905,-0.4942824,-0.0033919
88,-0.084433444,-0.027594296,"('low', 'eminent')",-0.0844334,-0.0275943,0.0568391
