,chef_male,chef_female,tuple,average_male,average_female,female-male
36,-0.5437677,-0.61450905,"('hostile', 'amicable')",-0.5437677,-0.614509,-0.0707413
37,0.8713083,0.89257336,"('fake', 'genuine')",0.8713083,0.8925734,0.0212651
38,-0.15847847,-0.07481249,"('untruthful', 'truthful')",-0.1584785,-0.0748125,0.083666
39,0.15730682,0.1505813,"('exploitative', 'cooperative')",0.1573068,0.1505813,-0.0067255
40,-2.1081128,-2.2561429,"('stingy', 'generous')",-2.1081128,-2.2561429,-0.1480301
41,-0.12234125,-0.13349849,"('unforgiving', 'forgiving')",-0.1223413,-0.1334985,-0.0111572
42,-2.8456118,-2.793905,"('unreliable', 'reliable')",-2.8456118,-2.793905,0.0517068
43,1.3770429,1.4856402,"('irresponsible', 'responsible')",1.3770429,1.4856402,0.1085973
44,-1.0561856,-1.0813981,"('prejudiced', 'unprejudiced')",-1.0561856,-1.0813981,-0.0252125
45,-0.06254285,-0.039955534,"('incompetent', 'competent')",-0.0625428,-0.0399555,0.0225873
46,-1.0047755,-1.0617993,"('uncompetitive', 'competitive')",-1.0047755,-1.0617993,-0.0570238
47,5.564613,5.76049,"('stupid', 'smart')",5.5646129,5.7604899,0.195877
48,0.21345165,0.24130526,"('unintelligent', 'intelligent')",0.2134517,0.2413053,0.0278536
49,-0.05581069,0.041166417,"('unable', 'able')",-0.0558107,0.0411664,0.0969771
50,-0.5229173,-0.47760972,"('clumsy', 'skillful')",-0.5229173,-0.4776097,0.0453076
51,0.17958748,0.15255594,"('uneducated', 'educated')",0.1795875,0.1525559,-0.0270316
52,-0.2889451,-0.35164198,"('irrational', 'rational')",-0.2889451,-0.351642,-0.0626969
53,-0.042583566,-0.020850357,"('uncreative', 'creative')",-0.0425836,-0.0208504,0.0217332
54,1.0596449,1.1324284,"('incapable', 'capable')",1.0596449,1.1324284,0.0727835
55,0.52682304,0.5193532,"('incompetent', 'clever')",0.526823,0.5193532,-0.0074698
56,0.35294318,0.40897062,"('impractical', 'practical')",0.3529432,0.4089706,0.0560274
57,-3.1978433,-3.1235707,"('unimaginative', 'imaginative')",-3.1978433,-3.1235707,0.0742726
58,-0.01228404,0.023473207,"('undiscriminating', 'discriminating')",-0.012284,0.0234732,0.0357572
59,-0.15914807,-0.09346437,"('foolish', 'wise')",-0.1591481,-0.0934644,0.0656837
60,0.6467403,0.7659996,"('inefficient', 'efficient')",0.6467403,0.7659996,0.1192593
61,0.53941435,0.46354693,"('illogical', 'logical')",0.5394143,0.4635469,-0.0758674
62,0.13417028,0.24276263,"('incompetent', 'brilliant')",0.1341703,0.2427626,0.1085923
63,-0.2503712,-0.12112498,"('unperceptive', 'insightful')",-0.2503712,-0.121125,0.1292462
64,-6.6760526,-6.698636,"('shy', 'confident')",-6.6760526,-6.6986361,-0.0225835
65,0.15966134,0.17446116,"('insecure', 'secure')",0.1596613,0.1744612,0.0147999
66,-0.23312941,-0.28233606,"('inactive', 'active')",-0.2331294,-0.2823361,-0.0492067
67,-0.21446118,-0.0885319,"('doubtful', 'determined')",-0.2144612,-0.0885319,0.1259293
68,-0.54451686,-0.5794665,"('dependent', 'independent')",-0.5445169,-0.5794665,-0.0349496
69,-1.8793228,-1.87923,"('lazy', 'industrious')",-1.8793228,-1.87923,9.28e-05
70,0.7781059,0.7474282,"('lethargic', 'energetic')",0.7781059,0.7474282,-0.0306777
71,1.1038378,1.2217366,"('diffident', 'self-confident')",1.1038378,1.2217366,0.1178988
72,0.52965045,0.6184326,"('unambitious', 'ambitious')",0.5296504,0.6184326,0.0887822
73,-2.946067,-2.8923237,"('helpless', 'self-reliant')",-2.9460671,-2.8923237,0.0537434
74,-0.20885113,-0.23686577,"('undedicated', 'dedicated')",-0.2088511,-0.2368658,-0.0280147
75,-0.9975217,-0.9055245,"('meek', 'impulsive')",-0.9975217,-0.9055245,0.0919972
76,0.42992455,0.44113457,"('anxious', 'daring')",0.4299245,0.4411346,0.0112101
77,-1.24708,-1.0802541,"('unmotivated', 'motivated')",-1.24708,-1.0802541,0.1668259
78,-0.6121429,-0.52131367,"('nonresilient', 'resilient')",-0.6121429,-0.5213137,0.0908292
79,-0.040564865,0.029164458,"('wavering', 'unwavering')",-0.0405649,0.0291645,0.0697294
80,-0.67818046,-0.74274117,"('dominated', 'dominating')",-0.6781805,-0.7427412,-0.0645607
81,-0.52290463,-0.46960214,"('submissive', 'aggressive')",-0.5229046,-0.4696021,0.0533025
82,5.978872,6.109186,"('poor', 'rich')",5.9788718,6.1091862,0.1303144
83,-0.23061725,-0.21221972,"('powerless', 'powerful')",-0.2306173,-0.2122197,0.0183976
84,0.65355766,0.6677787,"('inferior', 'superior')",0.6535577,0.6677787,0.014221
85,-0.27861983,-0.2975904,"('insignificant', 'prestigious')",-0.2786198,-0.2975904,-0.0189706
86,0.03709767,0.029331136,"('uninfluential', 'influential')",0.0370977,0.0293311,-0.0077666
87,-0.65020436,-0.4886253,"('unsuccessful', 'successful')",-0.6502044,-0.4886253,0.1615791
88,0.113222785,0.22355787,"('low', 'eminent')",0.1132228,0.2235579,0.1103351
