,lion_male,lion_female,tuple,average_male,average_female,female-male
44,-1.3835275,-1.4285308,"('prejudiced', 'unprejudiced')",-1.3835275,-1.4285308,-0.0450033
45,0.5199227,0.4404598,"('incompetent', 'competent')",0.5199227,0.4404598,-0.0794629
46,-0.40180737,-0.25591648,"('uncompetitive', 'competitive')",-0.4018074,-0.2559165,0.1458909
47,5.0269628,5.2629433,"('stupid', 'smart')",5.0269628,5.2629433,0.2359805
48,0.5336844,0.52362347,"('unintelligent', 'intelligent')",0.5336844,0.5236235,-0.0100609
49,0.40683946,0.64411044,"('unable', 'able')",0.4068395,0.6441104,0.2372709
50,-0.37374854,-0.39659956,"('clumsy', 'skillful')",-0.3737485,-0.3965996,-0.0228511
51,0.36962032,0.45980182,"('uneducated', 'educated')",0.3696203,0.4598018,0.0901815
52,-0.30862096,-0.45810705,"('irrational', 'rational')",-0.308621,-0.4581071,-0.1494861
53,-0.073718056,-0.119442776,"('uncreative', 'creative')",-0.0737181,-0.1194428,-0.0457247
54,1.0871999,1.2982521,"('incapable', 'capable')",1.0871999,1.2982521,0.2110522
55,0.82791835,0.9158635,"('incompetent', 'clever')",0.8279184,0.9158635,0.0879451
56,1.0001845,1.0395015,"('impractical', 'practical')",1.0001845,1.0395015,0.039317
57,-2.083717,-2.172686,"('unimaginative', 'imaginative')",-2.0837171,-2.1726861,-0.088969
58,0.14769691,0.03349217,"('undiscriminating', 'discriminating')",0.1476969,0.0334922,-0.1142047
59,-0.00973849,-0.021109872,"('foolish', 'wise')",-0.0097385,-0.0211099,-0.0113714
60,0.74457914,1.0554272,"('inefficient', 'efficient')",0.7445791,1.0554272,0.3108481
61,0.14948247,0.0524686,"('illogical', 'logical')",0.1494825,0.0524686,-0.0970139
62,1.2598884,1.465407,"('incompetent', 'brilliant')",1.2598884,1.465407,0.2055186
63,0.46539608,0.60254544,"('unperceptive', 'insightful')",0.4653961,0.6025454,0.1371493
64,-5.566153,-5.575025,"('shy', 'confident')",-5.566153,-5.5750251,-0.0088721
65,0.44373733,0.4947513,"('insecure', 'secure')",0.4437373,0.4947513,0.051014
66,0.1573956,-0.06919666,"('inactive', 'active')",0.1573956,-0.0691967,-0.2265923
67,-0.30016366,-0.24846923,"('doubtful', 'determined')",-0.3001637,-0.2484692,0.0516945
68,-0.6934189,-0.55128974,"('dependent', 'independent')",-0.6934189,-0.5512897,0.1421292
69,-1.8386925,-1.9531372,"('lazy', 'industrious')",-1.8386925,-1.9531372,-0.1144447
70,1.4125482,1.4052862,"('lethargic', 'energetic')",1.4125482,1.4052862,-0.007262
71,0.18987857,0.0997956,"('diffident', 'self-confident')",0.1898786,0.0997956,-0.090083
72,0.93841755,0.95949316,"('unambitious', 'ambitious')",0.9384176,0.9594932,0.0210756
73,-2.871101,-2.8895855,"('helpless', 'self-reliant')",-2.8711009,-2.8895855,-0.0184846
74,0.27111822,0.1064984,"('undedicated', 'dedicated')",0.2711182,0.1064984,-0.1646198
75,-0.9062255,-0.8219433,"('meek', 'impulsive')",-0.9062255,-0.8219433,0.0842822
76,0.5783694,0.6484427,"('anxious', 'daring')",0.5783694,0.6484427,0.0700733
77,-1.1840686,-0.9686151,"('unmotivated', 'motivated')",-1.1840686,-0.9686151,0.2154535
78,-0.87201256,-0.853941,"('nonresilient', 'resilient')",-0.8720126,-0.853941,0.0180716
79,-0.37476793,-0.3565443,"('wavering', 'unwavering')",-0.3747679,-0.3565443,0.0182236
80,-0.17902613,-0.35212573,"('dominated', 'dominating')",-0.1790261,-0.3521257,-0.1730996
81,0.22502133,0.4063974,"('submissive', 'aggressive')",0.2250213,0.4063974,0.1813761
82,6.2957997,6.577071,"('poor', 'rich')",6.2957997,6.5770712,0.2812715
83,-0.46332136,-0.44299927,"('powerless', 'powerful')",-0.4633214,-0.4429993,0.0203221
84,0.29226598,0.3429509,"('inferior', 'superior')",0.292266,0.3429509,0.0506849
85,-1.179407,-1.3554659,"('insignificant', 'prestigious')",-1.179407,-1.3554659,-0.1760589
86,0.56092125,0.6317179,"('uninfluential', 'influential')",0.5609213,0.6317179,0.0707966
87,0.021475444,0.022476602,"('unsuccessful', 'successful')",0.0214754,0.0224766,0.0010012
88,-0.087928735,0.048050452,"('low', 'eminent')",-0.0879287,0.0480505,0.1359792
