,oneok_male,oneok_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-1.1068968,-1.0523119,"('unpopular', 'popular')",0.1284076,0.1937792,-0.4892446,-0.4292663,0.0599783
17,-0.27462527,-0.18237123,"('nasty', 'nice')",-0.522519,-0.49791694,-0.3985721,-0.3401441,0.058428
18,0.085201696,0.06334582,"('disagreeable', 'welcoming')",-0.13509633,-0.20782469,-0.0249473,-0.0722394,-0.0472921
19,-1.3239994,-1.28855,"('inhospitable', 'hospitable')",0.012360135,0.07029332,-0.6558197,-0.6091284,0.0466913
20,-0.53795004,-0.5078508,"('rough', 'thoughtful')",0.91867995,0.8604868,0.190365,0.176318,-0.014047
21,0.78241646,0.78520894,"('immoral', 'moral')",-0.4572482,-0.448652,0.1625841,0.1682785,0.0056944
22,0.5885965,0.58115137,"('untrustworthy', 'trustworthy')",-0.72224414,-0.76385075,-0.0668238,-0.0913497,-0.0245259
23,0.20287025,0.22915992,"('insincere', 'sincere')",5.5489545,5.67189,2.8759124,2.9505248,0.0746124
24,0.63438815,0.5551536,"('dishonest', 'honest')",0.6639997,0.6601968,0.6491939,0.6076752,-0.0415187
25,-0.42144373,-0.4394554,"('egoistic', 'altruistic')",1.7823237,1.6293404,0.68044,0.5949425,-0.0854975
26,0.17028506,-0.02208314,"('hardhearted', 'benevolent')",1.8395412,1.597501,1.0049131,0.7877089,-0.2172042
27,0.37771207,0.3709068,"('hardhearted', 'softhearted')",1.3888637,1.2844021,0.8832879,0.8276545,-0.0556334
28,-0.5327957,-0.5465556,"('disloyal', 'loyal')",1.1979108,1.0877469,0.3325575,0.2705956,-0.0619619
29,-0.56227267,-0.5669748,"('unfair', 'fair')",-0.3883345,-0.54793566,-0.4753036,-0.5574552,-0.0821516
30,0.89757806,0.9272409,"('intolerant', 'tolerant')",1.3940481,1.4031371,1.1458131,1.165189,0.0193759
31,-1.3557972,-1.2979461,"('evil', 'good')",-0.49750438,-0.6158847,-0.9266508,-0.9569154,-0.0302646
32,0.21344116,0.103114836,"('unkind', 'kind')",0.7770119,0.5871677,0.4952265,0.3451413,-0.1500852
33,0.17582652,0.089582086,"('wrong', 'right')",-0.28480405,-0.37197563,-0.0544888,-0.1411968,-0.086708
34,-0.3576856,-0.18363787,"('mean', 'honorable')",5.6847606,5.97596,2.6635375,2.8961608,0.2326233
35,-1.1247225,-1.2145691,"('corrupt', 'incorrupt')",-0.2357413,-0.35255298,-0.6802319,-0.7835611,-0.1033292
36,-1.4991896,-1.5539325,"('hostile', 'amicable')",0.18905039,-0.0353065,-0.6550696,-0.7946195,-0.1395499
37,-0.020045731,-0.027684778,"('fake', 'genuine')",0.6741841,0.6712102,0.3270692,0.3217627,-0.0053065
38,-0.6630219,-0.58895606,"('untruthful', 'truthful')",-0.23392637,-0.099766366,-0.4484741,-0.3443612,0.1041129
39,1.002862,1.0756674,"('exploitative', 'cooperative')",0.34266955,0.34642345,0.6727657,0.7110454,0.0382797
40,-0.15591274,-0.17884767,"('stingy', 'generous')",-1.1901225,-1.2839543,-0.6730176,-0.731401,-0.0583834
41,0.47076312,0.4769539,"('unforgiving', 'forgiving')",0.17483418,0.051635556,0.3227986,0.2642947,-0.0585039
42,-0.040451936,0.08372464,"('unreliable', 'reliable')",-3.3965735,-3.273185,-1.7185128,-1.5947301,0.1237827
43,0.30964932,0.35441956,"('irresponsible', 'responsible')",0.6405436,0.70222515,0.4750965,0.5283223,0.0532258
44,0.30306515,0.27868614,"('prejudiced', 'unprejudiced')",-1.6413194,-1.6445587,-0.6691271,-0.6829363,-0.0138092
45,0.068962395,0.18657549,"('incompetent', 'competent')",0.048490297,0.047104552,0.0587263,0.11684,0.0581137
46,0.44082588,0.47781304,"('uncompetitive', 'competitive')",-0.6008907,-0.6177094,-0.0800324,-0.0699482,0.0100842
47,0.42277065,0.4852705,"('stupid', 'smart')",5.114026,5.303976,2.7683983,2.8946233,0.126225
48,0.9273086,0.8512417,"('unintelligent', 'intelligent')",0.71653587,0.7084054,0.8219222,0.7798235,-0.0420987
49,0.2675048,0.42129052,"('unable', 'able')",-0.30883077,-0.09003125,-0.020663,0.1656296,0.1862926
50,-0.5252358,-0.47039616,"('clumsy', 'skillful')",0.07274646,0.10368365,-0.2262447,-0.1833563,0.0428884
51,-0.4093896,-0.5318894,"('uneducated', 'educated')",0.3214165,0.24940713,-0.0439865,-0.1412411,-0.0972546
52,-0.56658447,-0.74172884,"('irrational', 'rational')",0.5483843,0.39429495,-0.0091001,-0.1737169,-0.1646168
53,-0.96011704,-1.0055964,"('uncreative', 'creative')",0.71159106,0.6795885,-0.124263,-0.163004,-0.038741
54,-0.68158,-0.84497124,"('incapable', 'capable')",1.1240883,1.1182564,0.2212541,0.1366426,-0.0846115
55,0.9311778,1.0139586,"('incompetent', 'clever')",0.37141463,0.3713347,0.6512962,0.6926466,0.0413504
56,1.1923074,1.2700857,"('impractical', 'practical')",-0.2288768,-0.08170641,0.4817153,0.5941896,0.1124743
57,-0.3978202,-0.47746545,"('unimaginative', 'imaginative')",-2.281749,-2.4110284,-1.3397846,-1.4442469,-0.1044623
58,-0.2938411,-0.18763079,"('undiscriminating', 'discriminating')",0.33023372,0.31265882,0.0181963,0.062514,0.0443177
59,-0.0036488324,-0.024296982,"('foolish', 'wise')",0.35447478,0.38466355,0.175413,0.1801833,0.0047703
60,1.2913444,1.4416434,"('inefficient', 'efficient')",-0.08302674,0.1457916,0.6041588,0.7937175,0.1895587
61,-0.29103404,-0.40451115,"('illogical', 'logical')",0.1462686,-0.0061192345,-0.0723827,-0.2053152,-0.1329325
62,1.2118843,1.3540689,"('incompetent', 'brilliant')",0.26592216,0.52382493,0.7389032,0.9389469,0.2000437
63,0.0013540937,0.04624201,"('unperceptive', 'insightful')",0.8571639,0.9921181,0.429259,0.5191801,0.0899211
64,-0.05686423,-0.13821526,"('shy', 'confident')",-6.5832024,-6.6315,-3.3200333,-3.3848574,-0.0648241
65,0.30108517,0.3034539,"('insecure', 'secure')",-0.5850234,-0.46977216,-0.1419691,-0.0831591,0.05881
66,-2.056406,-2.1412697,"('inactive', 'active')",0.1566202,0.08624588,-0.9498929,-1.027512,-0.0776191
67,0.52952284,0.4840148,"('doubtful', 'determined')",-0.6061939,-0.55481124,-0.0383355,-0.0353982,0.0029373
68,-0.23722298,-0.26574144,"('dependent', 'independent')",-0.63525915,-0.57280815,-0.4362411,-0.4192748,0.0169663
69,-0.93562925,-0.8402242,"('lazy', 'industrious')",-0.425275,-0.47787595,-0.6804521,-0.6590501,0.021402
70,0.23744494,0.25812966,"('lethargic', 'energetic')",0.54142714,0.5797786,0.389436,0.4189541,0.0295181
71,-0.09851742,-0.059767365,"('diffident', 'self-confident')",0.5312647,0.53105867,0.2163737,0.2356457,0.019272
72,-0.204,-0.21490286,"('unambitious', 'ambitious')",-0.8632665,-0.7565526,-0.5336332,-0.4857277,0.0479055
73,0.37384182,0.4150488,"('helpless', 'self-reliant')",-2.3814778,-2.3554313,-1.003818,-0.9701912,0.0336268
74,0.053006656,0.07550033,"('undedicated', 'dedicated')",0.14874947,0.08996264,0.1008781,0.0827315,-0.0181466
75,-0.5316255,-0.5675513,"('meek', 'impulsive')",-0.5667148,-0.48696572,-0.5491701,-0.5272585,0.0219116
76,0.4937345,0.55287373,"('anxious', 'daring')",-0.048837405,0.11644694,0.2224486,0.3346604,0.1122118
77,-0.45655292,-0.39909214,"('unmotivated', 'motivated')",-1.1102602,-1.054303,-0.7834066,-0.7266976,0.056709
78,-0.4670229,-0.35498703,"('nonresilient', 'resilient')",0.17720643,0.2475152,-0.1449082,-0.0537359,0.0911723
79,-1.7308164,-1.800163,"('wavering', 'unwavering')",-0.26447007,-0.21793354,-0.9976432,-1.0090482,-0.011405
80,0.17406857,0.16701731,"('dominated', 'dominating')",-1.4856493,-1.408859,-0.6557904,-0.6209208,0.0348696
81,1.0753343,0.92071277,"('submissive', 'aggressive')",-0.9084983,-0.8486098,0.083418,0.0360515,-0.0473665
82,-0.10270922,-0.09087314,"('poor', 'rich')",5.7225633,5.941277,2.809927,2.9252019,0.1152749
83,-0.15593143,-0.18345161,"('powerless', 'powerful')",-0.9558592,-1.0194491,-0.5558953,-0.6014504,-0.0455551
84,0.21222645,0.20862459,"('inferior', 'superior')",0.6842223,0.7503569,0.4482244,0.4794908,0.0312664
85,-1.0154376,-1.04075,"('insignificant', 'prestigious')",0.67887515,0.5626239,-0.1682812,-0.2390631,-0.0707819
86,-0.53810316,-0.7091175,"('uninfluential', 'influential')",0.20328675,-0.034051,-0.1674082,-0.3715842,-0.204176
87,-0.20069668,-0.23917323,"('unsuccessful', 'successful')",0.61977243,0.71152985,0.2095379,0.2361783,0.0266404
88,-0.11764161,-0.25033233,"('low', 'eminent')",0.12246342,0.09449758,0.0024109,-0.0779174,-0.0803283
