,realm_male,realm_female,tuple,average_male,average_female,female-male
53,-0.29900524,-0.40214035,"('uncreative', 'creative')",-0.2990052,-0.4021403,-0.1031351
54,0.8349458,0.8220862,"('incapable', 'capable')",0.8349458,0.8220862,-0.0128596
55,0.83616865,0.829658,"('incompetent', 'clever')",0.8361686,0.829658,-0.0065106
56,0.23968674,0.21685517,"('impractical', 'practical')",0.2396867,0.2168552,-0.0228315
57,-2.6465743,-2.6362584,"('unimaginative', 'imaginative')",-2.6465743,-2.6362584,0.0103159
58,0.058464505,0.032599688,"('undiscriminating', 'discriminating')",0.0584645,0.0325997,-0.0258648
59,-0.24731907,-0.2802363,"('foolish', 'wise')",-0.2473191,-0.2802363,-0.0329172
60,0.00013272837,0.19537726,"('inefficient', 'efficient')",0.0001327,0.1953773,0.1952446
61,0.051807426,-0.10440983,"('illogical', 'logical')",0.0518074,-0.1044098,-0.1562172
62,0.1575633,0.21986258,"('incompetent', 'brilliant')",0.1575633,0.2198626,0.0622993
63,-0.29922622,-0.28867364,"('unperceptive', 'insightful')",-0.2992262,-0.2886736,0.0105526
64,-6.194698,-6.1521797,"('shy', 'confident')",-6.1946979,-6.1521797,0.0425182
65,0.34529263,0.4107885,"('insecure', 'secure')",0.3452926,0.4107885,0.0654959
66,-0.08624526,-0.20414132,"('inactive', 'active')",-0.0862453,-0.2041413,-0.117896
67,-0.5299922,-0.4597181,"('doubtful', 'determined')",-0.5299922,-0.4597181,0.0702741
68,-0.5326356,-0.65108144,"('dependent', 'independent')",-0.5326356,-0.6510814,-0.1184458
69,-1.8965583,-1.9509026,"('lazy', 'industrious')",-1.8965583,-1.9509026,-0.0543443
70,1.2106776,1.1719402,"('lethargic', 'energetic')",1.2106776,1.1719402,-0.0387374
71,0.6179405,0.62160605,"('diffident', 'self-confident')",0.6179405,0.6216061,0.0036656
72,0.59587467,0.732448,"('unambitious', 'ambitious')",0.5958747,0.732448,0.1365733
73,-2.7826896,-2.7873037,"('helpless', 'self-reliant')",-2.7826896,-2.7873037,-0.0046141
74,0.054536283,-0.10572586,"('undedicated', 'dedicated')",0.0545363,-0.1057259,-0.1602622
75,-0.6948767,-0.5974771,"('meek', 'impulsive')",-0.6948767,-0.5974771,0.0973996
76,0.7504659,0.77393335,"('anxious', 'daring')",0.7504659,0.7739334,0.0234675
77,-1.7217407,-1.5085723,"('unmotivated', 'motivated')",-1.7217407,-1.5085723,0.2131684
78,-0.81190753,-0.8130688,"('nonresilient', 'resilient')",-0.8119075,-0.8130688,-0.0011613
79,-0.12447473,-0.22791544,"('wavering', 'unwavering')",-0.1244747,-0.2279154,-0.1034407
80,-0.33363476,-0.39609957,"('dominated', 'dominating')",-0.3336348,-0.3960996,-0.0624648
81,0.0008594543,0.092062816,"('submissive', 'aggressive')",0.0008595,0.0920628,0.0912033
82,6.171554,6.2084174,"('poor', 'rich')",6.1715541,6.2084174,0.0368633
83,-0.47171676,-0.37754548,"('powerless', 'powerful')",-0.4717168,-0.3775455,0.0941713
84,0.61311924,0.5855428,"('inferior', 'superior')",0.6131192,0.5855428,-0.0275764
85,-0.46507508,-0.5747932,"('insignificant', 'prestigious')",-0.4650751,-0.5747932,-0.1097181
86,0.019551866,-0.039149437,"('uninfluential', 'influential')",0.0195519,-0.0391494,-0.0587013
87,-0.779684,-0.75360245,"('unsuccessful', 'successful')",-0.779684,-0.7536024,0.0260816
88,0.08648577,0.100711726,"('low', 'eminent')",0.0864858,0.1007117,0.0142259
