,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
24,-0.027777836,-0.02949017,"('dishonest', 'honest')",0.17758963,0.17048427,0.0749059,0.0704971,-0.0044088
25,-0.5009368,-0.4418377,"('egoistic', 'altruistic')",-0.66511023,-0.70183396,-0.5830235,-0.5718358,0.0111877
26,-0.4348376,-0.45277518,"('hardhearted', 'benevolent')",-0.35857028,-0.43358907,-0.396704,-0.4431821,-0.0464781
27,-1.123087,-1.0638773,"('hardhearted', 'softhearted')",-0.57475734,-0.6282125,-0.8489222,-0.8460449,0.0028773
28,-0.08452355,-0.08398086,"('disloyal', 'loyal')",0.6965389,0.5407673,0.3060077,0.2283932,-0.0776145
29,-0.64979833,-0.65607244,"('unfair', 'fair')",0.2528287,0.19011712,-0.1984848,-0.2329777,-0.0344929
30,1.3269672,1.2240459,"('intolerant', 'tolerant')",1.070278,0.97839874,1.1986227,1.1012223,-0.0974004
31,-1.7827399,-1.626171,"('evil', 'good')",-2.2257695,-2.1958876,-2.0042548,-1.9110293,0.0932255
32,0.44788098,0.27424365,"('unkind', 'kind')",0.49025857,0.36295947,0.4690698,0.3186015,-0.1504683
33,-0.8832036,-0.81042165,"('wrong', 'right')",-0.62668824,-0.65763795,-0.7549459,-0.7340298,0.0209161
34,-0.41476914,-0.3075421,"('mean', 'honorable')",1.840759,1.9505514,0.7129949,0.8215047,0.1085098
35,-1.5735706,-1.564371,"('corrupt', 'incorrupt')",-1.7787887,-1.8424923,-1.6761796,-1.7034316,-0.027252
36,-1.7377356,-1.645807,"('hostile', 'amicable')",-1.6175956,-1.7026844,-1.6776656,-1.6742457,0.0034199
37,-0.42800114,-0.54342574,"('fake', 'genuine')",-0.34873655,-0.40890655,-0.3883688,-0.4761661,-0.0877973
38,0.30815,0.30203927,"('untruthful', 'truthful')",-0.11345451,-0.054870144,0.0973477,0.1235846,0.0262369
39,0.310774,0.34468973,"('exploitative', 'cooperative')",0.32110208,0.3406987,0.3159381,0.3426942,0.0267561
40,0.531551,0.58987164,"('stingy', 'generous')",-0.8205465,-0.7786306,-0.1444978,-0.0943795,0.0501183
41,0.52296287,0.5725833,"('unforgiving', 'forgiving')",-0.10167824,-0.09008342,0.2106423,0.2412499,0.0306076
42,0.5759642,0.57056975,"('unreliable', 'reliable')",0.050530102,0.080293894,0.3132471,0.3254318,0.0121847
43,0.5568197,0.5501881,"('irresponsible', 'responsible')",0.8635558,0.8700521,0.7101877,0.7101201,-6.76e-05
44,-0.58577645,-0.5642496,"('prejudiced', 'unprejudiced')",0.079473116,0.07648709,-0.2531517,-0.2438812,0.0092705
45,0.51904845,0.58651525,"('incompetent', 'competent')",0.9359209,0.8946128,0.7274847,0.740564,0.0130793
46,1.2015723,1.1528841,"('uncompetitive', 'competitive')",0.1561334,0.18140733,0.6788529,0.6671457,-0.0117072
47,0.1925438,0.2929294,"('stupid', 'smart')",2.0788345,2.1288724,1.1356891,1.2109009,0.0752118
48,0.68607765,0.54716843,"('unintelligent', 'intelligent')",0.021203555,-0.06179658,0.3536406,0.2426859,-0.1109547
49,0.074494734,0.18507874,"('unable', 'able')",-0.0365687,0.017072484,0.018963,0.1010756,0.0821126
50,0.1393071,0.15547381,"('clumsy', 'skillful')",0.26967168,0.17151278,0.2044894,0.1634933,-0.0409961
51,1.1570885,0.95135736,"('uneducated', 'educated')",0.658638,0.5705134,0.9078633,0.7609354,-0.1469279
52,-1.0716312,-1.0591928,"('irrational', 'rational')",-0.35467008,-0.42707205,-0.7131506,-0.7431324,-0.0299818
53,-0.798277,-0.8008163,"('uncreative', 'creative')",-0.50884914,-0.5417316,-0.6535631,-0.6712739,-0.0177108
54,-0.9012975,-0.96577024,"('incapable', 'capable')",0.47399122,0.3599662,-0.2136531,-0.302902,-0.0892489
55,1.6730336,1.6535748,"('incompetent', 'clever')",1.2831453,1.2069659,1.4780895,1.4302704,-0.0478191
56,1.5864629,1.458399,"('impractical', 'practical')",1.9888713,1.9503227,1.787667,1.704361,-0.083306
57,0.31091142,0.16409042,"('unimaginative', 'imaginative')",-0.771775,-0.85141736,-0.2304318,-0.3436635,-0.1132317
58,-0.51235485,-0.42031354,"('undiscriminating', 'discriminating')",-0.747715,-0.7296518,-0.6300349,-0.5749826,0.0550523
59,0.0218707,0.13390458,"('foolish', 'wise')",-0.52931195,-0.52533865,-0.2537206,-0.195717,0.0580036
60,1.1834884,1.0778223,"('inefficient', 'efficient')",1.3117776,1.2652603,1.247633,1.1715413,-0.0760917
61,-0.45530578,-0.4329717,"('illogical', 'logical')",0.51680404,0.44512138,0.0307491,0.0060748,-0.0246743
62,1.6153975,1.6134335,"('incompetent', 'brilliant')",2.109375,2.1305337,1.8623862,1.8719835,0.0095973
63,0.8302093,0.8142787,"('unperceptive', 'insightful')",0.34153113,0.36578667,0.5858702,0.5900327,0.0041625
64,-0.25750798,-0.35431927,"('shy', 'confident')",-1.2174731,-1.2532119,-0.7374905,-0.8037655,-0.066275
65,0.7923683,0.7789923,"('insecure', 'secure')",1.4585238,1.4668894,1.1254461,1.1229408,-0.0025053
66,-1.2678981,-1.2326071,"('inactive', 'active')",-0.6684456,-0.7200396,-0.9681718,-0.9763234,-0.0081516
67,0.38047317,0.33069703,"('doubtful', 'determined')",0.2775085,0.22494644,0.3289908,0.2778217,-0.0511691
68,-0.001547107,-0.11776799,"('dependent', 'independent')",-0.5985829,-0.6587303,-0.300065,-0.3882492,-0.0881842
69,-1.3967953,-1.251358,"('lazy', 'industrious')",-1.2245545,-1.2179294,-1.3106749,-1.2346437,0.0760312
70,0.4385165,0.4176565,"('lethargic', 'energetic')",1.5601633,1.5352918,0.9993399,0.9764742,-0.0228657
71,-0.49294835,-0.54820585,"('diffident', 'self-confident')",-0.5878181,-0.59418595,-0.5403832,-0.5711959,-0.0308127
72,-0.4615081,-0.42767054,"('unambitious', 'ambitious')",-0.7817736,-0.74564856,-0.6216409,-0.5866596,0.0349813
73,0.27288863,0.23420517,"('helpless', 'self-reliant')",-1.310938,-1.2895502,-0.5190247,-0.5276725,-0.0086478
74,0.6842674,0.6864147,"('undedicated', 'dedicated')",0.59739697,0.56984746,0.6408322,0.6281311,-0.0127011
75,-0.12146663,-0.11439465,"('meek', 'impulsive')",-0.5236571,-0.44714075,-0.3225619,-0.2807677,0.0417942
76,0.53912973,0.45836484,"('anxious', 'daring')",1.5121942,1.4797057,1.0256619,0.9690353,-0.0566266
77,-0.5109124,-0.5395933,"('unmotivated', 'motivated')",-0.71970546,-0.73509663,-0.6153089,-0.637345,-0.0220361
78,-0.28948307,-0.30211037,"('nonresilient', 'resilient')",-0.26553655,-0.22568496,-0.2775098,-0.2638977,0.0136121
79,-1.1334472,-1.183201,"('wavering', 'unwavering')",-0.3417077,-0.368228,-0.7375774,-0.7757145,-0.0381371
80,1.2493715,1.175949,"('dominated', 'dominating')",1.1386606,1.1472405,1.194016,1.1615947,-0.0324213
81,1.9229631,1.6907647,"('submissive', 'aggressive')",1.2792324,1.2182784,1.6010978,1.4545215,-0.1465763
82,1.104344,1.0175855,"('poor', 'rich')",2.235221,2.2305493,1.6697824,1.6240674,-0.045715
83,-0.3667137,-0.39678335,"('powerless', 'powerful')",-0.88971055,-0.936639,-0.6282121,-0.6667112,-0.0384991
84,0.10376123,0.08496387,"('inferior', 'superior')",0.06708262,0.053565204,0.0854219,0.0692645,-0.0161574
85,-0.8594878,-0.843452,"('insignificant', 'prestigious')",-1.7539402,-1.7625499,-1.3067141,-1.3030009,0.0037132
86,-0.16545033,-0.26939082,"('uninfluential', 'influential')",-0.50750697,-0.53964305,-0.3364787,-0.4045169,-0.0680382
87,0.20533499,0.1489438,"('unsuccessful', 'successful')",0.8880212,0.8348919,0.5466781,0.4919178,-0.0547603
88,0.23019281,-0.06401262,"('low', 'eminent')",-0.3813233,-0.598196,-0.0755652,-0.3311043,-0.2555391
