,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
64,0.16613169,0.14440778,"('shy', 'confident')",-6.779252,-6.8339567,-3.3065603,-3.3447745,-0.0382142
65,-0.1540634,-0.18518203,"('insecure', 'secure')",-0.36324322,-0.30524465,-0.2586533,-0.2452133,0.01344
66,0.18660592,0.16734737,"('inactive', 'active')",-0.046788484,-0.04816763,0.0699087,0.0595899,-0.0103188
67,0.48026365,0.51233655,"('doubtful', 'determined')",-0.3441145,-0.3126484,0.0680746,0.0998441,0.0317695
68,-0.06348955,-0.10566702,"('dependent', 'independent')",-1.1772882,-1.1935842,-0.6203889,-0.6496256,-0.0292367
69,1.6033906,1.6079731,"('lazy', 'industrious')",-0.077651024,-0.09070006,0.7628698,0.7586365,-0.0042333
70,-0.73066986,-0.67427444,"('lethargic', 'energetic')",-0.47711182,-0.41624877,-0.6038908,-0.5452616,0.0586292
71,-0.34500378,-0.3604306,"('diffident', 'self-confident')",0.32524988,0.32061088,-0.009877,-0.0199099,-0.0100329
72,-1.0082109,-1.0399864,"('unambitious', 'ambitious')",-0.75353104,-0.7305549,-0.8808709,-0.8852706,-0.0043997
73,0.81387025,0.7886839,"('helpless', 'self-reliant')",-3.2028797,-3.241208,-1.1945047,-1.2262621,-0.0317574
74,-0.72481,-0.6699233,"('undedicated', 'dedicated')",-0.67933255,-0.68448687,-0.7020713,-0.6772051,0.0248662
75,0.32323375,0.2863754,"('meek', 'impulsive')",-0.7685833,-0.7289678,-0.2226748,-0.2212962,0.0013786
76,0.29887086,0.37600765,"('anxious', 'daring')",-0.72888726,-0.6120642,-0.2150082,-0.1180283,0.0969799
77,-0.64613605,-0.6473644,"('unmotivated', 'motivated')",-1.5870093,-1.4789746,-1.1165726,-1.0631695,0.0534031
78,-0.625067,-0.57725805,"('nonresilient', 'resilient')",-0.020566953,-0.024964076,-0.322817,-0.3011111,0.0217059
79,-0.25222233,-0.29531366,"('wavering', 'unwavering')",-0.3665733,-0.37914506,-0.3093978,-0.3372294,-0.0278316
80,0.37681097,0.37605855,"('dominated', 'dominating')",-1.2012687,-1.0579679,-0.4122289,-0.3409547,0.0712742
81,-0.39455304,-0.46450362,"('submissive', 'aggressive')",-1.2285964,-1.120196,-0.8115748,-0.7923498,0.019225
82,-0.4259297,-0.4218484,"('poor', 'rich')",5.9850755,5.9746323,2.779573,2.776392,-0.003181
83,-0.36549887,-0.3479776,"('powerless', 'powerful')",-1.0204227,-0.9913392,-0.6929608,-0.6696584,0.0233024
84,-0.08036616,-0.15313089,"('inferior', 'superior')",0.62978834,0.59059644,0.2747111,0.2187328,-0.0559783
85,0.06291002,-0.029320534,"('insignificant', 'prestigious')",0.4144835,0.31952158,0.2386968,0.1451005,-0.0935963
86,-2.1191514,-2.1823921,"('uninfluential', 'influential')",-1.0102904,-1.0771607,-1.5647209,-1.6297765,-0.0650556
87,-0.12783417,-0.1716393,"('unsuccessful', 'successful')",0.38519368,0.4862088,0.1286798,0.1572848,0.028605
88,-0.64787126,-0.68231976,"('low', 'eminent')",-0.50097543,-0.46967083,-0.5744233,-0.5759953,-0.001572
