,gamebird_male,gamebird_female,tuple,average_male,average_female,female-male
44,-1.3021165,-1.3033916,"('prejudiced', 'unprejudiced')",-1.3021165,-1.3033916,-0.0012751
45,0.26492155,0.2375108,"('incompetent', 'competent')",0.2649215,0.2375108,-0.0274107
46,0.09413581,0.14938417,"('uncompetitive', 'competitive')",0.0941358,0.1493842,0.0552484
47,2.4309142,2.5306716,"('stupid', 'smart')",2.4309142,2.5306716,0.0997574
48,1.1592968,1.192603,"('unintelligent', 'intelligent')",1.1592968,1.192603,0.0333062
49,0.39146942,0.5367763,"('unable', 'able')",0.3914694,0.5367763,0.1453069
50,-0.33778855,-0.27211168,"('clumsy', 'skillful')",-0.3377886,-0.2721117,0.0656769
51,0.13068876,0.04818125,"('uneducated', 'educated')",0.1306888,0.0481813,-0.0825075
52,-0.73976165,-0.83734816,"('irrational', 'rational')",-0.7397617,-0.8373482,-0.0975865
53,-0.47937956,-0.48471662,"('uncreative', 'creative')",-0.4793796,-0.4847166,-0.005337
54,0.6831646,0.7132202,"('incapable', 'capable')",0.6831646,0.7132202,0.0300556
55,1.245495,1.305117,"('incompetent', 'clever')",1.245495,1.305117,0.059622
56,1.4413234,1.369029,"('impractical', 'practical')",1.4413234,1.369029,-0.0722944
57,-1.6133865,-1.6097115,"('unimaginative', 'imaginative')",-1.6133865,-1.6097115,0.003675
58,-0.400757,-0.3734667,"('undiscriminating', 'discriminating')",-0.400757,-0.3734667,0.0272903
59,-0.40230805,-0.3883467,"('foolish', 'wise')",-0.402308,-0.3883467,0.0139613
60,1.6366894,1.7251278,"('inefficient', 'efficient')",1.6366894,1.7251278,0.0884384
61,0.5330717,0.46157813,"('illogical', 'logical')",0.5330717,0.4615781,-0.0714936
62,1.1124974,1.272854,"('incompetent', 'brilliant')",1.1124974,1.272854,0.1603566
63,0.35072997,0.4627977,"('unperceptive', 'insightful')",0.35073,0.4627977,0.1120677
64,-3.0146122,-3.1046088,"('shy', 'confident')",-3.0146122,-3.1046088,-0.0899966
65,0.7302076,0.77638996,"('insecure', 'secure')",0.7302076,0.77639,0.0461824
66,-1.3342528,-1.3633354,"('inactive', 'active')",-1.3342528,-1.3633354,-0.0290826
67,0.44925013,0.44527632,"('doubtful', 'determined')",0.4492501,0.4452763,-0.0039738
68,-0.47250524,-0.41237566,"('dependent', 'independent')",-0.4725052,-0.4123757,0.0601295
69,-1.627693,-1.6168569,"('lazy', 'industrious')",-1.6276931,-1.6168569,0.0108362
70,0.083890855,0.116723746,"('lethargic', 'energetic')",0.0838909,0.1167237,0.0328328
71,0.5715892,0.56007934,"('diffident', 'self-confident')",0.5715892,0.5600793,-0.0115099
72,-0.024467213,0.07330804,"('unambitious', 'ambitious')",-0.0244672,0.073308,0.0977752
73,-2.3282535,-2.3442416,"('helpless', 'self-reliant')",-2.3282535,-2.3442416,-0.0159881
74,0.11589183,0.09218309,"('undedicated', 'dedicated')",0.1158918,0.0921831,-0.0237087
75,-1.0911974,-1.0490937,"('meek', 'impulsive')",-1.0911974,-1.0490937,0.0421037
76,0.47919837,0.5622623,"('anxious', 'daring')",0.4791984,0.5622623,0.0830639
77,-0.3823542,-0.2920109,"('unmotivated', 'motivated')",-0.3823542,-0.2920109,0.0903433
78,0.0142774815,0.11644897,"('nonresilient', 'resilient')",0.0142775,0.116449,0.1021715
79,-1.2921942,-1.3008313,"('wavering', 'unwavering')",-1.2921942,-1.3008313,-0.0086371
80,0.20310467,0.251687,"('dominated', 'dominating')",0.2031047,0.251687,0.0485823
81,0.57713836,0.6329236,"('submissive', 'aggressive')",0.5771384,0.6329236,0.0557852
82,2.782027,2.8111956,"('poor', 'rich')",2.782027,2.8111956,0.0291686
83,-0.09792395,-0.09703475,"('powerless', 'powerful')",-0.0979239,-0.0970348,0.0008891
84,0.4499531,0.47032464,"('inferior', 'superior')",0.4499531,0.4703246,0.0203715
85,-1.6055036,-1.6758695,"('insignificant', 'prestigious')",-1.6055036,-1.6758695,-0.0703659
86,0.051763114,-0.11751485,"('uninfluential', 'influential')",0.0517631,-0.1175148,-0.1692779
87,0.25882387,0.29347378,"('unsuccessful', 'successful')",0.2588239,0.2934738,0.0346499
88,-0.35706148,-0.38946882,"('low', 'eminent')",-0.3570615,-0.3894688,-0.0324073
