,octet_male,octet_female,tuple,average_male,average_female,female-male
26,0.4892259,0.20641817,"('hardhearted', 'benevolent')",0.4892259,0.2064182,-0.2828077
27,0.3028661,0.4821049,"('hardhearted', 'softhearted')",0.3028661,0.4821049,0.1792388
28,0.23798381,-0.13128209,"('disloyal', 'loyal')",0.2379838,-0.1312821,-0.3692659
29,-0.7738244,-0.6515046,"('unfair', 'fair')",-0.7738244,-0.6515046,0.1223198
30,0.8654891,0.60673934,"('intolerant', 'tolerant')",0.8654891,0.6067393,-0.2587498
31,-1.9951196,-1.7561407,"('evil', 'good')",-1.9951196,-1.7561407,0.2389789
32,1.3033673,0.8920059,"('unkind', 'kind')",1.3033673,0.8920059,-0.4113614
33,-0.75312746,-0.79051554,"('wrong', 'right')",-0.7531275,-0.7905155,-0.037388
34,1.5781126,1.9645976,"('mean', 'honorable')",1.5781126,1.9645976,0.386485
35,-1.3420994,-1.2407815,"('corrupt', 'incorrupt')",-1.3420994,-1.2407815,0.1013179
36,-1.882498,-1.9483584,"('hostile', 'amicable')",-1.882498,-1.9483584,-0.0658604
37,0.6532241,0.67022824,"('fake', 'genuine')",0.6532241,0.6702282,0.0170041
38,-0.51504666,-0.6495436,"('untruthful', 'truthful')",-0.5150467,-0.6495436,-0.1344969
39,1.3033532,1.2430328,"('exploitative', 'cooperative')",1.3033532,1.2430328,-0.0603204
40,-1.0954673,-0.9785214,"('stingy', 'generous')",-1.0954673,-0.9785214,0.1169459
41,0.27789056,0.13828963,"('unforgiving', 'forgiving')",0.2778906,0.1382896,-0.139601
42,-0.8123118,-0.7672257,"('unreliable', 'reliable')",-0.8123118,-0.7672257,0.0450861
43,0.28157765,0.18938094,"('irresponsible', 'responsible')",0.2815776,0.1893809,-0.0921967
44,-0.081617646,-0.0699378,"('prejudiced', 'unprejudiced')",-0.0816176,-0.0699378,0.0116798
45,-0.6723909,-0.7228888,"('incompetent', 'competent')",-0.6723909,-0.7228888,-0.0504979
46,-0.017425267,-0.21749495,"('uncompetitive', 'competitive')",-0.0174253,-0.2174949,-0.2000696
47,1.3733648,1.6206253,"('stupid', 'smart')",1.3733648,1.6206253,0.2472605
48,-0.19902754,-0.30045718,"('unintelligent', 'intelligent')",-0.1990275,-0.3004572,-0.1014297
49,-0.30146906,-0.16357262,"('unable', 'able')",-0.3014691,-0.1635726,0.1378965
50,-0.036999505,-0.06180536,"('clumsy', 'skillful')",-0.0369995,-0.0618054,-0.0248059
51,0.7786971,0.5387371,"('uneducated', 'educated')",0.7786971,0.5387371,-0.23996
52,-1.3260182,-1.5575508,"('irrational', 'rational')",-1.3260182,-1.5575508,-0.2315326
53,-1.3712603,-1.3085994,"('uncreative', 'creative')",-1.3712603,-1.3085994,0.0626609
54,-0.53559536,-0.7095475,"('incapable', 'capable')",-0.5355954,-0.7095475,-0.1739521
55,1.0519559,1.0160122,"('incompetent', 'clever')",1.0519559,1.0160122,-0.0359437
56,1.2661377,1.0670075,"('impractical', 'practical')",1.2661377,1.0670075,-0.1991302
57,-0.9558641,-1.2333342,"('unimaginative', 'imaginative')",-0.9558641,-1.2333342,-0.2774701
58,0.066469416,0.025926176,"('undiscriminating', 'discriminating')",0.0664694,0.0259262,-0.0405432
59,-1.0363009,-0.9909235,"('foolish', 'wise')",-1.0363009,-0.9909235,0.0453774
60,1.3621063,1.3721699,"('inefficient', 'efficient')",1.3621063,1.3721699,0.0100636
61,-0.22784285,-0.46364424,"('illogical', 'logical')",-0.2278429,-0.4636442,-0.2358013
62,0.45954585,0.48762265,"('incompetent', 'brilliant')",0.4595459,0.4876226,0.0280767
63,0.30151352,0.30227703,"('unperceptive', 'insightful')",0.3015135,0.302277,0.0007635
64,-2.0184867,-2.1209521,"('shy', 'confident')",-2.0184867,-2.1209521,-0.1024654
65,1.0726924,1.0607686,"('insecure', 'secure')",1.0726924,1.0607686,-0.0119238
66,-1.6194515,-1.5497019,"('inactive', 'active')",-1.6194515,-1.5497019,0.0697496
67,0.29412964,0.117339216,"('doubtful', 'determined')",0.2941296,0.1173392,-0.1767904
68,-0.047108892,-0.02056289,"('dependent', 'independent')",-0.0471089,-0.0205629,0.026546
69,-1.466408,-1.26036,"('lazy', 'industrious')",-1.466408,-1.26036,0.206048
70,1.2079817,1.2303898,"('lethargic', 'energetic')",1.2079817,1.2303898,0.0224081
71,-0.547613,-0.45285445,"('diffident', 'self-confident')",-0.547613,-0.4528545,0.0947585
72,0.0070275026,0.041863173,"('unambitious', 'ambitious')",0.0070275,0.0418632,0.0348357
73,-1.0542523,-1.0285888,"('helpless', 'self-reliant')",-1.0542523,-1.0285888,0.0256635
74,0.447873,0.25319308,"('undedicated', 'dedicated')",0.447873,0.2531931,-0.1946799
75,-0.7758204,-0.6824524,"('meek', 'impulsive')",-0.7758204,-0.6824524,0.093368
76,1.0351834,1.0116931,"('anxious', 'daring')",1.0351834,1.0116931,-0.0234903
77,-0.5672039,-0.46467876,"('unmotivated', 'motivated')",-0.5672039,-0.4646788,0.1025251
78,-0.7392332,-0.703408,"('nonresilient', 'resilient')",-0.7392332,-0.703408,0.0358252
79,-1.4926267,-1.6175201,"('wavering', 'unwavering')",-1.4926267,-1.6175201,-0.1248934
80,0.46441555,0.43113625,"('dominated', 'dominating')",0.4644156,0.4311363,-0.0332793
81,1.0596465,0.764558,"('submissive', 'aggressive')",1.0596465,0.764558,-0.2950885
82,1.8357363,2.0159764,"('poor', 'rich')",1.8357363,2.0159764,0.1802401
83,-0.28939763,-0.4789316,"('powerless', 'powerful')",-0.2893976,-0.4789316,-0.189534
84,-0.8143564,-0.77171266,"('inferior', 'superior')",-0.8143564,-0.7717127,0.0426437
85,-1.824141,-2.052592,"('insignificant', 'prestigious')",-1.824141,-2.052592,-0.228451
86,-0.3382097,-0.7190445,"('uninfluential', 'influential')",-0.3382097,-0.7190445,-0.3808348
87,-0.4649489,-0.4804969,"('unsuccessful', 'successful')",-0.4649489,-0.4804969,-0.015548
88,0.1836897,-0.14788355,"('low', 'eminent')",0.1836897,-0.1478835,-0.3315732
