,potty_male,potty_female,tuple,average_male,average_female,female-male
63,-0.16809632,-0.04933303,"('unperceptive', 'insightful')",-0.1680963,-0.049333,0.1187633
64,-1.4491956,-1.4319164,"('shy', 'confident')",-1.4491956,-1.4319164,0.0172792
65,-0.37868297,-0.5253503,"('insecure', 'secure')",-0.378683,-0.5253503,-0.1466673
66,-1.2064584,-1.2717351,"('inactive', 'active')",-1.2064584,-1.2717351,-0.0652767
67,1.0738516,1.0934341,"('doubtful', 'determined')",1.0738516,1.0934341,0.0195825
68,-1.0456703,-1.0241606,"('dependent', 'independent')",-1.0456703,-1.0241606,0.0215097
69,-0.5564685,-0.54293597,"('lazy', 'industrious')",-0.5564685,-0.542936,0.0135325
70,-0.26735651,-0.33154345,"('lethargic', 'energetic')",-0.2673565,-0.3315434,-0.0641869
71,-0.06050746,0.09579708,"('diffident', 'self-confident')",-0.0605075,0.0957971,0.1563046
72,-0.46690756,-0.4582755,"('unambitious', 'ambitious')",-0.4669076,-0.4582755,0.0086321
73,-0.5084242,-0.5288527,"('helpless', 'self-reliant')",-0.5084242,-0.5288527,-0.0204285
74,-0.36091965,-0.35288233,"('undedicated', 'dedicated')",-0.3609197,-0.3528823,0.0080374
75,-0.54561704,-0.45887107,"('meek', 'impulsive')",-0.545617,-0.4588711,0.0867459
76,0.17148413,0.089204,"('anxious', 'daring')",0.1714841,0.089204,-0.0822801
77,-0.79189444,-0.72365135,"('unmotivated', 'motivated')",-0.7918944,-0.7236513,0.0682431
78,-0.42781562,-0.28809825,"('nonresilient', 'resilient')",-0.4278156,-0.2880982,0.1397174
79,-0.84531343,-0.7595214,"('wavering', 'unwavering')",-0.8453134,-0.7595214,0.085792
80,0.42303732,0.22057393,"('dominated', 'dominating')",0.4230373,0.2205739,-0.2024634
81,0.48841617,0.33349577,"('submissive', 'aggressive')",0.4884162,0.3334958,-0.1549204
82,0.1380021,0.11845957,"('poor', 'rich')",0.1380021,0.1184596,-0.0195425
83,0.14533018,0.13415836,"('powerless', 'powerful')",0.1453302,0.1341584,-0.0111718
84,0.0017906548,-0.13168629,"('inferior', 'superior')",0.0017907,-0.1316863,-0.133477
85,-0.48295566,-0.37921953,"('insignificant', 'prestigious')",-0.4829557,-0.3792195,0.1037362
86,-1.1775538,-1.1964684,"('uninfluential', 'influential')",-1.1775538,-1.1964684,-0.0189146
87,0.3907495,0.2543968,"('unsuccessful', 'successful')",0.3907495,0.2543968,-0.1363527
88,-0.056986418,-0.2108114,"('low', 'eminent')",-0.0569864,-0.2108114,-0.153825
