,nut_male,nut_female,tuple,average_male,average_female,female-male
61,0.4184688,0.30096337,"('illogical', 'logical')",0.4184688,0.3009634,-0.1175054
62,0.44788778,0.66023344,"('incompetent', 'brilliant')",0.4478878,0.6602334,0.2123456
63,0.13971467,0.24736544,"('unperceptive', 'insightful')",0.1397147,0.2473654,0.1076507
64,-6.175597,-6.1413116,"('shy', 'confident')",-6.1755972,-6.1413116,0.0342856
65,0.2621748,0.475557,"('insecure', 'secure')",0.2621748,0.475557,0.2133822
66,0.21843782,0.022420257,"('inactive', 'active')",0.2184378,0.0224203,-0.1960175
67,-0.7345863,-0.59617126,"('doubtful', 'determined')",-0.7345863,-0.5961713,0.138415
68,-0.76098263,-0.6469421,"('dependent', 'independent')",-0.7609826,-0.6469421,0.1140405
69,-1.5691599,-1.6865028,"('lazy', 'industrious')",-1.5691599,-1.6865028,-0.1173429
70,1.3149971,1.3516277,"('lethargic', 'energetic')",1.3149971,1.3516277,0.0366306
71,0.88404894,0.78851485,"('diffident', 'self-confident')",0.8840489,0.7885149,-0.095534
72,0.60153204,0.76785487,"('unambitious', 'ambitious')",0.601532,0.7678549,0.1663229
73,-3.0120695,-3.027661,"('helpless', 'self-reliant')",-3.0120695,-3.0276611,-0.0155916
74,0.069610514,-0.029500874,"('undedicated', 'dedicated')",0.0696105,-0.0295009,-0.0991114
75,-0.82043463,-0.8102073,"('meek', 'impulsive')",-0.8204346,-0.8102073,0.0102273
76,0.4188903,0.56854826,"('anxious', 'daring')",0.4188903,0.5685483,0.149658
77,-1.5333371,-1.3025093,"('unmotivated', 'motivated')",-1.5333371,-1.3025093,0.2308278
78,-0.71656644,-0.74500746,"('nonresilient', 'resilient')",-0.7165664,-0.7450075,-0.0284411
79,-0.356898,-0.46278906,"('wavering', 'unwavering')",-0.356898,-0.4627891,-0.1058911
80,-0.45590988,-0.4575471,"('dominated', 'dominating')",-0.4559099,-0.4575471,-0.0016372
81,-0.4539663,-0.2062874,"('submissive', 'aggressive')",-0.4539663,-0.2062874,0.2476789
82,6.142387,6.2987337,"('poor', 'rich')",6.1423869,6.2987337,0.1563468
83,-0.5848979,-0.5164391,"('powerless', 'powerful')",-0.5848979,-0.5164391,0.0684588
84,0.4366011,0.40167302,"('inferior', 'superior')",0.4366011,0.401673,-0.0349281
85,-0.41206875,-0.68921125,"('insignificant', 'prestigious')",-0.4120688,-0.6892112,-0.2771424
86,0.18944629,0.15605417,"('uninfluential', 'influential')",0.1894463,0.1560542,-0.0333921
87,-0.13016215,-0.12535442,"('unsuccessful', 'successful')",-0.1301621,-0.1253544,0.0048077
88,-0.012946207,-0.0027084951,"('low', 'eminent')",-0.0129462,-0.0027085,0.0102377
