,plier_male,plier_female,tuple,average_male,average_female,female-male
72,0.15687694,0.18524458,"('unambitious', 'ambitious')",0.1568769,0.1852446,0.0283677
73,-1.4794087,-1.3459179,"('helpless', 'self-reliant')",-1.4794087,-1.3459179,0.1334908
74,0.79556715,0.9290133,"('undedicated', 'dedicated')",0.7955672,0.9290133,0.1334461
75,-0.6487158,-0.7990571,"('meek', 'impulsive')",-0.6487158,-0.7990571,-0.1503413
76,0.03354622,0.22299156,"('anxious', 'daring')",0.0335462,0.2229916,0.1894454
77,-0.8326606,-0.6321775,"('unmotivated', 'motivated')",-0.8326606,-0.6321775,0.2004831
78,-0.49353543,-0.47785038,"('nonresilient', 'resilient')",-0.4935354,-0.4778504,0.015685
79,-0.9739813,-1.1591957,"('wavering', 'unwavering')",-0.9739813,-1.1591957,-0.1852144
80,1.1571788,1.1534517,"('dominated', 'dominating')",1.1571788,1.1534517,-0.0037271
81,0.6204069,0.78907126,"('submissive', 'aggressive')",0.6204069,0.7890713,0.1686644
82,2.8030808,2.7079635,"('poor', 'rich')",2.8030808,2.7079635,-0.0951173
83,-0.4026469,-0.29922122,"('powerless', 'powerful')",-0.4026469,-0.2992212,0.1034257
84,0.133848,0.1420926,"('inferior', 'superior')",0.133848,0.1420926,0.0082446
85,-1.4934744,-1.6397069,"('insignificant', 'prestigious')",-1.4934744,-1.6397069,-0.1462325
86,0.5057653,0.41737825,"('uninfluential', 'influential')",0.5057653,0.4173782,-0.0883871
87,0.63867724,0.71590537,"('unsuccessful', 'successful')",0.6386772,0.7159054,0.0772282
88,-0.8693759,-0.8393774,"('low', 'eminent')",-0.8693759,-0.8393774,0.0299985
