,virginal_male,virginal_female,tuple,average_male,average_female,female-male
34,2.1188776,2.4269075,"('mean', 'honorable')",2.1188776,2.4269075,0.3080299
35,-0.41162655,-0.992391,"('corrupt', 'incorrupt')",-0.4116265,-0.992391,-0.5807645
36,-1.1821673,-1.3884897,"('hostile', 'amicable')",-1.1821673,-1.3884897,-0.2063224
37,0.4893936,0.4000686,"('fake', 'genuine')",0.4893936,0.4000686,-0.089325
38,-0.26371127,-0.1428554,"('untruthful', 'truthful')",-0.2637113,-0.1428554,0.1208559
39,0.5138794,0.5456475,"('exploitative', 'cooperative')",0.5138794,0.5456475,0.0317681
40,-0.8681749,-0.9095015,"('stingy', 'generous')",-0.8681749,-0.9095015,-0.0413266
41,0.39342597,0.46669638,"('unforgiving', 'forgiving')",0.393426,0.4666964,0.0732704
42,-0.7704099,-0.59336036,"('unreliable', 'reliable')",-0.7704099,-0.5933604,0.1770495
43,0.2862696,0.55954784,"('irresponsible', 'responsible')",0.2862696,0.5595478,0.2732782
44,-0.67985827,-0.63632137,"('prejudiced', 'unprejudiced')",-0.6798583,-0.6363214,0.0435369
45,-0.032795936,0.16932389,"('incompetent', 'competent')",-0.0327959,0.1693239,0.2021198
46,-0.41899073,-0.1549086,"('uncompetitive', 'competitive')",-0.4189907,-0.1549086,0.2640821
47,1.6687548,1.7657108,"('stupid', 'smart')",1.6687548,1.7657108,0.096956
48,0.06470959,0.22146097,"('unintelligent', 'intelligent')",0.0647096,0.221461,0.1567514
49,-0.047952615,0.14010093,"('unable', 'able')",-0.0479526,0.1401009,0.1880535
50,0.05432491,0.09858577,"('clumsy', 'skillful')",0.0543249,0.0985858,0.0442609
51,-0.26486626,-0.23016095,"('uneducated', 'educated')",-0.2648663,-0.230161,0.0347053
52,-0.8797959,-1.1241605,"('irrational', 'rational')",-0.8797959,-1.1241605,-0.2443646
53,-0.93610287,-0.91332114,"('uncreative', 'creative')",-0.9361029,-0.9133211,0.0227818
54,0.11203334,0.10118775,"('incapable', 'capable')",0.1120333,0.1011878,-0.0108455
55,0.52103925,0.75002944,"('incompetent', 'clever')",0.5210392,0.7500294,0.2289902
56,0.52558434,0.78754777,"('impractical', 'practical')",0.5255843,0.7875478,0.2619635
57,-1.1996388,-1.2312346,"('unimaginative', 'imaginative')",-1.1996388,-1.2312346,-0.0315958
58,-0.040611878,-0.03925585,"('undiscriminating', 'discriminating')",-0.0406119,-0.0392559,0.001356
59,-0.39532185,-0.60594517,"('foolish', 'wise')",-0.3953218,-0.6059452,-0.2106234
60,0.8353833,1.3590524,"('inefficient', 'efficient')",0.8353833,1.3590524,0.5236691
61,0.8064455,0.6522221,"('illogical', 'logical')",0.8064455,0.6522221,-0.1542234
62,0.60487974,0.9250647,"('incompetent', 'brilliant')",0.6048797,0.9250647,0.320185
63,-0.076532826,0.16049771,"('unperceptive', 'insightful')",-0.0765328,0.1604977,0.2370305
64,-3.0659318,-3.0458724,"('shy', 'confident')",-3.0659318,-3.0458724,0.0200594
65,0.39184004,0.50358075,"('insecure', 'secure')",0.39184,0.5035807,0.1117407
66,-0.669249,-0.861074,"('inactive', 'active')",-0.669249,-0.861074,-0.191825
67,-0.17086779,-0.08624078,"('doubtful', 'determined')",-0.1708678,-0.0862408,0.084627
68,-0.76211756,-0.7533109,"('dependent', 'independent')",-0.7621176,-0.7533109,0.0088067
69,-0.8020747,-0.9864902,"('lazy', 'industrious')",-0.8020747,-0.9864902,-0.1844155
70,0.7409108,0.88057256,"('lethargic', 'energetic')",0.7409108,0.8805726,0.1396618
71,0.036234703,0.037962303,"('diffident', 'self-confident')",0.0362347,0.0379623,0.0017276
72,0.026501285,0.11854948,"('unambitious', 'ambitious')",0.0265013,0.1185495,0.0920482
73,-1.588582,-1.6430259,"('helpless', 'self-reliant')",-1.588582,-1.6430259,-0.0544439
74,0.5402635,0.61174107,"('undedicated', 'dedicated')",0.5402635,0.6117411,0.0714776
75,-1.1476465,-1.1779269,"('meek', 'impulsive')",-1.1476465,-1.1779269,-0.0302804
76,0.6186667,0.7875354,"('anxious', 'daring')",0.6186667,0.7875354,0.1688687
77,-1.0343698,-0.63298935,"('unmotivated', 'motivated')",-1.0343698,-0.6329893,0.4013805
78,-0.0052583665,0.033681296,"('nonresilient', 'resilient')",-0.0052584,0.0336813,0.0389397
79,0.07520774,0.008261949,"('wavering', 'unwavering')",0.0752077,0.0082619,-0.0669458
80,0.52850825,0.45144674,"('dominated', 'dominating')",0.5285082,0.4514467,-0.0770615
81,-0.42970398,-0.26065862,"('submissive', 'aggressive')",-0.429704,-0.2606586,0.1690454
82,1.7528795,2.0443573,"('poor', 'rich')",1.7528795,2.0443573,0.2914778
83,-0.17192191,-0.14167577,"('powerless', 'powerful')",-0.1719219,-0.1416758,0.0302461
84,0.14719519,-0.012969613,"('inferior', 'superior')",0.1471952,-0.0129696,-0.1601648
85,-0.82875943,-0.9726722,"('insignificant', 'prestigious')",-0.8287594,-0.9726722,-0.1439128
86,0.11945052,0.07520636,"('uninfluential', 'influential')",0.1194505,0.0752064,-0.0442441
87,0.1581269,0.21696162,"('unsuccessful', 'successful')",0.1581269,0.2169616,0.0588347
88,-0.78678626,-0.6056933,"('low', 'eminent')",-0.7867863,-0.6056933,0.181093
