,cooperation_male,cooperation_female,tuple,average_male,average_female,female-male
64,-4.518923,-4.6310067,"('shy', 'confident')",-4.5189228,-4.6310067,-0.1120839
65,1.4763218,1.5685521,"('insecure', 'secure')",1.4763218,1.5685521,0.0922303
66,-0.66387427,-0.67275196,"('inactive', 'active')",-0.6638743,-0.672752,-0.0088777
67,0.03523471,0.03381255,"('doubtful', 'determined')",0.0352347,0.0338125,-0.0014222
68,-1.1364543,-1.1478884,"('dependent', 'independent')",-1.1364543,-1.1478884,-0.0114341
69,-1.9125698,-2.0838287,"('lazy', 'industrious')",-1.9125698,-2.0838287,-0.1712589
70,1.5407082,1.6435078,"('lethargic', 'energetic')",1.5407082,1.6435078,0.1027996
71,0.09196733,0.08267278,"('diffident', 'self-confident')",0.0919673,0.0826728,-0.0092945
72,0.9888149,1.0060495,"('unambitious', 'ambitious')",0.9888149,1.0060495,0.0172346
73,-3.1742115,-3.3015378,"('helpless', 'self-reliant')",-3.1742115,-3.3015378,-0.1273263
74,0.6232153,0.50903434,"('undedicated', 'dedicated')",0.6232153,0.5090343,-0.114181
75,-1.6017282,-1.6169924,"('meek', 'impulsive')",-1.6017282,-1.6169924,-0.0152642
76,0.8316027,0.8406658,"('anxious', 'daring')",0.8316027,0.8406658,0.0090631
77,0.03231129,0.010385651,"('unmotivated', 'motivated')",0.0323113,0.0103857,-0.0219256
78,0.23036247,0.016391769,"('nonresilient', 'resilient')",0.2303625,0.0163918,-0.2139707
79,-0.82136613,-0.92352945,"('wavering', 'unwavering')",-0.8213661,-0.9235294,-0.1021633
80,0.98193836,0.93213034,"('dominated', 'dominating')",0.9819384,0.9321303,-0.0498081
81,1.1061063,1.1911591,"('submissive', 'aggressive')",1.1061063,1.1911591,0.0850528
82,4.909451,5.2918873,"('poor', 'rich')",4.909451,5.2918873,0.3824363
83,-0.033298716,-0.0664525,"('powerless', 'powerful')",-0.0332987,-0.0664525,-0.0331538
84,0.25831863,0.1719186,"('inferior', 'superior')",0.2583186,0.1719186,-0.0864
85,-1.0680525,-1.2747158,"('insignificant', 'prestigious')",-1.0680525,-1.2747158,-0.2066633
86,0.5811606,0.4809149,"('uninfluential', 'influential')",0.5811606,0.4809149,-0.1002457
87,0.5140479,0.4754871,"('unsuccessful', 'successful')",0.5140479,0.4754871,-0.0385608
88,0.25110126,0.23922777,"('low', 'eminent')",0.2511013,0.2392278,-0.0118735
