,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
72,-0.94381416,-0.98432297,"('unambitious', 'ambitious')",-0.9005121,-0.9225089,-0.9221631,-0.9534159,-0.0312528
73,0.7049808,0.6346481,"('helpless', 'self-reliant')",-2.7459688,-2.730665,-1.020494,-1.0480084,-0.0275144
74,-0.45404875,-0.5147026,"('undedicated', 'dedicated')",-0.3075138,-0.4632568,-0.3807813,-0.4889797,-0.1081984
75,-0.49896088,-0.4353742,"('meek', 'impulsive')",-0.6104849,-0.48364517,-0.5547229,-0.4595097,0.0952132
76,0.5738962,0.55346954,"('anxious', 'daring')",-0.6139603,-0.6012361,-0.020032,-0.0238833,-0.0038513
77,-0.3364728,-0.3229494,"('unmotivated', 'motivated')",-1.2515047,-1.1193753,-0.7939887,-0.7211624,0.0728263
78,-1.0571378,-0.9398191,"('nonresilient', 'resilient')",0.015410144,0.022444755,-0.5208638,-0.4586872,0.0621766
79,-0.96204054,-1.0158536,"('wavering', 'unwavering')",-0.60939264,-0.5252266,-0.7857166,-0.7705401,0.0151765
80,0.5356136,0.46512705,"('dominated', 'dominating')",-0.9275679,-0.8765281,-0.1959772,-0.2057005,-0.0097233
81,0.6625638,0.51706624,"('submissive', 'aggressive')",-0.9576192,-0.95831853,-0.1475277,-0.2206261,-0.0730984
82,-0.8137517,-0.82169694,"('poor', 'rich')",5.491274,5.3970947,2.3387611,2.287699,-0.0510621
83,0.069319874,0.021178953,"('powerless', 'powerful')",-0.89087033,-0.9085114,-0.4107752,-0.4436662,-0.032891
84,0.61441845,0.5295242,"('inferior', 'superior')",1.1145139,1.1061387,0.8644662,0.8178315,-0.0466347
85,-0.2041455,-0.16935909,"('insignificant', 'prestigious')",0.5022868,0.53496635,0.1490707,0.1828036,0.0337329
86,-1.5374699,-1.6908988,"('uninfluential', 'influential')",-0.44029176,-0.64851665,-0.9888808,-1.1697078,-0.180827
87,0.025031324,-0.09270612,"('unsuccessful', 'successful')",0.8308966,0.8531961,0.427964,0.380245,-0.047719
88,0.05219103,-0.10600599,"('low', 'eminent')",-0.18253908,-0.28775603,-0.065174,-0.196881,-0.131707
