,pitch_male,pitch_female,tuple,average_male,average_female,female-male
70,1.6520065,1.6940349,"('lethargic', 'energetic')",1.6520065,1.6940349,0.0420284
71,0.5297486,0.7547786,"('diffident', 'self-confident')",0.5297486,0.7547786,0.22503
72,1.042069,1.2552569,"('unambitious', 'ambitious')",1.042069,1.2552569,0.2131879
73,-2.4453979,-2.2327473,"('helpless', 'self-reliant')",-2.4453979,-2.2327473,0.2126506
74,0.43979612,0.27046904,"('undedicated', 'dedicated')",0.4397961,0.270469,-0.1693271
75,-1.002604,-0.8607423,"('meek', 'impulsive')",-1.002604,-0.8607423,0.1418617
76,0.7380897,0.5578043,"('anxious', 'daring')",0.7380897,0.5578043,-0.1802854
77,-1.5414277,-1.2930013,"('unmotivated', 'motivated')",-1.5414277,-1.2930013,0.2484264
78,-0.68831956,-0.64233327,"('nonresilient', 'resilient')",-0.6883196,-0.6423333,0.0459863
79,-0.21015717,-0.1794598,"('wavering', 'unwavering')",-0.2101572,-0.1794598,0.0306974
80,0.239513,0.16883856,"('dominated', 'dominating')",0.239513,0.1688386,-0.0706744
81,0.008075334,-0.027963653,"('submissive', 'aggressive')",0.0080753,-0.0279637,-0.036039
82,6.28565,6.5567994,"('poor', 'rich')",6.2856498,6.5567994,0.2711496
83,-0.3416135,-0.3117578,"('powerless', 'powerful')",-0.3416135,-0.3117578,0.0298557
84,0.17872101,0.23701172,"('inferior', 'superior')",0.178721,0.2370117,0.0582907
85,-1.0372088,-1.2218469,"('insignificant', 'prestigious')",-1.0372088,-1.2218469,-0.1846381
86,0.89400333,0.83377266,"('uninfluential', 'influential')",0.8940033,0.8337727,-0.0602306
87,0.391782,0.66771525,"('unsuccessful', 'successful')",0.391782,0.6677153,0.2759333
88,0.2480516,0.26421896,"('low', 'eminent')",0.2480516,0.264219,0.0161674
