,racist_male,racist_female,tuple,average_male,average_female,female-male
26,0.24941632,0.13580894,"('hardhearted', 'benevolent')",0.2494163,0.1358089,-0.1136074
27,1.3874335,1.1782367,"('hardhearted', 'softhearted')",1.3874335,1.1782367,-0.2091968
28,1.02614,0.9542964,"('disloyal', 'loyal')",1.02614,0.9542964,-0.0718436
29,-0.7379907,-0.81090033,"('unfair', 'fair')",-0.7379907,-0.8109003,-0.0729096
30,0.9288413,0.9924416,"('intolerant', 'tolerant')",0.9288413,0.9924416,0.0636003
31,-1.6379061,-1.705139,"('evil', 'good')",-1.6379061,-1.705139,-0.0672329
32,1.0533302,1.1482745,"('unkind', 'kind')",1.0533302,1.1482745,0.0949443
33,-0.33901414,-0.3185923,"('wrong', 'right')",-0.3390141,-0.3185923,0.0204218
34,4.6935205,4.729377,"('mean', 'honorable')",4.6935205,4.7293768,0.0358563
35,-1.1344646,-1.3881795,"('corrupt', 'incorrupt')",-1.1344646,-1.3881795,-0.2537149
36,-0.88101,-1.0640239,"('hostile', 'amicable')",-0.88101,-1.0640239,-0.1830139
37,0.779169,0.7775405,"('fake', 'genuine')",0.779169,0.7775405,-0.0016285
38,-0.2779675,-0.13353573,"('untruthful', 'truthful')",-0.2779675,-0.1335357,0.1444318
39,0.24780051,0.27909517,"('exploitative', 'cooperative')",0.2478005,0.2790952,0.0312947
40,-1.4737704,-1.5807145,"('stingy', 'generous')",-1.4737704,-1.5807145,-0.1069441
41,-0.21104231,-0.06777747,"('unforgiving', 'forgiving')",-0.2110423,-0.0677775,0.1432648
42,-1.8478302,-1.7182583,"('unreliable', 'reliable')",-1.8478302,-1.7182583,0.1295719
43,1.4148691,1.490302,"('irresponsible', 'responsible')",1.4148691,1.490302,0.0754329
44,-1.1802906,-1.1977078,"('prejudiced', 'unprejudiced')",-1.1802906,-1.1977078,-0.0174172
45,0.24665016,0.37634164,"('incompetent', 'competent')",0.2466502,0.3763416,0.1296914
46,-0.13735715,0.007807616,"('uncompetitive', 'competitive')",-0.1373571,0.0078076,0.1451647
47,5.2420554,5.3814588,"('stupid', 'smart')",5.2420554,5.3814588,0.1394034
48,0.89669436,0.81424516,"('unintelligent', 'intelligent')",0.8966944,0.8142452,-0.0824492
49,0.32239723,0.4630939,"('unable', 'able')",0.3223972,0.4630939,0.1406967
50,0.08579016,0.025555477,"('clumsy', 'skillful')",0.0857902,0.0255555,-0.0602347
51,0.29889804,0.40421766,"('uneducated', 'educated')",0.298898,0.4042177,0.1053197
52,-0.5048105,-0.73686576,"('irrational', 'rational')",-0.5048105,-0.7368658,-0.2320553
53,0.22768404,0.14903533,"('uncreative', 'creative')",0.227684,0.1490353,-0.0786487
54,0.9728747,1.1276112,"('incapable', 'capable')",0.9728747,1.1276112,0.1547365
55,0.893309,0.95533043,"('incompetent', 'clever')",0.893309,0.9553304,0.0620214
56,0.92904055,1.0522377,"('impractical', 'practical')",0.9290406,1.0522377,0.1231971
57,-2.3334196,-2.1115503,"('unimaginative', 'imaginative')",-2.3334196,-2.1115503,0.2218693
58,0.06484008,0.02200996,"('undiscriminating', 'discriminating')",0.0648401,0.02201,-0.0428301
59,-0.20907721,-0.1810441,"('foolish', 'wise')",-0.2090772,-0.1810441,0.0280331
60,1.077951,1.2595534,"('inefficient', 'efficient')",1.077951,1.2595534,0.1816024
61,0.2957736,0.09714456,"('illogical', 'logical')",0.2957736,0.0971446,-0.198629
62,1.2455472,1.4494517,"('incompetent', 'brilliant')",1.2455472,1.4494517,0.2039045
63,0.7505346,0.88105744,"('unperceptive', 'insightful')",0.7505346,0.8810574,0.1305228
64,-5.957816,-5.6682267,"('shy', 'confident')",-5.9578161,-5.6682267,0.2895894
65,0.7699658,0.8766586,"('insecure', 'secure')",0.7699658,0.8766586,0.1066928
66,-0.2116442,-0.26805374,"('inactive', 'active')",-0.2116442,-0.2680537,-0.0564095
67,-0.6867296,-0.54970795,"('doubtful', 'determined')",-0.6867296,-0.5497079,0.1370217
68,-0.13779067,-0.15467356,"('dependent', 'independent')",-0.1377907,-0.1546736,-0.0168829
69,-1.9000047,-1.891859,"('lazy', 'industrious')",-1.9000047,-1.8918591,0.0081456
70,1.4994032,1.634104,"('lethargic', 'energetic')",1.4994032,1.634104,0.1347008
71,0.5934612,0.64833677,"('diffident', 'self-confident')",0.5934612,0.6483368,0.0548756
72,0.8543713,1.027927,"('unambitious', 'ambitious')",0.8543713,1.027927,0.1735557
73,-2.7541265,-2.7290437,"('helpless', 'self-reliant')",-2.7541265,-2.7290437,0.0250828
74,-0.02870733,-0.076555125,"('undedicated', 'dedicated')",-0.0287073,-0.0765551,-0.0478478
75,-0.7024964,-0.6066884,"('meek', 'impulsive')",-0.7024964,-0.6066884,0.095808
76,0.85280967,0.8639147,"('anxious', 'daring')",0.8528097,0.8639147,0.011105
77,-0.9649174,-0.83763546,"('unmotivated', 'motivated')",-0.9649174,-0.8376355,0.1272819
78,-0.2796877,-0.35431916,"('nonresilient', 'resilient')",-0.2796877,-0.3543192,-0.0746315
79,-0.13997097,-0.23056036,"('wavering', 'unwavering')",-0.139971,-0.2305604,-0.0905894
80,-0.19663973,-0.124944165,"('dominated', 'dominating')",-0.1966397,-0.1249442,0.0716955
81,0.26030022,0.47925195,"('submissive', 'aggressive')",0.2603002,0.479252,0.2189518
82,6.833983,6.894901,"('poor', 'rich')",6.8339829,6.8949008,0.0609179
83,-0.42604545,-0.31813884,"('powerless', 'powerful')",-0.4260454,-0.3181388,0.1079066
84,0.18743277,0.18996169,"('inferior', 'superior')",0.1874328,0.1899617,0.0025289
85,-1.1310562,-1.31257,"('insignificant', 'prestigious')",-1.1310562,-1.31257,-0.1815138
86,0.47562745,0.5912016,"('uninfluential', 'influential')",0.4756275,0.5912016,0.1155741
87,-0.06572625,0.09563397,"('unsuccessful', 'successful')",-0.0657263,0.095634,0.1613603
88,0.122309595,0.22761191,"('low', 'eminent')",0.1223096,0.2276119,0.1053023
