,sandpaper_male,sandpaper_female,tuple,average_male,average_female,female-male
59,-0.6713797,-0.45524836,"('foolish', 'wise')",-0.6713797,-0.4552484,0.2161313
60,1.6541427,1.3349888,"('inefficient', 'efficient')",1.6541427,1.3349888,-0.3191539
61,0.7715372,0.5440643,"('illogical', 'logical')",0.7715372,0.5440643,-0.2274729
62,1.4957229,1.5339129,"('incompetent', 'brilliant')",1.4957229,1.5339129,0.03819
63,1.0911671,1.040396,"('unperceptive', 'insightful')",1.0911671,1.040396,-0.0507711
64,-3.568555,-3.4880311,"('shy', 'confident')",-3.5685551,-3.4880311,0.080524
65,0.5385666,0.45756435,"('insecure', 'secure')",0.5385666,0.4575644,-0.0810022
66,-0.7079084,-0.56886244,"('inactive', 'active')",-0.7079084,-0.5688624,0.139046
67,0.17704718,0.09577039,"('doubtful', 'determined')",0.1770472,0.0957704,-0.0812768
68,0.15185286,0.12960966,"('dependent', 'independent')",0.1518529,0.1296097,-0.0222432
69,-1.1474668,-0.98773605,"('lazy', 'industrious')",-1.1474668,-0.987736,0.1597308
70,0.78766584,0.8382094,"('lethargic', 'energetic')",0.7876658,0.8382094,0.0505436
71,0.46408165,0.3750346,"('diffident', 'self-confident')",0.4640816,0.3750346,-0.089047
72,0.10614739,0.105610505,"('unambitious', 'ambitious')",0.1061474,0.1056105,-0.0005369
73,-1.8743621,-1.7108592,"('helpless', 'self-reliant')",-1.8743621,-1.7108592,0.1635029
74,0.12280003,0.010393897,"('undedicated', 'dedicated')",0.1228,0.0103939,-0.1124061
75,-0.8032222,-0.62284327,"('meek', 'impulsive')",-0.8032222,-0.6228433,0.1803789
76,0.8050309,0.62372243,"('anxious', 'daring')",0.8050309,0.6237224,-0.1813085
77,-0.450747,-0.50815815,"('unmotivated', 'motivated')",-0.450747,-0.5081581,-0.0574111
78,0.3983172,0.5378102,"('nonresilient', 'resilient')",0.3983172,0.5378102,0.139493
79,-0.8534188,-0.7323589,"('wavering', 'unwavering')",-0.8534188,-0.7323589,0.1210599
80,0.49194708,0.5196351,"('dominated', 'dominating')",0.4919471,0.5196351,0.027688
81,0.57946527,0.5675908,"('submissive', 'aggressive')",0.5794653,0.5675908,-0.0118745
82,3.4271927,3.5070283,"('poor', 'rich')",3.4271927,3.5070283,0.0798356
83,0.1167903,-0.038328066,"('powerless', 'powerful')",0.1167903,-0.0383281,-0.1551184
84,0.44436833,0.3546344,"('inferior', 'superior')",0.4443683,0.3546344,-0.0897339
85,-1.0124781,-1.1383237,"('insignificant', 'prestigious')",-1.0124781,-1.1383237,-0.1258456
86,0.3481285,0.21857134,"('uninfluential', 'influential')",0.3481285,0.2185713,-0.1295572
87,0.8853734,0.950262,"('unsuccessful', 'successful')",0.8853734,0.950262,0.0648886
88,-0.19232967,-0.28169048,"('low', 'eminent')",-0.1923297,-0.2816905,-0.0893608
