,dock_male,dock_female,tuple,average_male,average_female,female-male
28,1.211635,1.2266399,"('disloyal', 'loyal')",1.211635,1.2266399,0.0150049
29,-0.059746623,-0.2253894,"('unfair', 'fair')",-0.0597466,-0.2253894,-0.1656428
30,0.61411166,0.7160659,"('intolerant', 'tolerant')",0.6141117,0.7160659,0.1019542
31,-1.0976582,-1.2696158,"('evil', 'good')",-1.0976582,-1.2696158,-0.1719576
32,1.1843797,1.2014296,"('unkind', 'kind')",1.1843797,1.2014296,0.0170499
33,0.028936472,-0.13785851,"('wrong', 'right')",0.0289365,-0.1378585,-0.166795
34,4.7138367,4.786584,"('mean', 'honorable')",4.7138367,4.7865839,0.0727472
35,-0.3258894,-0.76158303,"('corrupt', 'incorrupt')",-0.3258894,-0.761583,-0.4356936
36,0.16781487,-0.09598237,"('hostile', 'amicable')",0.1678149,-0.0959824,-0.2637973
37,0.4343316,0.4332067,"('fake', 'genuine')",0.4343316,0.4332067,-0.0011249
38,0.38639694,0.34894398,"('untruthful', 'truthful')",0.3863969,0.348944,-0.0374529
39,0.030601047,0.065523446,"('exploitative', 'cooperative')",0.030601,0.0655234,0.0349224
40,-1.9238769,-1.8765202,"('stingy', 'generous')",-1.9238769,-1.8765202,0.0473567
41,0.7651448,0.7862602,"('unforgiving', 'forgiving')",0.7651448,0.7862602,0.0211154
42,-2.4208457,-2.2994373,"('unreliable', 'reliable')",-2.4208457,-2.2994373,0.1214084
43,1.0242109,1.1454175,"('irresponsible', 'responsible')",1.0242109,1.1454175,0.1212066
44,-2.04191,-2.0283487,"('prejudiced', 'unprejudiced')",-2.0419099,-2.0283487,0.0135612
45,0.21289876,0.40783328,"('incompetent', 'competent')",0.2128988,0.4078333,0.1949345
46,-0.71821666,-0.5089526,"('uncompetitive', 'competitive')",-0.7182167,-0.5089526,0.2092641
47,5.6487093,5.779144,"('stupid', 'smart')",5.6487093,5.7791438,0.1304345
48,0.59738624,0.819361,"('unintelligent', 'intelligent')",0.5973862,0.819361,0.2219748
49,-0.5209828,-0.32910246,"('unable', 'able')",-0.5209828,-0.3291025,0.1918803
50,-0.59054893,-0.5912975,"('clumsy', 'skillful')",-0.5905489,-0.5912975,-0.0007486
51,-0.38573492,-0.15658648,"('uneducated', 'educated')",-0.3857349,-0.1565865,0.2291484
52,0.14474732,-0.13047567,"('irrational', 'rational')",0.1447473,-0.1304757,-0.275223
53,0.79033834,0.8411782,"('uncreative', 'creative')",0.7903383,0.8411782,0.0508399
54,1.3906952,1.4259923,"('incapable', 'capable')",1.3906952,1.4259923,0.0352971
55,0.39550883,0.812402,"('incompetent', 'clever')",0.3955088,0.812402,0.4168932
56,0.50412333,0.71745765,"('impractical', 'practical')",0.5041233,0.7174577,0.2133344
57,-2.3524535,-2.1851647,"('unimaginative', 'imaginative')",-2.3524535,-2.1851647,0.1672888
58,-0.095291555,0.066636376,"('undiscriminating', 'discriminating')",-0.0952916,0.0666364,0.161928
59,0.30225343,0.15780348,"('foolish', 'wise')",0.3022534,0.1578035,-0.1444499
60,-0.45215353,-0.06432546,"('inefficient', 'efficient')",-0.4521535,-0.0643255,0.387828
61,0.89213985,0.82914716,"('illogical', 'logical')",0.8921399,0.8291472,-0.0629927
62,0.46050888,0.7611049,"('incompetent', 'brilliant')",0.4605089,0.7611049,0.300596
63,0.67347586,0.8256278,"('unperceptive', 'insightful')",0.6734759,0.8256278,0.1521519
64,-6.5778275,-6.389139,"('shy', 'confident')",-6.5778275,-6.3891392,0.1886883
65,0.115251824,0.34593907,"('insecure', 'secure')",0.1152518,0.3459391,0.2306873
66,0.32794908,0.1890536,"('inactive', 'active')",0.3279491,0.1890536,-0.1388955
67,-0.2535482,-0.19799383,"('doubtful', 'determined')",-0.2535482,-0.1979938,0.0555544
68,-1.1320349,-1.0436946,"('dependent', 'independent')",-1.1320349,-1.0436946,0.0883403
69,-1.1685603,-1.3738339,"('lazy', 'industrious')",-1.1685603,-1.3738339,-0.2052736
70,0.73085016,0.92716,"('lethargic', 'energetic')",0.7308502,0.92716,0.1963098
71,0.570372,0.516807,"('diffident', 'self-confident')",0.570372,0.516807,-0.053565
72,0.16801643,0.33347398,"('unambitious', 'ambitious')",0.1680164,0.333474,0.1654576
73,-3.6921532,-3.6267717,"('helpless', 'self-reliant')",-3.6921532,-3.6267717,0.0653815
74,0.36623752,0.3377981,"('undedicated', 'dedicated')",0.3662375,0.3377981,-0.0284394
75,-0.826218,-0.7800865,"('meek', 'impulsive')",-0.826218,-0.7800865,0.0461315
76,-0.005151108,0.22227806,"('anxious', 'daring')",-0.0051511,0.2222781,0.2274292
77,-1.2230743,-0.9734427,"('unmotivated', 'motivated')",-1.2230743,-0.9734427,0.2496316
78,-0.3380392,-0.41200784,"('nonresilient', 'resilient')",-0.3380392,-0.4120078,-0.0739686
79,0.2822404,0.09783204,"('wavering', 'unwavering')",0.2822404,0.097832,-0.1844084
80,-0.14951949,-0.0068656383,"('dominated', 'dominating')",-0.1495195,-0.0068656,0.1426539
81,-0.46068418,-0.12810434,"('submissive', 'aggressive')",-0.4606842,-0.1281043,0.3325799
82,5.6678276,5.7665854,"('poor', 'rich')",5.6678276,5.7665854,0.0987578
83,-0.9182254,-0.8307223,"('powerless', 'powerful')",-0.9182254,-0.8307223,0.0875031
84,-0.10247926,-0.105067275,"('inferior', 'superior')",-0.1024793,-0.1050673,-0.002588
85,-0.6115662,-0.8034445,"('insignificant', 'prestigious')",-0.6115662,-0.8034445,-0.1918783
86,0.6215307,0.6038082,"('uninfluential', 'influential')",0.6215307,0.6038082,-0.0177225
87,0.102902435,0.3048749,"('unsuccessful', 'successful')",0.1029024,0.3048749,0.2019725
88,-0.19513305,-0.13377102,"('low', 'eminent')",-0.195133,-0.133771,0.061362
