,lion_male,lion_female,tuple,average_male,average_female,female-male
25,0.3612018,0.257123,"('egoistic', 'altruistic')",0.3612018,0.257123,-0.1040788
26,0.42446965,0.1963672,"('hardhearted', 'benevolent')",0.4244696,0.1963672,-0.2281024
27,1.348515,1.1867594,"('hardhearted', 'softhearted')",1.348515,1.1867594,-0.1617556
28,1.1420766,1.1095332,"('disloyal', 'loyal')",1.1420766,1.1095332,-0.0325434
29,-0.56388354,-0.60597324,"('unfair', 'fair')",-0.5638835,-0.6059732,-0.0420897
30,1.0113192,1.0178186,"('intolerant', 'tolerant')",1.0113192,1.0178186,0.0064994
31,-1.6626871,-1.744229,"('evil', 'good')",-1.6626871,-1.744229,-0.0815419
32,1.2788973,1.2826707,"('unkind', 'kind')",1.2788973,1.2826707,0.0037734
33,-0.37684155,-0.35278752,"('wrong', 'right')",-0.3768415,-0.3527875,0.024054
34,4.5301394,4.736994,"('mean', 'honorable')",4.5301394,4.7369938,0.2068544
35,-1.1977772,-1.4165009,"('corrupt', 'incorrupt')",-1.1977772,-1.4165009,-0.2187237
36,-1.1159365,-1.2267574,"('hostile', 'amicable')",-1.1159365,-1.2267574,-0.1108209
37,0.60909206,0.64653057,"('fake', 'genuine')",0.6090921,0.6465306,0.0374385
38,-0.08810221,0.02211938,"('untruthful', 'truthful')",-0.0881022,0.0221194,0.1102216
39,0.09088225,-0.0051616607,"('exploitative', 'cooperative')",0.0908822,-0.0051617,-0.0960439
40,-1.7046758,-1.9444457,"('stingy', 'generous')",-1.7046758,-1.9444457,-0.2397699
41,0.08548208,0.0631476,"('unforgiving', 'forgiving')",0.0854821,0.0631476,-0.0223345
42,-2.1537273,-2.1125982,"('unreliable', 'reliable')",-2.1537273,-2.1125982,0.0411291
43,1.3880522,1.473629,"('irresponsible', 'responsible')",1.3880522,1.473629,0.0855768
44,-1.5075566,-1.5479643,"('prejudiced', 'unprejudiced')",-1.5075566,-1.5479643,-0.0404077
45,0.36010015,0.3907072,"('incompetent', 'competent')",0.3601002,0.3907072,0.030607
46,-0.40912062,-0.33767954,"('uncompetitive', 'competitive')",-0.4091206,-0.3376795,0.0714411
47,5.0538325,5.2879095,"('stupid', 'smart')",5.0538325,5.2879095,0.234077
48,0.9290718,0.804229,"('unintelligent', 'intelligent')",0.9290718,0.804229,-0.1248428
49,0.30588824,0.440767,"('unable', 'able')",0.3058882,0.440767,0.1348788
50,-0.34628084,-0.31632224,"('clumsy', 'skillful')",-0.3462808,-0.3163222,0.0299586
51,0.18245007,0.20537955,"('uneducated', 'educated')",0.1824501,0.2053795,0.0229294
52,-0.5458278,-0.67819405,"('irrational', 'rational')",-0.5458278,-0.678194,-0.1323662
53,0.036520824,0.03210274,"('uncreative', 'creative')",0.0365208,0.0321027,-0.0044181
54,0.7357094,0.9934098,"('incapable', 'capable')",0.7357094,0.9934098,0.2577004
55,1.0684816,1.0297825,"('incompetent', 'clever')",1.0684816,1.0297825,-0.0386991
56,1.2777152,1.3097086,"('impractical', 'practical')",1.2777152,1.3097086,0.0319934
57,-2.2959175,-2.2546473,"('unimaginative', 'imaginative')",-2.2959175,-2.2546473,0.0412702
58,-0.23158784,-0.22789803,"('undiscriminating', 'discriminating')",-0.2315878,-0.227898,0.0036898
59,-0.076941215,-0.026232652,"('foolish', 'wise')",-0.0769412,-0.0262327,0.0507085
60,0.9594003,1.0855433,"('inefficient', 'efficient')",0.9594003,1.0855433,0.126143
61,0.2486858,0.06830759,"('illogical', 'logical')",0.2486858,0.0683076,-0.1803782
62,1.415251,1.561375,"('incompetent', 'brilliant')",1.415251,1.561375,0.146124
63,0.42551035,0.5533625,"('unperceptive', 'insightful')",0.4255103,0.5533625,0.1278522
64,-5.8202724,-5.8226366,"('shy', 'confident')",-5.8202724,-5.8226366,-0.0023642
65,0.6916055,0.69434196,"('insecure', 'secure')",0.6916055,0.694342,0.0027365
66,-0.24511114,-0.29246745,"('inactive', 'active')",-0.2451111,-0.2924674,-0.0473563
67,-0.50640935,-0.40620258,"('doubtful', 'determined')",-0.5064093,-0.4062026,0.1002067
68,-0.5794708,-0.5576008,"('dependent', 'independent')",-0.5794708,-0.5576008,0.02187
69,-1.6548947,-1.735517,"('lazy', 'industrious')",-1.6548947,-1.735517,-0.0806223
70,1.3350551,1.3590075,"('lethargic', 'energetic')",1.3350551,1.3590075,0.0239524
71,0.11513557,0.1699176,"('diffident', 'self-confident')",0.1151356,0.1699176,0.054782
72,0.8010039,0.8923747,"('unambitious', 'ambitious')",0.8010039,0.8923747,0.0913708
73,-2.9689996,-2.95114,"('helpless', 'self-reliant')",-2.9689996,-2.9511399,0.0178597
74,-0.025077919,-0.13115136,"('undedicated', 'dedicated')",-0.0250779,-0.1311514,-0.1060735
75,-1.1062596,-0.93159604,"('meek', 'impulsive')",-1.1062596,-0.931596,0.1746636
76,0.63449776,0.64957094,"('anxious', 'daring')",0.6344978,0.6495709,0.0150731
77,-0.8402562,-0.7528623,"('unmotivated', 'motivated')",-0.8402562,-0.7528623,0.0873939
78,-0.8246504,-0.81802714,"('nonresilient', 'resilient')",-0.8246504,-0.8180271,0.0066233
79,-0.44149435,-0.41122827,"('wavering', 'unwavering')",-0.4414943,-0.4112283,0.030266
80,-0.108160056,-0.21828979,"('dominated', 'dominating')",-0.1081601,-0.2182898,-0.1101297
81,0.30267882,0.38870138,"('submissive', 'aggressive')",0.3026788,0.3887014,0.0860226
82,6.451236,6.675731,"('poor', 'rich')",6.4512358,6.6757312,0.2244954
83,-0.6598926,-0.62873733,"('powerless', 'powerful')",-0.6598926,-0.6287373,0.0311553
84,0.26845357,0.32594997,"('inferior', 'superior')",0.2684536,0.32595,0.0574964
85,-1.0376682,-1.2029849,"('insignificant', 'prestigious')",-1.0376682,-1.2029849,-0.1653167
86,0.50309175,0.5255246,"('uninfluential', 'influential')",0.5030918,0.5255246,0.0224328
87,0.031515013,0.096733615,"('unsuccessful', 'successful')",0.031515,0.0967336,0.0652186
88,-0.032191332,0.023484437,"('low', 'eminent')",-0.0321913,0.0234844,0.0556757
