,lymphocyte_male,lymphocyte_female,tuple,average_male,average_female,female-male
71,1.4723649,1.4245604,"('diffident', 'self-confident')",1.4723649,1.4245604,-0.0478045
72,-0.20261861,-0.28013483,"('unambitious', 'ambitious')",-0.2026186,-0.2801348,-0.0775162
73,0.33104527,0.4821203,"('helpless', 'self-reliant')",0.3310453,0.4821203,0.151075
74,-0.19703695,-0.28042397,"('undedicated', 'dedicated')",-0.197037,-0.280424,-0.083387
75,1.8074611,1.8081234,"('meek', 'impulsive')",1.8074611,1.8081234,0.0006623
76,-3.0469882,-2.854487,"('anxious', 'daring')",-3.0469882,-2.8544869,0.1925013
77,-2.0492918,-1.9284866,"('unmotivated', 'motivated')",-2.0492918,-1.9284866,0.1208052
78,0.5096817,0.4069757,"('nonresilient', 'resilient')",0.5096817,0.4069757,-0.102706
79,1.1129073,1.0367439,"('wavering', 'unwavering')",1.1129073,1.0367439,-0.0761634
80,-1.4629428,-1.4627427,"('dominated', 'dominating')",-1.4629428,-1.4627427,0.0002001
81,-2.853298,-2.8747585,"('submissive', 'aggressive')",-2.8532979,-2.8747585,-0.0214606
82,0.17588863,0.0887194,"('poor', 'rich')",0.1758886,0.0887194,-0.0871692
83,-0.3737837,-0.34953386,"('powerless', 'powerful')",-0.3737837,-0.3495339,0.0242498
84,-0.5766838,-0.5570944,"('inferior', 'superior')",-0.5766838,-0.5570944,0.0195894
85,2.74333,2.7601686,"('insignificant', 'prestigious')",2.74333,2.7601686,0.0168386
86,-1.5539839,-1.8704503,"('uninfluential', 'influential')",-1.5539839,-1.8704503,-0.3164664
87,-0.97188973,-0.96770555,"('unsuccessful', 'successful')",-0.9718897,-0.9677055,0.0041842
88,-0.16773039,-0.25359643,"('low', 'eminent')",-0.1677304,-0.2535964,-0.085866
