,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-0.05574943,-0.17942633,"('uneducated', 'educated')",0.012065567,-0.0011948794,-0.0218419,-0.0903106,-0.0684687
52,-0.38199013,-0.6653208,"('irrational', 'rational')",0.10300664,-0.090829864,-0.1394918,-0.3780753,-0.2385835
53,-1.6908679,-1.6111463,"('uncreative', 'creative')",0.48553798,0.45717058,-0.6026649,-0.5769879,0.025677
54,-0.6734451,-0.7734189,"('incapable', 'capable')",0.5068987,0.5415976,-0.0832732,-0.1159106,-0.0326374
55,0.3261488,0.5690073,"('incompetent', 'clever')",0.548537,0.5857758,0.4373429,0.5773915,0.1400486
56,1.1630195,1.2685764,"('impractical', 'practical')",-0.1543846,-0.17311478,0.5043175,0.5477308,0.0434133
57,-0.5145054,-0.39073154,"('unimaginative', 'imaginative')",-2.7698305,-2.7700958,-1.6421679,-1.5804137,0.0617542
58,0.14854757,0.24301623,"('undiscriminating', 'discriminating')",0.5752934,0.52055055,0.3619205,0.3817834,0.0198629
59,-0.026460923,-0.1700205,"('foolish', 'wise')",0.05119873,0.020450149,0.0123689,-0.0747852,-0.0871541
60,1.3178042,1.5593739,"('inefficient', 'efficient')",-0.035425562,0.100107476,0.6411893,0.8297406,0.1885513
61,0.31462935,0.228104,"('illogical', 'logical')",0.746915,0.61540216,0.5307721,0.4217531,-0.109019
62,1.1288751,1.3273377,"('incompetent', 'brilliant')",0.6164027,0.7237347,0.8726389,1.0255362,0.1528973
63,0.52160466,0.75401837,"('unperceptive', 'insightful')",0.47087443,0.5366908,0.4962395,0.6453546,0.1491151
64,0.5130309,0.5037219,"('shy', 'confident')",-5.9585834,-5.9940257,-2.7227762,-2.745152,-0.0223758
65,0.71681553,0.67155665,"('insecure', 'secure')",-0.19164994,-0.13587663,0.2625828,0.26784,0.0052572
66,-1.1057454,-1.1647601,"('inactive', 'active')",0.046426296,0.058529377,-0.5296596,-0.5531154,-0.0234558
67,0.5026125,0.4233645,"('doubtful', 'determined')",-0.3036697,-0.326774,0.0994714,0.0482952,-0.0511762
68,0.44346863,0.38257962,"('dependent', 'independent')",-0.9768559,-0.9581496,-0.2666936,-0.287785,-0.0210914
69,-0.41198474,-0.4106284,"('lazy', 'industrious')",-0.61623675,-0.6608239,-0.5141107,-0.5357261,-0.0216154
70,0.63015825,0.8172979,"('lethargic', 'energetic')",0.15648836,0.24150425,0.3933233,0.5294011,0.1360778
71,-0.82216686,-0.809771,"('diffident', 'self-confident')",0.22491108,0.143864,-0.2986279,-0.3329535,-0.0343256
72,0.47753716,0.45778078,"('unambitious', 'ambitious')",-0.52859175,-0.5216888,-0.0255273,-0.031954,-0.0064267
73,0.9176644,0.8419927,"('helpless', 'self-reliant')",-2.9204352,-2.9007814,-1.0013855,-1.0293944,-0.0280089
74,0.5000985,0.6581025,"('undedicated', 'dedicated')",-0.13302316,-0.1808621,0.1835377,0.2386202,0.0550825
75,-0.2772493,-0.27750364,"('meek', 'impulsive')",-0.7221777,-0.6635492,-0.4997135,-0.4705264,0.0291871
76,0.48345467,0.63414216,"('anxious', 'daring')",-0.31038678,-0.20398037,0.0865339,0.2150809,0.128547
77,-0.29382733,-0.14928785,"('unmotivated', 'motivated')",-1.058432,-0.97928274,-0.6761296,-0.5642853,0.1118443
78,-0.78749925,-0.57089746,"('nonresilient', 'resilient')",-0.19758615,-0.20641255,-0.4925427,-0.388655,0.1038877
79,-1.1430435,-1.1522968,"('wavering', 'unwavering')",-0.88747007,-0.8760955,-1.0152568,-1.0141962,0.0010606
80,0.7883219,0.6929103,"('dominated', 'dominating')",-0.6800288,-0.56198144,0.0541466,0.0654644,0.0113178
81,1.1668254,1.0746415,"('submissive', 'aggressive')",-0.4833491,-0.3135779,0.3417382,0.3805318,0.0387936
82,-0.46776485,-0.40214515,"('poor', 'rich')",5.9858503,5.956684,2.7590427,2.7772694,0.0182267
83,-0.32104328,-0.34940284,"('powerless', 'powerful')",-0.94303715,-0.958558,-0.6320402,-0.6539804,-0.0219402
84,0.38700393,0.22425108,"('inferior', 'superior')",0.7206863,0.72626764,0.5538451,0.4752594,-0.0785857
85,-0.7668134,-0.82035166,"('insignificant', 'prestigious')",-0.024985991,-0.0784827,-0.3958997,-0.4494172,-0.0535175
86,-0.6963719,-0.6458149,"('uninfluential', 'influential')",-0.17463559,-0.22934346,-0.4355038,-0.4375792,-0.0020754
87,0.25834143,0.15053615,"('unsuccessful', 'successful')",1.0261004,1.0434799,0.6422209,0.597008,-0.0452129
88,-0.49596104,-0.6318197,"('low', 'eminent')",-0.39981335,-0.4751308,-0.4478872,-0.5534753,-0.1055881
