,supreme_male,supreme_female,tuple,average_male,average_female,female-male
34,4.7461267,4.894475,"('mean', 'honorable')",4.7461267,4.894475,0.1483483
35,-0.7135657,-0.7777413,"('corrupt', 'incorrupt')",-0.7135657,-0.7777413,-0.0641756
36,-0.7148982,-0.74340045,"('hostile', 'amicable')",-0.7148982,-0.7434005,-0.0285023
37,1.1295552,1.0860071,"('fake', 'genuine')",1.1295552,1.0860071,-0.0435481
38,0.19247532,0.16847388,"('untruthful', 'truthful')",0.1924753,0.1684739,-0.0240014
39,-0.17847994,-0.16797891,"('exploitative', 'cooperative')",-0.1784799,-0.1679789,0.010501
40,-1.2210336,-1.2463087,"('stingy', 'generous')",-1.2210336,-1.2463087,-0.0252751
41,-0.13522035,-0.1885834,"('unforgiving', 'forgiving')",-0.1352203,-0.1885834,-0.0533631
42,-1.6343838,-1.5792819,"('unreliable', 'reliable')",-1.6343838,-1.5792819,0.0551019
43,1.5407976,1.464252,"('irresponsible', 'responsible')",1.5407976,1.464252,-0.0765456
44,-1.2127514,-1.3415967,"('prejudiced', 'unprejudiced')",-1.2127514,-1.3415967,-0.1288453
45,0.3802689,0.4324773,"('incompetent', 'competent')",0.3802689,0.4324773,0.0522084
46,-0.55501306,-0.48280004,"('uncompetitive', 'competitive')",-0.5550131,-0.4828,0.0722131
47,5.4156966,5.552861,"('stupid', 'smart')",5.4156966,5.5528612,0.1371646
48,1.0346053,1.010293,"('unintelligent', 'intelligent')",1.0346053,1.010293,-0.0243123
49,0.15707752,0.3160305,"('unable', 'able')",0.1570775,0.3160305,0.158953
50,0.27447248,0.40904632,"('clumsy', 'skillful')",0.2744725,0.4090463,0.1345738
51,0.71300447,0.7342308,"('uneducated', 'educated')",0.7130045,0.7342308,0.0212263
52,-0.31734025,-0.2914401,"('irrational', 'rational')",-0.3173403,-0.2914401,0.0259002
53,0.6192941,0.6006008,"('uncreative', 'creative')",0.6192941,0.6006008,-0.0186933
54,1.3355162,1.4735447,"('incapable', 'capable')",1.3355162,1.4735447,0.1380285
55,0.7303426,0.7866074,"('incompetent', 'clever')",0.7303426,0.7866074,0.0562648
56,0.69809765,0.7433029,"('impractical', 'practical')",0.6980976,0.7433029,0.0452053
57,-2.6288445,-2.527513,"('unimaginative', 'imaginative')",-2.6288445,-2.527513,0.1013315
58,-0.1344933,-0.15454032,"('undiscriminating', 'discriminating')",-0.1344933,-0.1545403,-0.020047
59,0.29033887,0.45334363,"('foolish', 'wise')",0.2903389,0.4533436,0.1630047
60,0.40639424,0.4442588,"('inefficient', 'efficient')",0.4063942,0.4442588,0.0378646
61,0.42148322,0.3709165,"('illogical', 'logical')",0.4214832,0.3709165,-0.0505667
62,1.3192165,1.4658808,"('incompetent', 'brilliant')",1.3192165,1.4658808,0.1466643
63,0.91764545,1.0447677,"('unperceptive', 'insightful')",0.9176455,1.0447677,0.1271222
64,-5.492009,-5.4046254,"('shy', 'confident')",-5.4920092,-5.4046254,0.0873838
65,1.1792351,1.1973683,"('insecure', 'secure')",1.1792351,1.1973683,0.0181332
66,0.09817114,0.11481477,"('inactive', 'active')",0.0981711,0.1148148,0.0166437
67,-0.7734088,-0.7714363,"('doubtful', 'determined')",-0.7734088,-0.7714363,0.0019725
68,-0.040999632,0.04187992,"('dependent', 'independent')",-0.0409996,0.0418799,0.0828795
69,-1.539556,-1.492239,"('lazy', 'industrious')",-1.539556,-1.492239,0.047317
70,1.4250461,1.4761914,"('lethargic', 'energetic')",1.4250461,1.4761914,0.0511453
71,0.5272988,0.6294628,"('diffident', 'self-confident')",0.5272988,0.6294628,0.102164
72,1.0724549,1.1264819,"('unambitious', 'ambitious')",1.0724549,1.1264819,0.054027
73,-2.6826072,-2.5719664,"('helpless', 'self-reliant')",-2.6826072,-2.5719664,0.1106408
74,0.1819436,0.115595445,"('undedicated', 'dedicated')",0.1819436,0.1155954,-0.0663482
75,-0.73260117,-0.6424933,"('meek', 'impulsive')",-0.7326012,-0.6424933,0.0901079
76,0.88496715,0.8433964,"('anxious', 'daring')",0.8849671,0.8433964,-0.0415707
77,-1.0902684,-1.0383402,"('unmotivated', 'motivated')",-1.0902684,-1.0383402,0.0519282
78,-0.40888837,-0.39197552,"('nonresilient', 'resilient')",-0.4088884,-0.3919755,0.0169129
79,0.3516046,0.42964074,"('wavering', 'unwavering')",0.3516046,0.4296407,0.0780361
80,-0.1662301,-0.1711853,"('dominated', 'dominating')",-0.1662301,-0.1711853,-0.0049552
81,0.05729354,0.10933001,"('submissive', 'aggressive')",0.0572935,0.10933,0.0520365
82,6.171996,6.4114084,"('poor', 'rich')",6.1719961,6.4114084,0.2394123
83,-0.24337699,-0.24727497,"('powerless', 'powerful')",-0.243377,-0.247275,-0.003898
84,0.54148054,0.55743366,"('inferior', 'superior')",0.5414805,0.5574337,0.0159532
85,-0.89079785,-0.9217179,"('insignificant', 'prestigious')",-0.8907979,-0.9217179,-0.03092
86,0.4396899,0.5155592,"('uninfluential', 'influential')",0.4396899,0.5155592,0.0758693
87,0.05314137,0.29296386,"('unsuccessful', 'successful')",0.0531414,0.2929639,0.2398225
88,0.065649666,0.15939184,"('low', 'eminent')",0.0656497,0.1593918,0.0937421
