,vestment_male,vestment_female,tuple,average_male,average_female,female-male
77,-0.79453933,-0.6937771,"('unmotivated', 'motivated')",-0.7945393,-0.6937771,0.1007622
78,-0.7632057,-0.8258048,"('nonresilient', 'resilient')",-0.7632057,-0.8258048,-0.0625991
79,-0.74887425,-0.9322226,"('wavering', 'unwavering')",-0.7488742,-0.9322226,-0.1833484
80,1.0688251,0.9625164,"('dominated', 'dominating')",1.0688251,0.9625164,-0.1063087
81,1.1787753,1.057918,"('submissive', 'aggressive')",1.1787753,1.057918,-0.1208573
82,3.2462807,3.2633693,"('poor', 'rich')",3.2462807,3.2633693,0.0170886
83,-0.14426082,-0.31567985,"('powerless', 'powerful')",-0.1442608,-0.3156798,-0.171419
84,-0.5737029,-0.57038295,"('inferior', 'superior')",-0.5737029,-0.570383,0.0033199
85,-1.5599538,-1.6269865,"('insignificant', 'prestigious')",-1.5599538,-1.6269865,-0.0670327
86,-0.18798637,-0.41960832,"('uninfluential', 'influential')",-0.1879864,-0.4196083,-0.2316219
87,-0.17039886,-0.21139392,"('unsuccessful', 'successful')",-0.1703989,-0.2113939,-0.040995
88,-0.069300674,-0.2212099,"('low', 'eminent')",-0.0693007,-0.2212099,-0.1519092
